Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RELB,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x55,x56,x57,x58
211,0.0123992,0.0741681,0.0587609,0,0.0166068,0.0877462,0.0415403,0,0.0446361,0.0575247,0.0218363,0.0383233,0.025375,0.0294651,0.0662378,0.0227513,0.0517414,0.0540653,0.0252494,0.0640342,0.0676347,0.0380908,0.0414572,0.037323,0.0256763,0.0123646,0.0209266,0.0473004,0,0.0209894,0.0531769,0.0335973,0.021114,0,0.0321437,0.082318,0.0150314,0.0323372,0.0487255,0.0348269,0.0466425,0.0265094,0.0521764,0.0567038,0.049036,0.029924,0.0314126,0.00711398,0.0373489,0.00611304,0.0350114,0.0105686,0.0235815,0.0757801,0.051037,0,0,0,0
212,0.0125662,0.0742955,0.0584676,0,0.0160212,0.0881778,0.0415812,0,0.0447755,0.0574709,0.0224745,0.0380892,0.0253354,0.0298188,0.066298,0.02246,0.0517563,0.0540448,0.0251983,0.0637517,0.0673569,0.0377516,0.0414473,0.0371437,0.0254925,0.012344,0.0210433,0.0441604,0,0.0206393,0.0526383,0.0334597,0.0209898,0,0.0321533,0.0823196,0.0150211,0.0323294,0.0477818,0.0349016,0.0465842,0.025828,0.052653,0.0566758,0.0479797,0.0293284,0.0311064,0.00646189,0.0366695,0.0034586,0.0350394,0.0105591,0.023612,0.0757791,0.0512774,0,0,0,0
213,0.0127602,0.0744254,0.058407,0,0.0153506,0.0885121,0.0417089,0,0.0448857,0.057376,0.0233095,0.0377552,0.0254567,0.0300357,0.0662535,0.0221708,0.0519283,0.0540586,0.0251301,0.0635218,0.0670861,0.0373689,0.041351,0.0372023,0.0254205,0.0123145,0.0212121,0.0412209,0,0.0205156,0.0521347,0.0333091,0.0209129,0,0.0321798,0.0823104,0.0152729,0.0316712,0.0465366,0.0349968,0.0466573,0.0252992,0.0530422,0.0566936,0.046993,0.0289668,0.0306444,0.00581485,0.0361634,0.0026317,0.0350488,0.0105384,0.0237127,0.0758539,0.0514889,0,0,0,0
214,0.0128948,0.0745805,0.0573103,0,0.0147743,0.0888138,0.0418716,0,0.0449462,0.0573508,0.0238653,0.0374797,0.0250383,0.0300265,0.0659543,0.0219992,0.0517011,0.0540232,0.0251254,0.0632116,0.0668214,0.0371822,0.0409139,0.0360719,0.0253982,0.0122319,0.0214268,0.0388915,0,0.0204752,0.0518476,0.0331403,0.020825,0,0.03219,0.0821298,0.0152965,0.0307555,0.04536,0.0351966,0.0467673,0.0248695,0.0533353,0.0567546,0.0461245,0.0289219,0.030206,0.00539511,0.0357915,0.00388839,0.0350624,0.0105105,0.0238455,0.0760211,0.0515949,0,0,0,0
215,0.0129189,0.0747345,0.0576946,0,0.0140456,0.0888657,0.0420098,0,0.0449218,0.0573384,0.0250125,0.0372664,0.0254941,0.0300229,0.0656399,0.0217694,0.0520163,0.0540405,0.0251046,0.0630365,0.0665926,0.0367995,0.0409171,0.0365347,0.0252793,0.0121678,0.0215724,0.0366077,0,0.0203311,0.0516772,0.0329982,0.0207179,0,0.0322516,0.0818071,0.0144555,0.0306222,0.0447935,0.0352389,0.0468318,0.0243664,0.053432,0.0568106,0.0452965,0.029059,0.0300303,0.00525978,0.0354346,0.00522093,0.0351481,0.0105086,0.023954,0.0762376,0.0516217,0,0,0,0
216,0.0128196,0.0748619,0.0566068,0,0.0134185,0.0889146,0.0420676,0,0.0448461,0.057492,0.0255978,0.0371061,0.025189,0.0298185,0.0652178,0.0216679,0.0516674,0.0539307,0.0248527,0.0628058,0.0664164,0.0366281,0.0406771,0.0350576,0.0251003,0.0121402,0.0216248,0.0342058,0,0.0201242,0.0519684,0.0329224,0.0205358,0,0.0322946,0.0814628,0.0128697,0.0304708,0.0452443,0.0353747,0.0467961,0.0238318,0.0532038,0.0567537,0.0446862,0.0288659,0.0302455,0.00545888,0.0349611,0.00616369,0.0353809,0.0104909,0.0240264,0.076503,0.0515145,0,0,0,0
217,0.0127744,0.0749849,0.0566561,0,0.0126729,0.0886695,0.042065,0,0.0447717,0.0576423,0.0266979,0.0368968,0.0256734,0.0296914,0.0648106,0.0215274,0.0517371,0.0538643,0.0245403,0.0626231,0.0661891,0.0361565,0.0406921,0.0348649,0.0248584,0.0121083,0.0216744,0.0319665,0,0.0198943,0.0523103,0.0328591,0.0203642,0,0.0321696,0.0811914,0.0111013,0.0306107,0.0466645,0.0354025,0.0468692,0.0232067,0.0526249,0.0564062,0.0442582,0.0279603,0.0310696,0.00617687,0.0342247,0.00712098,0.0355481,0.0103935,0.0240842,0.0767631,0.0513901,0,0,0,0
218,0.0127356,0.0750943,0.0556107,0,0.0120333,0.0883506,0.0420141,0,0.0447282,0.0578686,0.0274948,0.0366226,0.0257207,0.0295722,0.0643749,0.0214443,0.0513218,0.0536831,0.0243208,0.0623905,0.0659723,0.035896,0.0403759,0.0331744,0.0245239,0.0120862,0.0217245,0.0299142,0,0.0195699,0.0526581,0.0327678,0.020195,0,0.032078,0.0810016,0.00982796,0.0310536,0.0481588,0.0355009,0.0469793,0.0226707,0.051899,0.0558982,0.0443792,0.0264909,0.0323952,0.0072089,0.0333351,0.00824839,0.0356827,0.0103475,0.0241079,0.0769599,0.0512974,0,0,0,0
219,0.0127704,0.0751775,0.0540526,0,0.0113919,0.0879452,0.0419908,0,0.0446147,0.0579694,0.0283146,0.0363369,0.0255371,0.0293797,0.0639337,0.0214141,0.050825,0.0534852,0.0241649,0.0621433,0.0657191,0.035648,0.0399542,0.0307775,0.0243881,0.0119926,0.021829,0.0280092,0,0.0192518,0.0528601,0.0327321,0.0201161,0,0.0321333,0.0809426,0.00930436,0.0313712,0.0488014,0.0354115,0.0471583,0.022276,0.0513528,0.0554813,0.0447574,0.0251019,0.0337566,0.00810206,0.0326935,0.00979524,0.0357078,0.010447,0.0241586,0.0771119,0.0512832,0,0,0,0
220,0.0129488,0.0752788,0.0543121,0,0.0105263,0.0871487,0.0419802,0,0.044497,0.0579064,0.0303098,0.0359762,0.0264739,0.0293925,0.0635782,0.0212763,0.0512078,0.0533846,0.0238437,0.0620224,0.0654408,0.0349664,0.040187,0.0305033,0.0241477,0.0119593,0.0219212,0.0260326,0,0.0190029,0.0525413,0.03276,0.0202035,0,0.0322541,0.0809696,0.00943392,0.0311497,0.0481061,0.0352937,0.0475373,0.0216364,0.0512402,0.0551727,0.0444374,0.0243279,0.0345546,0.0084829,0.0323355,0.0121432,0.0355951,0.0104857,0.0243517,0.0772521,0.0513374,0,0,0,0
221,0.0130621,0.0754234,0.0525405,0,0.00983092,0.0866651,0.041979,0,0.0444076,0.0578382,0.0316066,0.0357056,0.02611,0.0295489,0.0631945,0.0214066,0.0509499,0.0532551,0.0235307,0.061964,0.0654405,0.0347964,0.040156,0.02735,0.0238822,0.011872,0.0219864,0.0243311,0,0.0186456,0.0520604,0.0328233,0.0203408,0,0.0324323,0.0809999,0.0101834,0.0305096,0.0466468,0.0353666,0.04793,0.020821,0.0513111,0.054913,0.0431594,0.0240389,0.034345,0.00832066,0.0320653,0.0147294,0.0354749,0.0104551,0.0245809,0.0773426,0.0514076,0,0,0,0
222,0.0131845,0.0755818,0.0514096,0,0.00914813,0.0859289,0.0420502,0,0.0442905,0.0576931,0.0333133,0.0353444,0.025991,0.029908,0.0628606,0.0217206,0.0510907,0.0532542,0.0230674,0.0618724,0.0653551,0.034476,0.0402208,0.0247596,0.0236281,0.0118168,0.0221214,0.0230496,0,0.0181947,0.0514565,0.0329082,0.0206616,0,0.032716,0.0809914,0.0113365,0.0297273,0.0455391,0.0353709,0.0485137,0.0200568,0.0511824,0.0545861,0.041536,0.0239933,0.0336501,0.00790789,0.031858,0.0169779,0.0352588,0.0104602,0.0249051,0.077459,0.0515433,0,0,0,0
223,0.013342,0.0756997,0.0502301,0,0.0087163,0.0848051,0.0422121,0,0.0442494,0.0576356,0.0351892,0.0349612,0.0261302,0.0302816,0.0625762,0.0221671,0.0513582,0.0532853,0.0225907,0.0616291,0.0651828,0.0340273,0.0401564,0.0221549,0.023344,0.0117562,0.0223523,0.0221411,0,0.0177068,0.0508522,0.0329971,0.0210908,0,0.0328893,0.0808775,0.0124183,0.0291753,0.0451771,0.0349697,0.0492935,0.0196398,0.050766,0.0541744,0.040531,0.0237598,0.0330558,0.00765759,0.0315075,0.0184142,0.0349984,0.0104746,0.0252448,0.0776027,0.05168,0,0,0,0
224,0.0134584,0.0757868,0.0486422,0,0.00863051,0.0835134,0.0425196,0,0.0442441,0.057646,0.0368268,0.0345056,0.0263881,0.0306205,0.0624114,0.0227645,0.0515046,0.0533758,0.0222906,0.061089,0.0648383,0.0333451,0.0397541,0.0191031,0.0230558,0.011692,0.0226316,0.0214106,0,0.0173571,0.0502307,0.0331013,0.0216379,0,0.0332362,0.0807195,0.0130605,0.0286948,0.0453509,0.0345374,0.0500981,0.0194144,0.0500764,0.0536475,0.0400439,0.0232387,0.0329622,0.00783885,0.0308722,0.0192217,0.0347029,0.0105669,0.0256216,0.0776898,0.0517988,0,0,0,0
225,0.0134667,0.0758408,0.0465246,0,0.00877647,0.0821855,0.0429549,0,0.0441893,0.05762,0.0379634,0.0341634,0.0264038,0.0309516,0.0624234,0.0233567,0.0513954,0.053562,0.0221214,0.0603268,0.0642448,0.0324276,0.0390701,0.015438,0.0228137,0.0116715,0.0229104,0.0206271,0,0.0172902,0.0495524,0.0331629,0.0223302,0,0.0335058,0.0806423,0.0131552,0.0283736,0.0455127,0.0339801,0.050953,0.0191928,0.0493575,0.0531271,0.0396998,0.0225897,0.0331588,0.00831267,0.0301071,0.0196775,0.0343513,0.010705,0.0259492,0.0777345,0.0518658,0,0,0,0
226,0.0133954,0.0758391,0.0447089,0,0.00907775,0.0805976,0.0434907,0,0.0442511,0.0576296,0.0388588,0.0338596,0.0264379,0.0311977,0.0625623,0.0239595,0.0514428,0.053782,0.0219745,0.0593867,0.0632632,0.0309989,0.0384818,0.012418,0.0226535,0.0116914,0.0232523,0.0198031,0,0.0174908,0.0488168,0.0332417,0.023204,0,0.0337874,0.0805517,0.0127673,0.0282325,0.0456121,0.0333179,0.0519524,0.018922,0.0487391,0.0527889,0.0393151,0.0220926,0.0333894,0.00881989,0.0294245,0.0199627,0.0338538,0.010837,0.0263943,0.077769,0.0519353,0,0,0,0
227,0.0132929,0.0758675,0.0414893,0,0.00921256,0.0798941,0.0441294,0,0.0442681,0.0572562,0.0383035,0.0338385,0.0247317,0.0313325,0.0627953,0.025069,0.0511708,0.0544621,0.0223793,0.0584436,0.063005,0.0302479,0.0372814,0.00839165,0.0225591,0.0117219,0.0236019,0.0194986,0,0.017712,0.0482682,0.0333006,0.0239806,0,0.0340089,0.0804877,0.011982,0.0283678,0.0457705,0.0329669,0.0527636,0.0188407,0.0481041,0.0526957,0.0391462,0.0218117,0.0335406,0.00922289,0.0289435,0.0196593,0.0333872,0.0109368,0.0267762,0.0778549,0.0518494,0,0,0,0
228,0.013327,0.0759165,0.0397762,0,0.00920812,0.0785561,0.0448675,0,0.0443029,0.056932,0.0380573,0.0333669,0.0241212,0.0314576,0.063038,0.0261606,0.0516475,0.0552457,0.0228647,0.057494,0.0621794,0.0292373,0.0368686,0.00704409,0.0224809,0.0117877,0.0239503,0.019314,0,0.0179415,0.0475186,0.0334134,0.0249648,0,0.0343212,0.0802269,0.0110182,0.0281206,0.0461704,0.0325857,0.053825,0.0185534,0.0477301,0.0526911,0.0387762,0.0218269,0.0335694,0.00951998,0.0286035,0.0195816,0.0328058,0.0110476,0.0272552,0.0780351,0.0518422,0,0,0,0
229,0.0135017,0.0759504,0.0394115,0,0.00875895,0.0765245,0.0456065,0,0.0443706,0.0568763,0.0381714,0.0325825,0.024613,0.0315233,0.0632931,0.0271108,0.0526637,0.0560129,0.023076,0.0566277,0.0607379,0.0277751,0.0374038,0.00725255,0.0224342,0.0118448,0.0242884,0.0191584,0,0.0180447,0.0467787,0.0335946,0.0261785,0,0.0346696,0.0797815,0.010188,0.0278354,0.0466504,0.0324362,0.0551654,0.0178408,0.0476253,0.0526004,0.0380898,0.0220291,0.0335511,0.00971502,0.028386,0.0198658,0.0321768,0.0111793,0.0278014,0.0783181,0.0519747,0,0,0,0
230,0.0134614,0.0759393,0.0378187,0,0.00864298,0.0760663,0.0461172,0,0.0443841,0.0563186,0.0371924,0.0324857,0.0231288,0.0314323,0.0634626,0.0287778,0.0535719,0.0574853,0.0240496,0.05635,0.060788,0.0275397,0.0370135,0.0108445,0.0224387,0.0118556,0.0245411,0.0194043,0,0.0180889,0.0467984,0.0337306,0.027,0,0.0348236,0.0795178,0.00992301,0.028239,0.0469792,0.0323488,0.056013,0.0173557,0.0475938,0.0523949,0.0376994,0.0221216,0.0335575,0.00978617,0.0283387,0.0197006,0.0318578,0.0113073,0.0280478,0.078643,0.0518798,0,0,0,0
231,0.0136214,0.0759426,0.0374156,0,0.00868078,0.0751437,0.0464643,0,0.0443878,0.0561273,0.0367429,0.0321926,0.0226908,0.0315089,0.0635651,0.0301855,0.0547101,0.058715,0.0246778,0.0560227,0.0603725,0.0271303,0.037031,0.0157946,0.0224763,0.0118619,0.0247509,0.0195809,0,0.0181805,0.0468293,0.0339576,0.0277701,0,0.0349989,0.0793779,0.0100998,0.028293,0.047191,0.0324062,0.0568935,0.0167948,0.0476759,0.0520726,0.0372549,0.0221989,0.0335794,0.0097543,0.0284664,0.0196966,0.0314586,0.011423,0.0283016,0.0789075,0.0519538,0,0,0,0
232,0.0138696,0.0759769,0.0365335,0,0.00869439,0.0741923,0.0466331,0,0.0443016,0.0559974,0.0366603,0.0319086,0.0225104,0.0317143,0.0635697,0.0315224,0.0558497,0.0597762,0.0249984,0.0556183,0.0599417,0.0268641,0.0368902,0.0216512,0.0225265,0.0118697,0.0248674,0.0197878,0,0.018176,0.0469678,0.0341703,0.0282884,0,0.0350942,0.079348,0.0104804,0.0282483,0.0471876,0.0326936,0.0576541,0.0163774,0.0477599,0.0517199,0.0370036,0.022144,0.0337385,0.00972334,0.0286357,0.0196447,0.0310441,0.0115171,0.0284486,0.0790442,0.0521435,0,0,0,0
233,0.0142146,0.0760422,0.0346197,0,0.00860532,0.0730023,0.0466126,0,0.0441951,0.0558858,0.0377453,0.031522,0.0224846,0.0319996,0.0635446,0.0327617,0.0568986,0.060476,0.025146,0.0553167,0.0595894,0.0268754,0.0368466,0.0281045,0.0225326,0.0118692,0.024926,0.0200664,0,0.0181226,0.0470821,0.0344218,0.0285614,0,0.0351111,0.0792649,0.0108912,0.0280529,0.0471572,0.0331316,0.0582355,0.0160597,0.0478511,0.0513817,0.0369348,0.0220229,0.0339807,0.0097152,0.0288211,0.0194352,0.0307076,0.0115563,0.0284838,0.0790341,0.052476,0,0,0,0
234,0.014543,0.0761319,0.0325105,0,0.00953686,0.0719238,0.0464011,0,0.0440741,0.0557711,0.0402407,0.0311599,0.0221634,0.0321148,0.0634079,0.0340897,0.0579358,0.0611019,0.0253749,0.0554407,0.0597864,0.027401,0.0370208,0.0352465,0.0224772,0.0118624,0.0249119,0.0204983,0,0.0181203,0.0473514,0.0346556,0.0286482,0,0.0350727,0.0791584,0.0112575,0.0278216,0.0471586,0.0334643,0.0585286,0.0158301,0.0479582,0.0511092,0.0370188,0.0218873,0.0340913,0.00971501,0.0290129,0.0189962,0.0306634,0.0115481,0.0283769,0.0790132,0.0527065,0,0,0,0
235,0.0148492,0.0762129,0.0322078,0,0.0114312,0.0707236,0.0460827,0,0.0439663,0.055815,0.0434701,0.0307692,0.0219955,0.0320402,0.0631622,0.0351832,0.0588585,0.0616719,0.0255532,0.055876,0.0601299,0.0281484,0.0377921,0.0421652,0.0223821,0.0118475,0.0248416,0.0211205,0,0.0182106,0.047682,0.0348333,0.0286103,0,0.0350793,0.0790145,0.0114795,0.0276182,0.0472265,0.0337231,0.0587429,0.015637,0.0480351,0.0509046,0.0371101,0.0218426,0.0341276,0.00965495,0.0291288,0.0184366,0.0307633,0.0115605,0.0282187,0.0790598,0.0529094,0,0,0,0
236,0.0150586,0.076294,0.0327888,0,0.0129925,0.0696807,0.0457222,0,0.0438904,0.0557446,0.04649,0.0305637,0.0219315,0.031944,0.0628684,0.035937,0.0596786,0.0623113,0.0259978,0.056343,0.0605233,0.0287305,0.0386914,0.0480015,0.0222941,0.0118318,0.0247524,0.0218732,0,0.0182821,0.0480634,0.0349534,0.0283768,0,0.0350519,0.0787849,0.0117883,0.0280679,0.0473439,0.0339482,0.0586971,0.0155708,0.0480545,0.050793,0.0372446,0.0219343,0.0340209,0.00952326,0.0292151,0.0176424,0.0309389,0.0115618,0.0279932,0.0791439,0.0530625,0,0,0,0
237,0.0151953,0.0764087,0.0324809,0,0.013292,0.0686727,0.0453914,0,0.0438472,0.0555417,0.0491343,0.0303781,0.0222732,0.031693,0.0625924,0.0366307,0.0604359,0.0629224,0.0264078,0.0566726,0.060808,0.0290037,0.0395486,0.0527564,0.0221705,0.011861,0.0246308,0.0226427,0,0.0183698,0.0485245,0.0350537,0.0281567,0,0.0350055,0.0784945,0.0121547,0.0282939,0.047481,0.0342934,0.0585706,0.0155648,0.0479982,0.050723,0.037339,0.0221288,0.0337811,0.00942534,0.0293451,0.0167343,0.0310969,0.0115121,0.0277855,0.0792561,0.0531948,0,0,0,0
238,0.0152235,0.076544,0.0320111,0,0.0130577,0.0677368,0.045153,0,0.0438479,0.0552976,0.0513684,0.0301256,0.0227436,0.0313291,0.0623624,0.037423,0.061137,0.0634991,0.0268065,0.0569434,0.0611208,0.0293081,0.04034,0.0567534,0.0220228,0.0119114,0.024502,0.0233837,0,0.0185157,0.0490629,0.0351372,0.0279792,0,0.0349747,0.078347,0.0122073,0.028198,0.047594,0.0346655,0.0584049,0.015491,0.0478224,0.0506729,0.03742,0.0223309,0.0336317,0.0093682,0.0295158,0.0157869,0.0311938,0.0115324,0.0276555,0.0793824,0.0532904,0,0,0,0
239,0.0152705,0.0766356,0.0326648,0,0.01325,0.0668579,0.0450238,0,0.0439682,0.0552922,0.0529416,0.0298861,0.0231538,0.0310213,0.0621177,0.0382439,0.0618087,0.0640636,0.027175,0.0572093,0.0614442,0.0297025,0.0411026,0.0599303,0.0219522,0.0119379,0.0244745,0.0240916,0,0.0185897,0.0495472,0.0351728,0.0278363,0,0.0349945,0.078296,0.0121522,0.0285046,0.0476092,0.0348659,0.0582663,0.0154331,0.0475035,0.0506163,0.037515,0.0224819,0.0336265,0.00935414,0.0297354,0.0148294,0.0312577,0.0115613,0.0275959,0.079473,0.0533206,0,0,0,0
240,0.0152982,0.0766797,0.0336582,0,0.0137175,0.0660465,0.0450121,0,0.0441115,0.0555054,0.0539093,0.0296824,0.0234302,0.0307893,0.0618814,0.0390087,0.0625419,0.064617,0.0275497,0.0575024,0.0617387,0.0300911,0.041718,0.0621305,0.0219015,0.0119714,0.0244653,0.0248312,0,0.0186158,0.0499867,0.0351598,0.0278631,0,0.0350052,0.0782587,0.0123256,0.0291733,0.0474713,0.0349415,0.0582281,0.015376,0.0470199,0.0505968,0.037626,0.0225182,0.0336875,0.00940044,0.0299571,0.0138992,0.0312299,0.0116217,0.0275971,0.0795771,0.0532398,0,0,0,0
241,0.0152414,0.0766853,0.0340132,0,0.0139836,0.0653142,0.0450957,0,0.0442287,0.0558495,0.0544573,0.0294478,0.0235734,0.030614,0.0617112,0.0397289,0.0632631,0.0651613,0.0278643,0.0577346,0.0620036,0.0303871,0.0421981,0.0635018,0.0218344,0.0119913,0.0244675,0.0257728,0,0.0186486,0.0503626,0.0351955,0.0280878,0,0.0350654,0.0781692,0.0127351,0.0292463,0.0472924,0.035076,0.0583122,0.0153063,0.0464188,0.0504987,0.0377938,0.0225646,0.03389,0.0094729,0.0301804,0.0128356,0.0310929,0.0116067,0.0277144,0.0797564,0.0530696,0,0,0,0
242,0.0151956,0.0766815,0.0339923,0,0.0141001,0.0645613,0.0452386,0,0.0442894,0.0561374,0.0548292,0.0292259,0.0235942,0.0306205,0.0615575,0.0404639,0.0638786,0.0655932,0.0281051,0.0579201,0.0622286,0.0306108,0.0426564,0.0643717,0.0217414,0.011969,0.0244547,0.0269015,0,0.0186476,0.0506515,0.0352782,0.0284673,0,0.0351765,0.0779802,0.0130734,0.0293995,0.0471364,0.0351352,0.0585242,0.0152422,0.0458911,0.0503483,0.0379984,0.0226424,0.0340273,0.00945842,0.0305007,0.0116422,0.0309026,0.0115947,0.0278747,0.0799872,0.0528111,0,0,0,0
243,0.0151079,0.0766776,0.0340981,0,0.0142672,0.0638229,0.0454101,0,0.0442783,0.0563134,0.0551294,0.029009,0.0234863,0.0308606,0.0614562,0.041143,0.0644586,0.0659607,0.0283323,0.0581529,0.0624513,0.0308647,0.0432274,0.0651371,0.0216311,0.0119361,0.0244217,0.0281967,0,0.018573,0.0508908,0.0353846,0.0288884,0,0.0352676,0.0777067,0.0132995,0.0299003,0.0470304,0.0351627,0.058805,0.0150774,0.0455048,0.0502144,0.0383393,0.0227903,0.0340576,0.0093898,0.0308905,0.0103534,0.0306371,0.0115859,0.0280429,0.0802163,0.052667,0,0,0,0
244,0.0149598,0.0767152,0.0343911,0,0.0144605,0.0631116,0.0456493,0,0.0443327,0.056316,0.0555875,0.0287739,0.0232703,0.0312455,0.0613027,0.0417809,0.0650848,0.0662618,0.0285187,0.0585171,0.0626679,0.0311741,0.0437808,0.0661336,0.021517,0.0119355,0.0244046,0.0296241,0,0.0186152,0.0511884,0.0354861,0.0293557,0,0.0353387,0.0773708,0.0133354,0.0303202,0.0469879,0.0352197,0.0591355,0.0149781,0.0450153,0.0500837,0.0387961,0.022887,0.0341422,0.00946045,0.0310797,0.00913289,0.030352,0.0115906,0.028185,0.0804608,0.0525158,0,0,0,0
245,0.0147328,0.0767022,0.0348951,0,0.0146295,0.0623809,0.0458137,0,0.0444199,0.0560975,0.0563987,0.0284118,0.0230257,0.0315702,0.060978,0.0423446,0.0657586,0.0664515,0.0287003,0.0589798,0.062912,0.0316392,0.0443527,0.0676483,0.0214187,0.0119922,0.0243615,0.0309984,0,0.0187054,0.0516713,0.0355879,0.0299513,0,0.0354055,0.0770501,0.0134163,0.0305259,0.0469152,0.0350417,0.0595669,0.0150086,0.044526,0.0499661,0.0391583,0.0229957,0.0341867,0.0095344,0.0312264,0.00828005,0.0300434,0.0117101,0.0282315,0.0807262,0.0522278,0,0,0,0
246,0.0145017,0.0766567,0.0355628,0,0.0149357,0.061718,0.0459475,0,0.0444798,0.0560416,0.0575853,0.0280987,0.0227594,0.0318813,0.0606568,0.042872,0.0664509,0.0666488,0.0289015,0.0594802,0.0632103,0.0321588,0.0450388,0.0697597,0.0213174,0.0119902,0.0242849,0.0321205,0,0.0187798,0.052312,0.0357082,0.0305557,0,0.0353837,0.0767987,0.0135826,0.0308612,0.046928,0.0349024,0.0600088,0.0148874,0.0442122,0.049879,0.0394382,0.0231013,0.0342163,0.0096103,0.031444,0.00775563,0.0297553,0.0117954,0.0282454,0.0810149,0.0517996,0,0,0,0
247,0.0146883,0.0764066,0.032118,0,0.0223913,0.0606904,0.0454926,0,0.0448484,0.0556054,0.0627696,0.0287419,0.0215771,0.0334824,0.0610494,0.0436988,0.0682426,0.0680408,0.0297355,0.0588164,0.0602436,0.0318448,0.0478946,0.0623709,0.0220942,0.01188,0.024754,0.0302975,0,0.0183236,0.0534713,0.0351674,0.0315744,0,0.0348875,0.0766498,0.0145223,0.0308201,0.0477679,0.0337467,0.0600685,0.0145062,0.0432286,0.0492186,0.0396732,0.0243706,0.0326617,0.00836485,0.0330105,0.00774073,0.0291337,0.0120891,0.0281172,0.0810982,0.0519994,0,0,0,0
248,0.0146013,0.0763535,0.0323358,0,0.0232266,0.0601041,0.0455089,0,0.0447798,0.0558777,0.0647354,0.0287376,0.0213364,0.0342581,0.0610161,0.0445018,0.0690156,0.0683347,0.0299903,0.0594475,0.0607138,0.0323098,0.0485117,0.0651058,0.0220924,0.0117239,0.0246228,0.0310637,0,0.0185333,0.0542327,0.0352205,0.0320049,0,0.0348112,0.0764216,0.0147749,0.0313906,0.0478016,0.0335199,0.0603559,0.0143023,0.0430808,0.0492232,0.0400059,0.0245866,0.0326246,0.00833385,0.0333525,0.00726259,0.0289223,0.0120129,0.028099,0.081197,0.0519624,0,0,0,0
249,0.014568,0.0763416,0.0328366,0,0.0240563,0.0596451,0.0454696,0,0.0446858,0.0561398,0.066828,0.0286857,0.0212431,0.034837,0.060624,0.0455354,0.0698578,0.0685825,0.030254,0.0602083,0.0611049,0.0327143,0.048981,0.0679643,0.0220804,0.0116456,0.0244284,0.0319563,0,0.0184989,0.054997,0.0352306,0.0323672,0,0.0346377,0.0762744,0.0148091,0.0318298,0.0478542,0.0333127,0.0606764,0.0143634,0.0428382,0.0491575,0.0404205,0.0248667,0.0324891,0.00824938,0.0337302,0.00697872,0.0287793,0.0120795,0.0279722,0.0811155,0.0518283,0,0,0,0
250,0.0145124,0.0763535,0.0334892,0,0.0247664,0.0591946,0.0453479,0,0.0445445,0.056446,0.0687511,0.0286423,0.0210865,0.0352722,0.0602231,0.0464845,0.0708103,0.0688576,0.0305657,0.0609783,0.0615402,0.033158,0.0494943,0.0709146,0.0220453,0.0114772,0.0242521,0.0328135,0,0.0184331,0.0558683,0.0351611,0.0326692,0,0.0344498,0.0761201,0.0148964,0.0325344,0.0478567,0.0330176,0.0609435,0.0146332,0.042705,0.0490826,0.0407895,0.0251805,0.0323369,0.00813883,0.0341071,0.00687914,0.0286535,0.0122166,0.0277485,0.0810366,0.0515712,0,0,0,0
251,0.0143463,0.0765309,0.0341089,0,0.0255208,0.0588877,0.0452245,0,0.0445018,0.0566318,0.0706061,0.0286016,0.0208093,0.0354281,0.0598131,0.0473939,0.0718631,0.0691582,0.0308827,0.0617527,0.0620851,0.0337379,0.05014,0.0736637,0.0219518,0.0114108,0.0240254,0.0335618,0,0.0183635,0.0567913,0.0352369,0.0328994,0,0.0343185,0.0759729,0.0149765,0.032627,0.0478453,0.0330846,0.0612355,0.0148848,0.0424993,0.0489635,0.041251,0.0255687,0.0319843,0.0079646,0.0345539,0.00691568,0.0285891,0.0123216,0.0274789,0.0810624,0.0513769,0,0,0,0
252,0.0143108,0.0767895,0.034763,0,0.0259152,0.0585732,0.0450264,0,0.0445576,0.05682,0.0719654,0.0286371,0.0204897,0.0356057,0.0594096,0.0482729,0.0729432,0.0694779,0.0313192,0.0626004,0.0628191,0.0344388,0.0508376,0.0762053,0.0219291,0.0115594,0.023797,0.0343492,0,0.0183795,0.0578582,0.0353513,0.0331665,0,0.0342091,0.0756847,0.0149074,0.0321563,0.0479274,0.0330818,0.0614529,0.0149455,0.0423143,0.0488543,0.0416698,0.0259143,0.0317667,0.00783272,0.0349292,0.00705657,0.0284764,0.0123995,0.0272355,0.0811118,0.0511956,0,0,0,0
