Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RELB,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x55,x56,x57,x58,x59,LWRA
41,0.0172117,0.0566043,0.0334764,0,0.0189858,0.0502829,0.0256168,0,0.0439522,0.0561052,0.020279,0.0341643,0.0198377,0.0552149,0.0380363,0.0361613,0.0641376,0.0598313,0.024898,0.0573548,0.0625747,0.0326456,0.0361088,0.0123631,0.0295937,0.015322,0.0237002,0,0.0194693,0.0438789,0.0426947,0.0175227,0,0.0299732,0.0726029,0.0307392,0.0154777,0.0261764,0.0459717,0.0353096,0.0179262,0.0435514,0.0573951,0.0404011,0.0147344,0.0244903,0.0119182,0.0209769,0.0660852,0.0361375,0.00971158,0.0220717,0.0495909,0.0538619,0,0,0,0,0,0.0133164
42,0.0173052,0.0566571,0.0332848,0,0.0195028,0.0515268,0.0254309,0,0.0439022,0.0558704,0.0204689,0.0342447,0.0192086,0.054394,0.0379807,0.0359657,0.0637556,0.0598256,0.0251297,0.0571182,0.0623808,0.0325648,0.0357984,0.0118147,0.0296915,0.0152057,0.0233204,0,0.0199467,0.043067,0.0426169,0.0171137,0,0.0299286,0.0730538,0.0304477,0.0151576,0.0266227,0.0460698,0.0350189,0.0180315,0.0439796,0.0578273,0.040562,0.0151515,0.0237262,0.0110887,0.0212657,0.0653179,0.0364743,0.00973839,0.0217852,0.0494718,0.0540307,0,0,0,0,0,0.0133224
43,0.0171417,0.0572201,0.0275833,0,0.0212267,0.0534167,0.0250429,0,0.0435671,0.0557017,0.0216605,0.0349394,0.0176065,0.0535852,0.0374599,0.0360605,0.0608128,0.0597126,0.026717,0.0573485,0.062858,0.0338423,0.0348547,0.0118505,0.030338,0.0145595,0.0230285,0,0.0206548,0.0434953,0.0424,0.016329,0,0.0295907,0.0743679,0.0310695,0.0157059,0.0255975,0.0459286,0.034064,0.0196827,0.0413814,0.0566631,0.0414719,0.0171367,0.0199066,0.00944578,0.0226843,0.0663047,0.037442,0.00981614,0.0208643,0.0498414,0.0534036,0,0,0,0,0,0.0137066
44,0.0168919,0.0572206,0.0352925,0,0.0197826,0.0529114,0.0249774,0,0.0438067,0.0559741,0.02027,0.0334371,0.0191352,0.0531838,0.0378739,0.0355186,0.0631269,0.0595016,0.0256191,0.0571012,0.0623204,0.0325176,0.0357233,0.0123609,0.0301435,0.0146031,0.0213944,0,0.0196118,0.0421829,0.0423089,0.0163788,0,0.0297194,0.0739258,0.0286355,0.0147972,0.0284633,0.0460622,0.0345567,0.0183359,0.0444778,0.0581006,0.0407489,0.0160463,0.0222308,0.00986092,0.0217196,0.0607273,0.0373016,0.0097418,0.020908,0.0496892,0.0542694,0,0,0,0,0,0.0138472
45,0.0168724,0.0572427,0.0361009,0,0.0200918,0.0539038,0.0242606,0,0.0441983,0.0559152,0.0199618,0.0333088,0.018786,0.0527286,0.0374678,0.0353796,0.0625993,0.0593815,0.0260779,0.0570942,0.0623453,0.0326906,0.0356004,0.0126283,0.0303615,0.0149632,0.020884,0,0.0198336,0.041749,0.0423485,0.0161647,0,0.0296286,0.0740475,0.0278148,0.0143932,0.0291114,0.0458893,0.0343682,0.0185935,0.0445085,0.0582719,0.0409275,0.0163787,0.0217649,0.00930107,0.022146,0.0583555,0.0375072,0.00991762,0.0203929,0.0496708,0.0542989,0,0,0,0,0,0.0134486
46,0.0169316,0.0574023,0.0306868,0,0.0214993,0.055741,0.0237565,0,0.043953,0.0559298,0.0205607,0.0340656,0.0177163,0.0523579,0.0364858,0.0353268,0.0594327,0.0593253,0.0276782,0.0573786,0.0629577,0.0341515,0.0347529,0.010349,0.030743,0.0144468,0.02108,0,0.0210667,0.0422143,0.0424174,0.0157675,0,0.0294437,0.0745527,0.0285657,0.0144674,0.0277389,0.0455995,0.0335451,0.0201876,0.0416966,0.0571326,0.0418613,0.017978,0.0185323,0.0078528,0.0235663,0.0596566,0.0381269,0.0100075,0.0196288,0.0499208,0.053557,0,0,0,0,0,0.0135779
47,0.017009,0.0571239,0.038205,0,0.0203731,0.055691,0.023688,0,0.0440087,0.0558669,0.0193083,0.0326671,0.0182596,0.0520945,0.0359485,0.0346802,0.0613777,0.0592234,0.0268339,0.0570885,0.0625331,0.0330181,0.0353556,0.0137172,0.0304071,0.0142281,0.020745,0,0.0212637,0.0414261,0.0426106,0.0159335,0,0.0297179,0.0738989,0.028249,0.0138697,0.0280773,0.0458528,0.0338946,0.0205023,0.0415903,0.0570382,0.041753,0.0179277,0.0184695,0.00775367,0.0236074,0.058354,0.0378576,0.010074,0.019864,0.0497827,0.0537469,0,0,0,0,0,0.0137046
48,0.0174708,0.0565604,0.0386148,0,0.0208306,0.0566724,0.0228387,0,0.0445476,0.0555828,0.0191112,0.032795,0.0179224,0.0520732,0.0352895,0.0343709,0.0606637,0.0591365,0.0270779,0.0570187,0.0625525,0.0332269,0.0350279,0.0138525,0.0303711,0.0146563,0.020585,0,0.0214433,0.0412402,0.0429555,0.0158728,0,0.0300607,0.0738673,0.0279637,0.0136244,0.0277854,0.0459732,0.0337917,0.0208867,0.0417096,0.0571628,0.0419477,0.0177528,0.0186863,0.00800798,0.0235481,0.0575089,0.0376559,0.00984945,0.0204791,0.0494489,0.0537363,0,0,0,0,0,0.0136802
49,0.0175037,0.0564745,0.0333954,0,0.0218166,0.0578615,0.0230456,0,0.0446036,0.0556473,0.0195579,0.0338002,0.0179151,0.0523985,0.0352522,0.0339981,0.0579172,0.0591169,0.0280434,0.0572834,0.0629483,0.0345565,0.034258,0.00997256,0.0301338,0.0143933,0.0204188,0,0.0217047,0.04139,0.0428935,0.016053,0,0.0302161,0.0740006,0.0280762,0.0134155,0.0272152,0.0458968,0.0334846,0.0212055,0.0419984,0.0573817,0.0420944,0.0176041,0.01891,0.00831199,0.0235171,0.0574843,0.0377081,0.0101851,0.0201293,0.0494504,0.0534907,0,0,0,0,0,0.0139291
50,0.017432,0.0563155,0.039772,0,0.0214355,0.0581336,0.0226417,0,0.0451642,0.0551823,0.0188448,0.0327829,0.0177213,0.0521185,0.0352224,0.03322,0.0594259,0.0591784,0.0271941,0.0567611,0.0623543,0.033488,0.0344004,0.0145833,0.0298166,0.015038,0.020426,0,0.0219822,0.0404951,0.0429404,0.0166703,0,0.0303816,0.0743074,0.0282157,0.0131831,0.0268931,0.0463449,0.0340044,0.0213407,0.0423231,0.0573562,0.0418559,0.0175407,0.0190782,0.0084486,0.0235709,0.057685,0.0372119,0.010655,0.0200075,0.0493826,0.053448,0,0,0,0,0,0.0137143
51,0.0173938,0.0562914,0.0345533,0,0.0221825,0.0594475,0.0227684,0,0.0454455,0.0553689,0.0193045,0.0335452,0.0181781,0.0523234,0.0353485,0.0328373,0.0567564,0.0591436,0.0281081,0.0568862,0.0625858,0.0346241,0.0337305,0.0100982,0.0295538,0.0151274,0.020551,0,0.0222634,0.0409548,0.0427836,0.0167334,0,0.0301318,0.0743506,0.0286043,0.0129396,0.0263901,0.0465931,0.0334875,0.0213864,0.0425943,0.05744,0.0418926,0.0175138,0.019353,0.00851862,0.0236165,0.0583841,0.0371257,0.0103592,0.0200134,0.0493824,0.0531606,0,0,0,0,0,0.0138354
52,0.0174162,0.056166,0.0353334,0,0.0221854,0.0601477,0.0229846,0,0.0454395,0.0553049,0.0193146,0.0333326,0.0182513,0.0522499,0.0353664,0.0323016,0.0562593,0.0591488,0.0282687,0.0568624,0.0624622,0.0346113,0.033608,0.0105267,0.0291854,0.0152705,0.0208392,0,0.0225115,0.0408603,0.0427102,0.0170531,0,0.0299831,0.0744821,0.0291506,0.0127654,0.0262057,0.0471086,0.0333421,0.0214091,0.0427988,0.057389,0.0417819,0.0175824,0.0196428,0.00854584,0.0236374,0.0594355,0.0368109,0.0099467,0.0202372,0.049447,0.0530117,0,0,0,0,0,0.0138222
53,0.0174628,0.0560714,0.0362649,0,0.0220898,0.0607231,0.0234357,0,0.0453612,0.0553903,0.0193009,0.0330409,0.0182597,0.0521178,0.0352962,0.032191,0.0559134,0.059134,0.0284164,0.0568126,0.0624552,0.0346343,0.0336929,0.0112305,0.028814,0.0153822,0.0211245,0,0.0227722,0.0408296,0.0425931,0.0173237,0,0.0299178,0.0746011,0.029816,0.0126326,0.026182,0.0476917,0.0332449,0.0213568,0.0431399,0.057325,0.0416176,0.0176536,0.0198142,0.00852331,0.0236525,0.0610684,0.0365539,0.00983083,0.0203142,0.0495069,0.0529079,0,0,0,0,0,0.0136603
54,0.017368,0.0560159,0.0379119,0,0.0204664,0.0617251,0.0240589,0,0.0451961,0.0548411,0.0187166,0.0314328,0.0182748,0.0506797,0.0350171,0.030801,0.0558388,0.058497,0.0277428,0.0577336,0.0632452,0.035106,0.0350523,0.0120382,0.0280591,0.015499,0.0192994,0,0.0250791,0.0395426,0.0432873,0.0170057,0,0.0305002,0.0745041,0.0330067,0.0140907,0.0264757,0.0492752,0.0340046,0.0212917,0.0450006,0.0587398,0.0418811,0.0152475,0.024292,0.0115035,0.0213808,0.0548546,0.036181,0.00957629,0.0204158,0.0496935,0.0525014,0,0,0,0,0,0.0140638
55,0.0175955,0.0559065,0.0367695,0,0.0225878,0.0626512,0.0236895,0,0.0453818,0.0551876,0.0197483,0.0325174,0.0187881,0.0514006,0.0357364,0.0319597,0.0550859,0.0591652,0.0289347,0.0565858,0.0623956,0.0346821,0.033374,0.0115465,0.0285281,0.0154467,0.0222116,0,0.0231657,0.0408084,0.0425146,0.0176202,0,0.0295943,0.0750985,0.0310933,0.0125988,0.0263835,0.0489088,0.0330599,0.0212959,0.0440314,0.0571953,0.0413472,0.0178657,0.0198538,0.00824309,0.0237411,0.0646089,0.03621,0.00990691,0.0201999,0.049655,0.0527187,0,0,0,0,0,0.0138145
56,0.0175042,0.0559544,0.0342979,0,0.0213202,0.063845,0.0245903,0,0.0449909,0.0552759,0.0193412,0.0315444,0.0194798,0.0502212,0.0353548,0.0307707,0.0534776,0.0586312,0.028942,0.0575713,0.063287,0.0358036,0.0341783,0.00922791,0.0278963,0.0154419,0.019831,0,0.0255963,0.04002,0.0431292,0.0171779,0,0.0301616,0.0746748,0.0351428,0.0138652,0.0269131,0.0503111,0.0333957,0.0210315,0.0462769,0.0589087,0.0416421,0.0152643,0.024719,0.0117742,0.0211172,0.0584202,0.0361916,0.0096019,0.0201023,0.0498576,0.052235,0,0,0,0,0,0.0141248
57,0.0174493,0.0559042,0.0345089,0,0.0213592,0.0646196,0.0248274,0,0.0448798,0.0553509,0.0195226,0.0312346,0.0197238,0.0499103,0.0354894,0.0303692,0.0532939,0.0585827,0.0291873,0.0574854,0.0632227,0.0358789,0.0339404,0.00934217,0.027695,0.0155597,0.0203986,0,0.0258404,0.0397823,0.0431011,0.017313,0,0.0301346,0.074811,0.0363643,0.0139227,0.0272169,0.0507157,0.03332,0.021544,0.0469932,0.0590248,0.0415437,0.0152858,0.0248426,0.0118602,0.0209695,0.0604529,0.0361428,0.0097248,0.0198468,0.0498855,0.0521683,0,0,0,0,0,0.0140736
58,0.017299,0.0558517,0.0349145,0,0.021212,0.0651696,0.0250284,0,0.0444904,0.0554675,0.0195625,0.0309827,0.0200174,0.049687,0.0355622,0.0299456,0.0530178,0.0584908,0.0293875,0.0576618,0.063231,0.0360115,0.0339525,0.00964462,0.0276223,0.0154478,0.0209996,0,0.0261081,0.0395265,0.043021,0.0173966,0,0.0299505,0.0748989,0.037544,0.0139483,0.0274775,0.0510509,0.0331157,0.0218281,0.0477454,0.0591324,0.0412603,0.0153042,0.0249541,0.0119421,0.0208987,0.0623175,0.03613,0.00964387,0.0196651,0.0498185,0.0521699,0,0,0,0,0,0.013854
59,0.0172798,0.0557853,0.0345618,0,0.021637,0.0663397,0.0252048,0,0.0441405,0.0555491,0.0202614,0.0308355,0.0205574,0.0492807,0.035516,0.0297096,0.0525019,0.0585205,0.0296276,0.0573433,0.0628791,0.035921,0.0335493,0.0092232,0.0274207,0.0149194,0.0215434,0,0.0262451,0.0393171,0.0430376,0.0168713,0,0.0301069,0.0751828,0.0379627,0.0141493,0.027386,0.0513818,0.0328061,0.0219789,0.0484306,0.0592499,0.041137,0.0155422,0.0250196,0.0120205,0.0211393,0.0636744,0.0362202,0.00928123,0.0199789,0.0498589,0.0521613,0,0,0,0,0,0.0143558
60,0.0175054,0.0558245,0.0345442,0,0.0217859,0.0671375,0.0252634,0,0.0439627,0.0557165,0.0206599,0.0305855,0.0209254,0.0489224,0.035495,0.0295015,0.0519979,0.0584482,0.0298177,0.0571653,0.0627441,0.0359327,0.0334725,0.00909092,0.0274151,0.0148196,0.0218097,0,0.026405,0.0394099,0.0429796,0.0167865,0,0.0300317,0.0753301,0.0381704,0.0143004,0.0273395,0.0515606,0.0326491,0.0220799,0.0491204,0.0593091,0.0410284,0.0159629,0.0250516,0.0121047,0.0214618,0.0644126,0.0362875,0.00923936,0.0198481,0.0498733,0.0520833,0,0,0,0,0,0.0143183
61,0.0177555,0.0558959,0.034402,0,0.0219767,0.0677222,0.025282,0,0.0439029,0.0558868,0.021114,0.030318,0.0212563,0.0484848,0.0354867,0.0293291,0.0517095,0.0584041,0.0299371,0.0570844,0.0625955,0.0359322,0.0334062,0.00899429,0.027357,0.0147566,0.0217895,0,0.0263535,0.0399045,0.0429086,0.016685,0,0.0300687,0.0753941,0.038032,0.0145127,0.0273053,0.0517057,0.0325183,0.0223398,0.0498022,0.059383,0.0410744,0.0164584,0.0249583,0.011893,0.0219091,0.0648463,0.0363755,0.0092916,0.0197168,0.0498272,0.0518817,0,0,0,0,0,0.0142705
62,0.017773,0.0559032,0.0342329,0,0.0221443,0.0683212,0.0252241,0,0.0437317,0.0561259,0.0215059,0.0300726,0.0215839,0.0481311,0.0353891,0.0290477,0.051262,0.0583434,0.0300518,0.0569517,0.0624551,0.0359433,0.0332722,0.00897791,0.027304,0.0146767,0.0216032,0,0.0262832,0.0402121,0.0428611,0.0166401,0,0.0301444,0.0753988,0.0375465,0.0147867,0.0273917,0.0518264,0.032341,0.0226656,0.0503862,0.0594415,0.041214,0.017139,0.0248408,0.0112446,0.0225943,0.0647668,0.036458,0.00937594,0.0196036,0.0496219,0.0516717,0,0,0,0,0,0.0141899
63,0.0176857,0.0558667,0.0340962,0,0.022321,0.0688736,0.0251237,0,0.0436198,0.0564329,0.0218705,0.0298771,0.0220133,0.0478089,0.0352394,0.028673,0.0509144,0.0582482,0.0301517,0.0569084,0.062355,0.0359377,0.033035,0.00893667,0.0273102,0.0146183,0.0211971,0,0.0262799,0.0404115,0.0428179,0.0165912,0,0.0301374,0.075381,0.0367116,0.0145741,0.0275073,0.0519845,0.0320763,0.0230891,0.0508521,0.0594653,0.0414481,0.017867,0.0247932,0.0106686,0.0233309,0.0640347,0.0365244,0.00937603,0.019541,0.0494905,0.051542,0,0,0,0,0,0.0140981
64,0.0176225,0.0558707,0.0339953,0,0.0225287,0.0692365,0.0250063,0,0.0435952,0.0567823,0.0222477,0.0296998,0.0225195,0.0475507,0.035198,0.0283843,0.050602,0.0581413,0.0301862,0.0567892,0.0623251,0.0359723,0.0328595,0.00891289,0.0273341,0.0145928,0.0204657,0,0.026212,0.0406421,0.0427613,0.0164853,0,0.0301119,0.0756448,0.0355323,0.0144079,0.027504,0.0521569,0.0317644,0.0235288,0.0512225,0.0593508,0.0416811,0.0184324,0.0247891,0.0102119,0.0240047,0.062571,0.0366534,0.00939439,0.019433,0.0495151,0.0514395,0,0,0,0,0,0.0140052
65,0.0176476,0.0558458,0.0338715,0,0.0227196,0.069387,0.0248707,0,0.0435898,0.057184,0.0225542,0.0295585,0.0230072,0.0473478,0.0350761,0.0281854,0.0500948,0.0579945,0.0302371,0.0567894,0.0622607,0.0360589,0.0327849,0.00891551,0.027386,0.0145888,0.0193941,0,0.0261212,0.0409203,0.0427145,0.016366,0,0.0301744,0.0764175,0.034052,0.0142645,0.0272429,0.0521352,0.0314208,0.0237564,0.0513998,0.0590573,0.0419562,0.018775,0.024814,0.00970862,0.0246665,0.0600867,0.0367815,0.00949963,0.0193066,0.0494876,0.0513453,0,0,0,0,0,0.0139024
66,0.0177044,0.0557962,0.0370883,0,0.0244691,0.069432,0.0238849,0,0.0441462,0.0574364,0.023238,0.0297856,0.0234069,0.0478683,0.0353992,0.0291264,0.0507491,0.0581411,0.0302402,0.0557715,0.0612718,0.035185,0.031772,0.0119341,0.0278058,0.0144547,0.021458,0,0.0240808,0.0414882,0.041973,0.016976,0,0.0295175,0.0774611,0.0300145,0.0132086,0.0271595,0.0509601,0.030795,0.0233518,0.0482583,0.0562125,0.0421235,0.0221126,0.0198513,0.00564453,0.0281851,0.0651245,0.0369411,0.00980838,0.0191508,0.0493612,0.0516702,0,0,0,0,0,0.013494
67,0.0176675,0.0558475,0.037083,0,0.0247286,0.0693626,0.0237494,0,0.0441438,0.058031,0.0235352,0.0296173,0.0238709,0.0477904,0.035352,0.0289238,0.050336,0.05793,0.0301796,0.0558808,0.0613597,0.0353438,0.0317656,0.0119659,0.0279204,0.0143915,0.0188759,0,0.0240925,0.0419054,0.0419532,0.0168843,0,0.0295154,0.0773466,0.0285088,0.0134364,0.0267335,0.0508259,0.0305176,0.0238087,0.0478644,0.0556695,0.0427533,0.0227884,0.0203832,0.00570828,0.0291716,0.059793,0.0371849,0.0101125,0.0188442,0.0492764,0.0515064,0,0,0,0,0,0.0134572
68,0.017733,0.0558551,0.0370749,0,0.0249737,0.0692783,0.0236443,0,0.0441245,0.0586106,0.0238,0.029481,0.0243664,0.0475461,0.0351974,0.0287672,0.0500083,0.057716,0.0300584,0.0559585,0.0614369,0.0355222,0.0318014,0.0120554,0.0280053,0.014322,0.0167314,0,0.0240427,0.0424219,0.0419527,0.0167995,0,0.0293365,0.0771279,0.0268282,0.0133508,0.026463,0.0505562,0.0302087,0.0240686,0.0472628,0.0551108,0.0436186,0.0235885,0.0208113,0.00578391,0.0302795,0.0536896,0.0373792,0.0100616,0.0186162,0.0493411,0.0512592,0,0,0,0,0,0.0134182
69,0.0178314,0.055863,0.0373195,0,0.0251853,0.0692219,0.023549,0,0.0441154,0.0591016,0.0239914,0.0293986,0.0248008,0.0472944,0.0349658,0.0286416,0.0495986,0.0574634,0.0299893,0.0561689,0.0614589,0.0356672,0.031896,0.0123078,0.0280614,0.0142346,0.0159921,0,0.0240187,0.0429481,0.0419787,0.016786,0,0.0291394,0.0768843,0.0249599,0.013462,0.0267042,0.0502345,0.029926,0.0246533,0.0464145,0.0545082,0.0446089,0.0244999,0.0211775,0.00596447,0.0314663,0.047073,0.0375935,0.0101975,0.0182332,0.0493883,0.0510032,0,0,0,0,0,0.0134043
70,0.0180276,0.0558307,0.0369995,0,0.0255512,0.0690143,0.0234207,0,0.0440968,0.0597141,0.0243665,0.0292578,0.0254018,0.047019,0.0346488,0.0285909,0.0491397,0.0572325,0.0299077,0.0561045,0.0614306,0.035782,0.0318774,0.0120152,0.0280969,0.0141192,0.0171667,0,0.024234,0.0436747,0.0420589,0.016008,0,0.0292788,0.0765373,0.0230996,0.0141088,0.0271901,0.049914,0.029374,0.0249323,0.0452878,0.0539492,0.0456829,0.0255143,0.021635,0.00640037,0.0327443,0.0403971,0.037901,0.0095692,0.0189383,0.0494468,0.0507441,0,0,0,0,0,0.0134279
71,0.0181805,0.0558943,0.0370182,0,0.0258909,0.0686121,0.0232274,0,0.0439316,0.0602533,0.024574,0.0290933,0.0258115,0.0466592,0.0342648,0.0285272,0.0486751,0.056964,0.0297571,0.0562623,0.0615763,0.0360004,0.0319376,0.012093,0.0282888,0.0139853,0.0197804,0,0.0247217,0.0444792,0.0421583,0.015968,0,0.0293629,0.0761285,0.021755,0.0151887,0.0279753,0.0496271,0.0290476,0.025561,0.0439353,0.0534676,0.0467412,0.0265879,0.0222082,0.00705392,0.0340915,0.0340699,0.0382135,0.00984517,0.0186347,0.0495645,0.0503912,0,0,0,0,0,0.0134076
72,0.0184314,0.0559304,0.0370735,0,0.0261566,0.0680713,0.0230498,0,0.0437772,0.0607658,0.0248466,0.0289415,0.0261611,0.046176,0.0337586,0.0284787,0.0483739,0.0566893,0.0295808,0.0566016,0.0617255,0.0361662,0.0319355,0.0121505,0.0284704,0.0138397,0.0228594,0,0.0255496,0.0453756,0.0422616,0.0157773,0,0.0292778,0.0756116,0.0207718,0.016185,0.0288377,0.0493438,0.028659,0.0264275,0.0424101,0.0531142,0.0476908,0.027629,0.0228148,0.00800543,0.0353608,0.0285211,0.0385352,0.00988502,0.0183711,0.049761,0.0500372,0,0,0,0,0,0.0134189
73,0.0186879,0.0559625,0.0375161,0,0.0260361,0.0675955,0.0229884,0,0.0436104,0.0612009,0.0252741,0.0288559,0.0262141,0.0455863,0.0334201,0.0284202,0.0482558,0.0563696,0.0293699,0.0567769,0.061981,0.0363861,0.0318344,0.0122666,0.0285602,0.0135588,0.0262851,0,0.0263749,0.0462339,0.0423619,0.0157196,0,0.028944,0.0750305,0.0198499,0.0168649,0.0297892,0.049043,0.0282907,0.027204,0.040992,0.0529031,0.0484462,0.0286071,0.0234711,0.00910197,0.0365373,0.0234616,0.0387991,0.0098158,0.017907,0.0499159,0.0497108,0,0,0,0,0,0.0136396
74,0.0189699,0.0560455,0.038066,0,0.0260238,0.067193,0.0228369,0,0.0435814,0.0616934,0.0253497,0.0286569,0.0262365,0.0449272,0.03285,0.0284166,0.0480629,0.0560942,0.0292187,0.056835,0.0621988,0.0365205,0.031961,0.0126198,0.0288087,0.0133613,0.0286776,0,0.0287883,0.0474151,0.0424851,0.0153289,0,0.0289279,0.0742261,0.0219612,0.0176532,0.0293352,0.0488388,0.0279121,0.0279175,0.0392877,0.0529753,0.0489427,0.0292223,0.0243918,0.0104411,0.0369964,0.0206716,0.0391373,0.00985553,0.0177613,0.0499962,0.0493504,0,0,0,0,0,0.0136727
75,0.0192315,0.0560913,0.0384259,0,0.0260767,0.0670368,0.0225251,0,0.0436794,0.0621039,0.0252855,0.0283756,0.0263307,0.0443757,0.0321818,0.0283816,0.0478192,0.0559369,0.0290408,0.0570551,0.0623769,0.0366143,0.0321377,0.0129706,0.0290493,0.0133621,0.0309888,0,0.0306969,0.048441,0.0426231,0.0149527,0,0.0289056,0.0735741,0.0241081,0.0187855,0.0288409,0.0487043,0.0276069,0.0284583,0.0379026,0.0531089,0.0493783,0.0298511,0.0249735,0.0116731,0.0373873,0.0188813,0.039439,0.00975189,0.0178215,0.0499359,0.0490875,0,0,0,0,0,0.0134923
76,0.0194142,0.0561568,0.038479,0,0.026252,0.0669769,0.0223681,0,0.0435709,0.062482,0.0250356,0.0280551,0.0264101,0.0439827,0.0317194,0.0283091,0.0475422,0.0558005,0.0290327,0.0572075,0.0625039,0.036836,0.0323891,0.0133103,0.0291184,0.0133479,0.0324993,0,0.0317542,0.0490864,0.0427771,0.0147017,0,0.0288092,0.0731061,0.0254596,0.0201621,0.0286088,0.0485809,0.0273979,0.0291223,0.0369232,0.0531565,0.0498276,0.0307603,0.0249345,0.0125636,0.0380295,0.0181968,0.0397474,0.0098654,0.0176777,0.0498007,0.0489134,0,0,0,0,0,0.0134522
77,0.0195799,0.0561908,0.0384804,0,0.0264001,0.0670002,0.0223254,0,0.0434895,0.0628054,0.0246707,0.0277531,0.0264521,0.043674,0.0313562,0.028192,0.0474059,0.0556871,0.0290796,0.0574308,0.0625825,0.0370603,0.0326615,0.0137745,0.029209,0.0132561,0.0334162,0,0.0325229,0.0495327,0.0428681,0.0145125,0,0.0287427,0.0728307,0.0268662,0.020915,0.0284928,0.0484328,0.027263,0.0295254,0.0364282,0.0531615,0.0501701,0.0313953,0.0246712,0.0130306,0.0384698,0.0182545,0.0399886,0.00992044,0.0175356,0.0497256,0.0488669,0,0,0,0,0,0.0135316
78,0.0196659,0.0561888,0.0388676,0,0.0261832,0.0671637,0.0222466,0,0.0434726,0.0630359,0.0244158,0.0274694,0.0263679,0.0433979,0.0310186,0.0280588,0.047209,0.055607,0.029111,0.057369,0.0626691,0.0371251,0.0327383,0.0142846,0.0293056,0.0131888,0.0340312,0,0.0329755,0.0497644,0.0429241,0.0142859,0,0.0286288,0.0727639,0.0279231,0.0210292,0.0287293,0.0482941,0.0271655,0.0299256,0.0364213,0.0530569,0.0504477,0.0317104,0.0243036,0.0131537,0.0387011,0.0185017,0.0401588,0.00986242,0.0174615,0.0495466,0.0489232,0,0,0,0,0,0.0136322
79,0.01974,0.0561525,0.0396619,0,0.0258115,0.0675497,0.0222034,0,0.0434863,0.063158,0.0240218,0.0271009,0.0261134,0.0431234,0.0306873,0.0278443,0.0469544,0.055594,0.0292259,0.0574398,0.0627176,0.0370783,0.0327789,0.0152328,0.0293173,0.0131187,0.0336041,0,0.0329948,0.0498957,0.042961,0.0140794,0,0.028536,0.0728514,0.028804,0.020944,0.0287565,0.0482751,0.0270726,0.0301127,0.0365866,0.0528482,0.0505875,0.0317954,0.0239207,0.0129926,0.0386676,0.0195694,0.0402844,0.00974537,0.0174487,0.0492804,0.0490276,0,0,0,0,0,0.0136836
80,0.0197528,0.0561289,0.041596,0,0.0250692,0.0679242,0.0220427,0,0.0436554,0.0629363,0.0231665,0.0267021,0.0252145,0.0427469,0.0304579,0.0274894,0.0469506,0.0555111,0.0293517,0.0578754,0.0629115,0.0370356,0.0330852,0.0174931,0.0294332,0.0132683,0.0331424,0,0.0324497,0.0500443,0.042951,0.0146049,0,0.0284259,0.0730237,0.0286332,0.0204623,0.0290244,0.0483052,0.027227,0.0299135,0.0372597,0.0526033,0.0504952,0.0316691,0.0236235,0.0124797,0.0384728,0.0202025,0.0403347,0.0103316,0.0167391,0.0491782,0.0490958,0,0,0,0,0,0.0134823
81,0.0197125,0.0561039,0.0419338,0,0.0245525,0.068452,0.022023,0,0.043848,0.0628701,0.022775,0.0262788,0.0248273,0.0424662,0.030381,0.0272132,0.0469794,0.0555881,0.0295062,0.0577338,0.0627661,0.0368473,0.0331178,0.0181435,0.0295159,0.0130973,0.0316471,0,0.0318733,0.0498993,0.0428985,0.0143697,0,0.0285511,0.0732995,0.0281041,0.0197071,0.0289254,0.0484745,0.0272026,0.0295069,0.0379541,0.0522936,0.0500271,0.0314235,0.0232471,0.0118813,0.0382334,0.021787,0.0404266,0.0103697,0.0168452,0.0489872,0.0492481,0,0,0,0,0,0.013767
82,0.0196147,0.0560699,0.0426538,0,0.0238513,0.0688943,0.0220292,0,0.0439886,0.0627437,0.0222198,0.0257888,0.0242058,0.042253,0.0303931,0.0268477,0.0470928,0.0556195,0.0296762,0.0575472,0.0626406,0.0366669,0.0332105,0.0192348,0.0294861,0.0130557,0.0294723,0,0.0301756,0.0494968,0.0428052,0.0141434,0,0.028477,0.073542,0.0255687,0.0190415,0.0291389,0.0485388,0.0271306,0.0289106,0.0388723,0.0519757,0.0494765,0.0313215,0.0224651,0.0111683,0.0383421,0.0234367,0.0405381,0.0101327,0.0169227,0.0487775,0.0494606,0,0,0,0,0,0.0138578
