Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RELB,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x55,x56,x57,x58
159,0.0175266,0.0579085,0.0311902,0,0.0260356,0.0515265,0.0232309,0,0.0417077,0.0617098,0.0358735,0.0299433,0.0236941,0.0520934,0.0283406,0.0451191,0.0642915,0.0641465,0.0365828,0.0612157,0.0667963,0.0402106,0.0370049,0.012208,0.034934,0.0144029,0.0117121,0.0345198,0,0.0244804,0.0586497,0.0433712,0.0196695,0,0.0303666,0.0732134,0.00770399,0.0220387,0.0337047,0.0425834,0.0374407,0.0218155,0.0278974,0.0437825,0.0445969,0.0275165,0.0263689,0.0116783,0.0372819,0.00617179,0.0354589,0.0103164,0.0209856,0.0532031,0.0458161,0,0,0,0
160,0.0177391,0.0579922,0.0327075,0,0.0251968,0.0517665,0.0232404,0,0.0417296,0.061569,0.0394573,0.0296057,0.0262887,0.0516218,0.0280936,0.0445805,0.0624883,0.0638427,0.0356939,0.0594769,0.0660541,0.0389006,0.0335678,0.0164287,0.0351924,0.014593,0.011589,0.0352635,0,0.0245288,0.0584361,0.0434632,0.0194272,0,0.0303213,0.0734044,0.0076822,0.021693,0.0340509,0.042729,0.0371265,0.0220037,0.0275888,0.0433365,0.0444348,0.0276289,0.0262095,0.0115416,0.037423,0.00642564,0.0357445,0.0103078,0.0208335,0.0532702,0.0457999,0,0,0,0
161,0.0174515,0.0583959,0.0326133,0,0.0249875,0.0525204,0.0222512,0,0.0429792,0.0609976,0.0382859,0.0293098,0.0228758,0.0506109,0.0282473,0.0418273,0.0608384,0.0632933,0.0344622,0.0621006,0.0678562,0.0408101,0.0371624,0.0151677,0.0349373,0.0139468,0.0106995,0.0323285,0,0.0237533,0.0584221,0.0428689,0.0193394,0,0.0303979,0.0741499,0.00742057,0.0217704,0.0354675,0.0412694,0.0369326,0.0228767,0.0258857,0.0423964,0.0444669,0.0291313,0.0241789,0.0111587,0.0387295,0.00604396,0.035672,0.00965723,0.0207404,0.0539572,0.0457126,0,0,0,0
162,0.0173797,0.0586567,0.0351916,0,0.0242742,0.0529489,0.0218939,0,0.0436717,0.0606717,0.0398107,0.0290883,0.0221056,0.0500945,0.0283217,0.0401778,0.0599303,0.0633259,0.0342598,0.0634453,0.0692347,0.0414307,0.0380782,0.01722,0.0349371,0.0138887,0.0101493,0.0325712,0,0.023825,0.0583304,0.0426243,0.0190156,0,0.0305064,0.0744813,0.0075294,0.0227285,0.0356894,0.0405556,0.0364704,0.0229294,0.0254665,0.0419898,0.0441761,0.0293076,0.0240147,0.0111448,0.0386793,0.00606284,0.0358569,0.00935914,0.0204946,0.0542513,0.045761,0,0,0,0
163,0.0173666,0.0588718,0.0372897,0,0.0239506,0.0532497,0.0216252,0,0.0440906,0.0604384,0.040951,0.0290259,0.0222032,0.0496749,0.0283647,0.039033,0.0593632,0.0635495,0.0346058,0.0644428,0.0702476,0.0419414,0.0387407,0.0189522,0.0350133,0.0137167,0.00989423,0.0328631,0,0.0237308,0.0583662,0.0424624,0.0187294,0,0.030552,0.0747867,0.00774766,0.0230684,0.035905,0.0400453,0.0359988,0.0229338,0.0251517,0.0416301,0.0439973,0.0294324,0.023877,0.0110925,0.0386726,0.00621495,0.0360826,0.00914103,0.0202653,0.054465,0.0458761,0,0,0,0
164,0.0174115,0.0589748,0.0385365,0,0.023833,0.0532936,0.0215027,0,0.0442435,0.0603937,0.0412741,0.029,0.0225451,0.0493618,0.0283948,0.0386397,0.0591176,0.0636076,0.035048,0.0649639,0.0707737,0.0423157,0.039134,0.0194819,0.0351402,0.0136542,0.00985735,0.0332487,0,0.023373,0.058434,0.0424187,0.0184628,0,0.0304847,0.075094,0.00806911,0.022916,0.0359956,0.039863,0.0355489,0.0229548,0.0249469,0.0413053,0.0438789,0.0293297,0.0237694,0.0110457,0.0385541,0.00650575,0.0362971,0.00901636,0.0200883,0.0545267,0.0460606,0,0,0,0
165,0.0174999,0.0589949,0.0385991,0,0.0237469,0.0530977,0.021532,0,0.0442492,0.0605441,0.0409649,0.0290416,0.0228202,0.0492077,0.0284194,0.0388641,0.0590766,0.063446,0.0352496,0.0649233,0.0707615,0.0423934,0.0391746,0.0190324,0.035296,0.0137244,0.00995326,0.0336478,0,0.0228199,0.0585495,0.0424454,0.0181288,0,0.0303501,0.0754084,0.00849052,0.022611,0.0359474,0.0399229,0.0350318,0.0229807,0.0248146,0.0411206,0.0438212,0.0290105,0.023657,0.0110081,0.0383143,0.00697432,0.0364833,0.00900165,0.019941,0.054488,0.0463119,0,0,0,0
166,0.0177618,0.0589089,0.0376418,0,0.0239312,0.052666,0.0217116,0,0.0440668,0.0608287,0.0399903,0.029235,0.0231512,0.0492837,0.0285072,0.0396863,0.0592832,0.063107,0.0351114,0.0643168,0.0701363,0.0421377,0.0388064,0.0174286,0.0354449,0.0139243,0.0102258,0.0338853,0,0.0223052,0.0586348,0.0425319,0.0178148,0,0.0301904,0.0757207,0.00900512,0.0222437,0.0357371,0.0401698,0.0345162,0.0229733,0.0247562,0.041054,0.0438097,0.0286866,0.0235652,0.011043,0.0381893,0.00753065,0.0366804,0.00914102,0.0198182,0.0543224,0.0466079,0,0,0,0
167,0.0180177,0.0587911,0.0357515,0,0.0244404,0.0521105,0.0219375,0,0.0437971,0.0611548,0.0383914,0.0296114,0.0237801,0.0496366,0.0286751,0.0409483,0.0597531,0.0628108,0.0348443,0.063245,0.0690217,0.0416045,0.0380509,0.0151957,0.0356079,0.0141321,0.0106225,0.0340428,0,0.0216512,0.0587056,0.0426341,0.0175517,0,0.0300815,0.0759561,0.00966921,0.0220564,0.0353488,0.0404904,0.0339891,0.022918,0.0248178,0.0411012,0.0437681,0.0282857,0.0235636,0.0110983,0.0378748,0.00813529,0.0368841,0.00935705,0.0197051,0.0541144,0.046875,0,0,0,0
168,0.0182646,0.0586658,0.0330298,0,0.0254218,0.0516013,0.0222339,0,0.0434626,0.0614224,0.0359486,0.0301757,0.0250043,0.0502791,0.0289002,0.0422813,0.0604112,0.0627608,0.034673,0.0619464,0.0676759,0.0409488,0.0371066,0.0125991,0.0358,0.0144278,0.0110537,0.0341707,0,0.0208082,0.0586339,0.0427417,0.0174307,0,0.029958,0.0761159,0.0105138,0.0226174,0.0348436,0.0407903,0.033419,0.0228666,0.0249345,0.0412496,0.0437435,0.0278238,0.0235016,0.0111054,0.0374236,0.00890812,0.0371522,0.00963246,0.0195894,0.053856,0.047165,0,0,0,0
169,0.0187002,0.0584735,0.0321868,0,0.0265751,0.0510039,0.0229029,0,0.0427127,0.0615797,0.0353237,0.0308179,0.027416,0.0510641,0.029012,0.0439905,0.0613641,0.0630562,0.0347442,0.0598762,0.0659035,0.0394364,0.0347533,0.0108494,0.0360659,0.015034,0.0117633,0.0379977,0,0.0210745,0.0586488,0.0431157,0.0170587,0,0.0294905,0.0756265,0.0110133,0.0223629,0.0331062,0.0415645,0.0329135,0.0217209,0.0266345,0.0419422,0.0432146,0.0256589,0.0259066,0.0115854,0.0353719,0.0104017,0.0375565,0.0100591,0.0194015,0.0534615,0.0473311,0,0,0,0
170,0.0187789,0.0585461,0.0298064,0,0.0277814,0.0508957,0.0228574,0,0.0428029,0.061177,0.0326969,0.0314885,0.0262296,0.0512421,0.0292997,0.0441976,0.0616705,0.0631606,0.0344617,0.0603219,0.0656821,0.0398939,0.0363521,0.00793681,0.0359605,0.0149856,0.0118621,0.0379509,0,0.0203711,0.0586351,0.0430341,0.0169045,0,0.0293533,0.0757115,0.0118919,0.0212029,0.0328559,0.041448,0.0327741,0.0214017,0.026793,0.0417457,0.042879,0.0251305,0.0259511,0.0116039,0.0347533,0.0110663,0.0375734,0.0100097,0.0194572,0.0536888,0.047237,0,0,0,0
171,0.0188567,0.0586442,0.030322,0,0.0273654,0.0504287,0.0228529,0,0.0428585,0.060708,0.0310424,0.0318272,0.0241037,0.0514981,0.0295811,0.0440647,0.0620591,0.063148,0.0340796,0.0607032,0.0657608,0.0398136,0.0371658,0.00724892,0.0358622,0.0149189,0.0119305,0.0378405,0,0.0195556,0.0583886,0.0429311,0.0167664,0,0.0292873,0.0757022,0.0127702,0.0207825,0.0325458,0.0412124,0.0325322,0.0209223,0.0269604,0.0416566,0.0423173,0.0245395,0.025869,0.0116862,0.0340794,0.0117951,0.0376244,0.00995615,0.0195346,0.0539276,0.0471634,0,0,0,0
172,0.0189368,0.0587686,0.0303065,0,0.0264371,0.0497797,0.0228566,0,0.0428501,0.0602421,0.0291782,0.0320521,0.0220125,0.051608,0.0298246,0.0434811,0.0622556,0.0630508,0.0335266,0.060949,0.0659445,0.0394282,0.0374326,0.0077309,0.0358069,0.0148517,0.0119626,0.0376018,0,0.0187521,0.0581409,0.0428489,0.016751,0,0.0292754,0.075623,0.0136196,0.0198686,0.0322483,0.0409677,0.0323342,0.020319,0.0270912,0.0415743,0.0415522,0.0239482,0.0257781,0.0118036,0.0333268,0.0126642,0.0377098,0.00992666,0.0195532,0.0541896,0.0471249,0,0,0,0
173,0.0189977,0.0588994,0.0292615,0,0.02563,0.0491348,0.0228963,0,0.0427689,0.0598466,0.0274518,0.032102,0.0203382,0.0515517,0.0300032,0.0423678,0.062154,0.0627531,0.0327032,0.0609398,0.0661454,0.0387668,0.0368396,0.00836317,0.0357729,0.0146963,0.0120855,0.0373236,0,0.0179555,0.0579139,0.0427438,0.0165722,0,0.0292301,0.0754879,0.0144932,0.0185989,0.0320333,0.040678,0.032171,0.0197114,0.0272033,0.0415365,0.0407152,0.0234657,0.0256199,0.0119334,0.0326096,0.0138656,0.0378272,0.00990977,0.0195123,0.0545161,0.0471933,0,0,0,0
174,0.0193051,0.0590117,0.0283701,0,0.0250584,0.047986,0.0230132,0,0.0426301,0.0593334,0.0258116,0.0317671,0.019344,0.0490655,0.0294834,0.0409284,0.0621532,0.0624598,0.0318126,0.0604682,0.0659887,0.0378401,0.0358306,0.00854423,0.0357424,0.0146311,0.0120548,0.0360992,0,0.0173811,0.0603235,0.0430513,0.0167504,0,0.0293835,0.0747025,0.0155315,0,0.0328423,0.0414773,0.0330551,0.0181106,0.0278648,0.0413223,0.0385674,0.0232339,0.0250237,0.0115607,0.0317281,0.0154639,0.037446,0.00979289,0.019975,0.0555428,0.0463508,0,0,0,0
175,0.0187655,0.0590991,0.027894,0,0.025292,0.0482389,0.023019,0,0.0427099,0.0593871,0.0248438,0.0315404,0.0199198,0.052297,0.030573,0.0395538,0.0618639,0.0617277,0.030624,0.0603505,0.0661231,0.0375051,0.0355533,0.0085715,0.0357659,0.0145516,0.0122115,0.0372598,0,0.0163975,0.0564852,0.0422198,0.0160784,0,0.0291135,0.075379,0.0166298,0.0211739,0.0317073,0.0400063,0.0317253,0.0187703,0.0272231,0.0417021,0.0395352,0.022429,0.0252144,0.0123115,0.0311974,0.0178721,0.0382782,0.00997543,0.0191978,0.0547985,0.0480045,0,0,0,0
176,0.0184563,0.0591279,0.0288074,0,0.0245524,0.0475322,0.0231373,0,0.042808,0.0595678,0.0240465,0.0309168,0.0200662,0.0528397,0.030961,0.0386135,0.0620969,0.0612414,0.0296314,0.0603778,0.0660747,0.0370213,0.0360781,0.00926937,0.0356586,0.0146405,0.0122037,0.0372245,0,0.0155129,0.0555572,0.0419678,0.0156317,0,0.0291209,0.0752064,0.0179347,0.0214428,0.03166,0.0397831,0.0315684,0.0177712,0.0275316,0.0418534,0.0387531,0.0220632,0.0247366,0.0124593,0.0303906,0.0204601,0.0384867,0.00988573,0.0191837,0.0547684,0.0486049,0,0,0,0
177,0.0180704,0.0590805,0.0296643,0,0.0234609,0.0467862,0.0231732,0,0.0428381,0.0600659,0.0237448,0.0303141,0.0194968,0.0529185,0.0313943,0.0379409,0.0619697,0.0605863,0.0286404,0.0605018,0.065969,0.036492,0.0368204,0.0105196,0.0354294,0.014588,0.0122725,0.0372231,0,0.0146211,0.0549434,0.0417509,0.0154453,0,0.0291012,0.074859,0.019345,0.0211396,0.0314485,0.0398646,0.0316209,0.0166066,0.0280256,0.042331,0.0380223,0.0218213,0.02384,0.0125209,0.0294335,0.0234292,0.038475,0.00984075,0.0192606,0.054587,0.0492411,0,0,0,0
178,0.0177736,0.059027,0.0296513,0,0.0225744,0.0461271,0.0232391,0,0.0428285,0.0606017,0.0239471,0.0300582,0.0188824,0.0528521,0.0318535,0.0374741,0.0613396,0.0599278,0.0278627,0.0603878,0.0656124,0.0358189,0.037173,0.0119939,0.0350912,0.0145518,0.0123124,0.0374547,0,0.0139408,0.0543246,0.0415933,0.015444,0,0.0292571,0.0743372,0.021081,0.0206611,0.0311623,0.0401405,0.0316671,0.0157983,0.0287155,0.0431678,0.037546,0.0215551,0.0226981,0.0125476,0.0283615,0.0268315,0.0384061,0.0097555,0.0194745,0.054245,0.0497866,0,0,0,0
179,0.0176019,0.0589053,0.0300076,0,0.0217693,0.0452628,0.0233442,0,0.0428566,0.0610427,0.0238253,0.0299014,0.0192182,0.0530059,0.0323262,0.0369766,0.0609641,0.0594025,0.0273364,0.0599242,0.0649483,0.0348516,0.0372624,0.0126977,0.034609,0.0144138,0.0125003,0.0378808,0,0.0133174,0.0535535,0.0414737,0.015614,0,0.0295214,0.0737106,0.0229282,0.0201833,0.0307464,0.0406011,0.0319156,0.0153751,0.0295879,0.0442191,0.0374415,0.0213677,0.0215415,0.0126989,0.0272638,0.0307306,0.0380995,0.00967997,0.0198283,0.0538,0.0502531,0,0,0,0
180,0.0174642,0.0587047,0.0295743,0,0.0214347,0.0443402,0.0234942,0,0.04292,0.0610904,0.0234296,0.0302522,0.0196325,0.0532633,0.0329314,0.0367712,0.0605364,0.0590949,0.0270786,0.0593605,0.0643209,0.0341038,0.0368425,0.012898,0.0340625,0.0142137,0.0127983,0.0379657,0,0.0126476,0.0527222,0.0413747,0.0158758,0,0.0296986,0.0731181,0.0246081,0.0196702,0.0301433,0.0410978,0.0322202,0.0152156,0.0304038,0.045372,0.0376286,0.0210125,0.0207621,0.0129873,0.0260447,0.0348011,0.0376569,0.00960294,0.0202638,0.0535023,0.0505377,0,0,0,0
181,0.0172944,0.0585341,0.0285822,0,0.0215612,0.0435289,0.0237418,0,0.0430308,0.0607904,0.0226581,0.0310722,0.0194797,0.053579,0.0337228,0.0367834,0.0601876,0.0590516,0.0267857,0.0588648,0.0639018,0.0337784,0.0361462,0.0129804,0.0334821,0.014068,0.0130745,0.0369608,0,0.0122577,0.0519877,0.0413087,0.01634,0,0.0299583,0.0727018,0.0258127,0.0191645,0.029457,0.0416689,0.0326754,0.0153211,0.0311169,0.0465637,0.0380768,0.0202149,0.0206356,0.0132555,0.024655,0.0383867,0.0370889,0.00957664,0.0208134,0.05329,0.0505885,0,0,0,0
182,0.0170985,0.0583963,0.0284011,0,0.0217125,0.0426566,0.0241231,0,0.0431243,0.0606274,0.021401,0.0319196,0.0193938,0.0543323,0.0346271,0.0366214,0.0601487,0.059234,0.0262422,0.0585803,0.0637415,0.0336872,0.0356346,0.0130345,0.0328453,0.013928,0.0133887,0.0347777,0,0.0122911,0.0514646,0.0413077,0.0170807,0,0.030299,0.0724057,0.0264162,0.0186743,0.0288946,0.0423404,0.0333357,0.0157092,0.0317616,0.0477751,0.0386701,0.0190763,0.0211375,0.0135021,0.0233855,0.0411717,0.0363298,0.00957325,0.0214957,0.0530885,0.0505078,0,0,0,0
183,0.0171046,0.0582504,0.0282076,0,0.0220592,0.0419728,0.024561,0,0.0432641,0.0598614,0.0201049,0.0328693,0.019395,0.0556395,0.0356231,0.0365079,0.060123,0.0595126,0.025711,0.0584526,0.0638119,0.0338183,0.0351187,0.0130806,0.0322202,0.0137802,0.0138849,0.0318224,0,0.0126819,0.0512052,0.0413135,0.0177546,0,0.0304578,0.072107,0.0267378,0.0182039,0.0283781,0.0428431,0.0339454,0.016441,0.0324625,0.0490917,0.0393368,0.0179126,0.0219749,0.0138381,0.0224502,0.0438999,0.0355583,0.00956766,0.0221213,0.0529156,0.0504582,0,0,0,0
184,0.0171571,0.0580721,0.0282841,0,0.0222203,0.0416311,0.0249989,0,0.0434492,0.0593129,0.0191071,0.0336586,0.0198363,0.0565428,0.036677,0.0360379,0.0599834,0.0595109,0.0251946,0.0584259,0.0639445,0.0338904,0.0348818,0.0129471,0.0317154,0.0136613,0.0144682,0.0291425,0,0.0134607,0.0511551,0.0412731,0.0184318,0,0.0306481,0.0717901,0.0267458,0.0175311,0.0277721,0.0433113,0.0344809,0.0173479,0.0331845,0.0503782,0.0400777,0.0169045,0.0230696,0.0143047,0.0218755,0.0467265,0.0348311,0.00957143,0.0227003,0.052764,0.0506443,0,0,0,0
185,0.0171909,0.0578899,0.028024,0,0.0223884,0.041912,0.0254537,0,0.0435748,0.0591301,0.0187855,0.0342794,0.020184,0.0573905,0.0375689,0.0353123,0.0596371,0.05924,0.0248586,0.0584243,0.0640457,0.0339365,0.0347721,0.0132985,0.031384,0.0135924,0.0149062,0.0264409,0,0.014442,0.0509954,0.0411744,0.0190085,0,0.0307107,0.0716136,0.0270997,0.0168552,0.0272932,0.0438496,0.0348125,0.0181159,0.0339473,0.0514861,0.0406794,0.0160224,0.024011,0.014676,0.0215295,0.0496948,0.034341,0.00954101,0.0230364,0.0526673,0.050931,0,0,0,0
186,0.0171142,0.0576064,0.0278742,0,0.0225884,0.0427145,0.0261679,0,0.0436764,0.0590901,0.0188088,0.0351465,0.0203606,0.0582648,0.0390794,0.0344699,0.0591827,0.0587854,0.0246118,0.0584665,0.0641892,0.0340679,0.0347919,0.0138818,0.030903,0.0135456,0.0153859,0.0236706,0,0.0143343,0.0499656,0.0408913,0.0195759,0,0.0306585,0.0701537,0.0258055,0.01596,0.0283363,0.044308,0.0351721,0.0159939,0.0397277,0.0549057,0.0402826,0.0123979,0.0296879,0.0167228,0.01932,0.0479279,0.0337849,0.00955744,0.0232369,0.0523995,0.0518425,0,0,0,0
187,0.0171744,0.0575784,0.0281748,0,0.0225193,0.0436634,0.0261827,0,0.0434678,0.0591684,0.0192591,0.034518,0.0202294,0.0577373,0.0389652,0.0341706,0.0590197,0.0585359,0.0246837,0.0584251,0.0640983,0.0339813,0.0348639,0.0141681,0.0310797,0.0135885,0.0152179,0.0211423,0,0.0171503,0.0498583,0.0409126,0.0196,0,0.0304787,0.0718385,0.0293942,0.0160299,0.026612,0.0449813,0.0350075,0.018716,0.0356529,0.0530151,0.040951,0.0150912,0.0248448,0.0142321,0.0218578,0.0557243,0.0339489,0.00956022,0.0230536,0.0523833,0.0517421,0,0,0,0
188,0.0173231,0.0575395,0.0286814,0,0.022481,0.0446961,0.026164,0,0.0433508,0.0590948,0.0196041,0.0342622,0.0201475,0.0573335,0.0392456,0.0337978,0.0587626,0.0581912,0.0248066,0.0584971,0.0641027,0.0339539,0.0349237,0.0140221,0.0311315,0.0136089,0.0152089,0.0204822,0,0.0193604,0.0490046,0.0407903,0.019616,0,0.0303792,0.0722337,0.032093,0.0159376,0.0262545,0.0453618,0.0348878,0.018702,0.0366403,0.0536398,0.0408386,0.0151626,0.0244978,0.01321,0.0225546,0.0603948,0.034072,0.0095701,0.0228846,0.0521989,0.0521847,0,0,0,0
189,0.0174989,0.0575545,0.029065,0,0.0226874,0.0459075,0.0260236,0,0.0433098,0.0589694,0.019751,0.0341486,0.0199763,0.0566121,0.039389,0.0335075,0.0584327,0.0579505,0.0250976,0.0584753,0.0640642,0.0339545,0.0348346,0.0136308,0.031208,0.0137437,0.015061,0.0211863,0,0.0210362,0.0481639,0.0407332,0.0192601,0,0.0302665,0.0728611,0.0349232,0.0150774,0.0262446,0.0454741,0.0347934,0.0186953,0.0375308,0.0542678,0.0407914,0.0155493,0.0239304,0.0124319,0.022788,0.0652051,0.0342446,0.00960123,0.0226814,0.0521066,0.0525394,0,0,0,0
190,0.0175823,0.0575963,0.0296202,0,0.0230223,0.0470363,0.025728,0,0.0433341,0.0589687,0.0196818,0.0340421,0.0198814,0.0560097,0.0391809,0.0332233,0.0580706,0.0577845,0.025387,0.0583834,0.0640497,0.0340338,0.0346531,0.0131973,0.0313199,0.0138607,0.0148432,0.0219381,0,0.0213768,0.0472429,0.040753,0.0189576,0,0.030255,0.0735502,0.0367485,0.0146368,0.0267685,0.0454448,0.0345687,0.0187096,0.0381968,0.054811,0.0407529,0.0159882,0.0235826,0.0121067,0.0224086,0.0686973,0.0344704,0.0096174,0.0224265,0.052032,0.0528364,0,0,0,0
191,0.0176029,0.0576008,0.0302611,0,0.0233763,0.0482114,0.0253595,0,0.0433815,0.058998,0.0194424,0.0339482,0.0198035,0.0555625,0.0388636,0.0330099,0.0576847,0.0577314,0.025665,0.0582803,0.0640542,0.0341652,0.0344384,0.0127044,0.0313998,0.013928,0.0146569,0.0230628,0,0.0213695,0.0462825,0.0408238,0.0187567,0,0.0303491,0.0741224,0.0378975,0.0147045,0.0276199,0.0453295,0.0343041,0.0187499,0.0387711,0.0552267,0.0407184,0.0158326,0.0232541,0.0119403,0.0220021,0.0711712,0.0346516,0.00961102,0.0222015,0.0519564,0.053042,0,0,0,0
192,0.0175702,0.0574672,0.0296907,0,0.0239493,0.050076,0.0251116,0,0.0435471,0.0589666,0.0191625,0.0344937,0.0195556,0.0555346,0.0389499,0.0326628,0.0568955,0.0577027,0.0261042,0.05816,0.0641082,0.0345692,0.034044,0.0124449,0.0312686,0.0139376,0.0147125,0.0233286,0,0.0208379,0.0448309,0.0407911,0.0187147,0,0.0305028,0.0730232,0.0351447,0.0134898,0.0298333,0.0452973,0.0343315,0.0172545,0.0441117,0.0586431,0.0406766,0.0138959,0.0275895,0.0137656,0.0200563,0.0688964,0.0345306,0.00960742,0.0221578,0.0517501,0.053529,0,0,0,0
193,0.017544,0.0574108,0.0297351,0,0.0250422,0.0520319,0.0247037,0,0.0436799,0.0585896,0.019278,0.0347707,0.0191571,0.0551511,0.0384193,0.032835,0.0567148,0.0580799,0.0265773,0.0574916,0.0637015,0.034521,0.0330165,0.0115369,0.0312593,0.0139855,0.0145717,0.0241016,0,0.0211427,0.0438576,0.0408977,0.0185864,0,0.0305486,0.0736502,0.0356651,0.0133142,0.0305323,0.0454957,0.0343912,0.0177981,0.0444918,0.0590518,0.0409583,0.0141758,0.0270064,0.0134591,0.0200398,0.0703204,0.0345729,0.00963159,0.0220598,0.0516851,0.0533957,0,0,0,0
194,0.0174734,0.0573621,0.0296285,0,0.0257819,0.0537778,0.0243892,0,0.0438483,0.0582854,0.0194457,0.0347268,0.0191095,0.0547674,0.0379112,0.0326559,0.0562316,0.0583731,0.0270237,0.0570593,0.0633831,0.0345045,0.0321689,0.010865,0.031203,0.0140225,0.0144852,0.02405,0,0.0216804,0.0433053,0.0409855,0.0186673,0,0.0306523,0.0734583,0.0351598,0.0126079,0.0308076,0.0458233,0.0345417,0.0181749,0.0459827,0.0603822,0.0415036,0.0150068,0.0272828,0.0136314,0.020446,0.0708538,0.0345292,0.00966109,0.0220525,0.0516917,0.0530995,0,0,0,0
195,0.01736,0.0572777,0.0305719,0,0.025361,0.0541464,0.0243287,0,0.044045,0.0583291,0.0187522,0.0341504,0.0190945,0.054709,0.0378555,0.0318113,0.055562,0.0581649,0.0270185,0.0573474,0.0635513,0.0346584,0.0322603,0.0105876,0.030965,0.0140797,0.01451,0.0250834,0,0.0213545,0.0429798,0.0410166,0.0190071,0,0.0308229,0.0734763,0.0364838,0.0121465,0.0314257,0.0459651,0.0346937,0.0179568,0.0450971,0.0597089,0.0411938,0.0148006,0.0259924,0.0128443,0.0203498,0.0730434,0.0342882,0.00966774,0.0221715,0.051651,0.0529742,0,0,0,0
196,0.0172581,0.0571941,0.0320169,0,0.0248612,0.0546036,0.0242738,0,0.0441415,0.0582725,0.0180781,0.0332955,0.0189922,0.0543668,0.0376397,0.0309603,0.0549994,0.0580466,0.0271708,0.0574967,0.0636239,0.0346625,0.0326961,0.0105601,0.0307543,0.0141165,0.0144757,0.0250372,0,0.0219022,0.043062,0.0411699,0.0194107,0,0.0309672,0.0726655,0.0358428,0.0107546,0.0313373,0.0462728,0.0348955,0.018194,0.0462972,0.0607487,0.0415392,0.0155295,0.026457,0.0131078,0.0210066,0.0735995,0.0340645,0.00964647,0.0223213,0.0516678,0.0526489,0,0,0,0
197,0.0171963,0.0570874,0.0324719,0,0.0250631,0.0554328,0.0241304,0,0.0443473,0.0580852,0.0179337,0.0328887,0.0190005,0.0540427,0.0374455,0.0307001,0.0544628,0.058122,0.0274542,0.0572567,0.0634733,0.0346767,0.0325128,0.0104221,0.0305875,0.0141,0.0145801,0.0251835,0,0.0223529,0.0431014,0.0412527,0.0197951,0,0.0309573,0.0724193,0.0355203,0.00996465,0.0313044,0.0467514,0.0350821,0.018515,0.0468161,0.0611757,0.0417215,0.0159539,0.0263349,0.0131781,0.021374,0.0740794,0.0338121,0.00969857,0.022384,0.0516439,0.0523397,0,0,0,0
198,0.0172321,0.0571199,0.0320565,0,0.0258559,0.0569677,0.0239223,0,0.0443372,0.0581371,0.0185187,0.0320085,0.0193035,0.0530434,0.0365347,0.0313139,0.0539888,0.0585611,0.0281294,0.0565488,0.0629294,0.0345743,0.031653,0.00989112,0.0307511,0.0140621,0.0144707,0.0245017,0,0.0253464,0.0442049,0.0413357,0.0198475,0,0.030875,0.0718798,0.0349281,0.0100831,0.0277287,0.0473758,0.0349533,0.0201568,0.0472327,0.0622112,0.0431315,0.0187105,0.0253878,0.0133564,0.0241553,0.0749757,0.0338592,0.00973409,0.0222802,0.0518913,0.051263,0,0,0,0
199,0.016842,0.0568472,0.0314216,0,0.0242496,0.0572286,0.0248919,0,0.0442442,0.0581433,0.0169251,0.0312002,0.01971,0.053046,0.0371443,0.0297074,0.0527842,0.0575896,0.0274718,0.0578621,0.0640661,0.0357657,0.0330427,0.0095837,0.0296379,0.014399,0.0149825,0.0194394,0,0.0269352,0.0422464,0.0416167,0.0198755,0,0.0315746,0.0721305,0.0405152,0.010774,0.0338094,0.0488236,0.0356979,0.018959,0.0485603,0.0629528,0.0424821,0.0157605,0.0312945,0.0174219,0.0204526,0.0637653,0.0334227,0.00952626,0.0226479,0.0515518,0.0516336,0,0,0,0
200,0.01676,0.0567219,0.0317395,0,0.0243243,0.0582339,0.0250186,0,0.0441747,0.0582888,0.0168958,0.030565,0.0198392,0.0527378,0.0371386,0.0295249,0.0523295,0.0576287,0.0278098,0.0577168,0.0638913,0.0357703,0.0328646,0.00944246,0.0295461,0.0143866,0.0150079,0.0191429,0,0.0273076,0.0425533,0.0415583,0.0200207,0,0.0314986,0.0719903,0.0399258,0.0115976,0.0334195,0.0495805,0.0355048,0.0193004,0.0493398,0.0634368,0.0425779,0.0165117,0.0309021,0.0170737,0.0212875,0.0636579,0.0332882,0.00954819,0.0225129,0.0515508,0.0512966,0,0,0,0
