Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RELB,RFIN,RFRM,RGTR,RHEE,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x55,x56,x57,x58,RILC
319,0.0263271,0.0720661,0.0264082,0,0.0229013,0.0536582,0.0223084,0,0.0394799,0.0520683,0.0213192,0.0405893,0.0179697,0.0623922,0.0437272,0.03414,0.0604589,0.0603413,0.0259634,0.0566516,0.0624838,0.0337567,0.0326822,0.0139657,0.043372,0.0147524,0.0110638,0.0231747,0,0.0222787,0.0357819,0.021034,0.0242169,0,0.0333795,0.0803334,0.0365091,0.024108,0.0574157,0.0396992,0.024318,0.0397259,0.0577498,0.0449417,0.0156984,0.0270898,0.0142423,0.0213456,0.0728661,0.0286223,0.00988291,0.0271959,0.0603204,0.0613489,0,0,0,0,0.0176655
320,0.0261041,0.0720708,0.0272841,0,0.0228837,0.0547026,0.0224823,0,0.0397459,0.0521996,0.0213839,0.0400887,0.0179484,0.0615363,0.0437335,0.0337687,0.0602152,0.0601704,0.0261021,0.0566035,0.0623958,0.033664,0.0325962,0.0134486,0.0433975,0.0149924,0.0109294,0.0254673,0,0.0224694,0.0350849,0.0210652,0.0238953,0,0.0333067,0.0805963,0.0379439,0.0249031,0.0574458,0.0395328,0.0240558,0.0402254,0.0580636,0.0446473,0.015926,0.0265149,0.0140978,0.0211611,0.0765242,0.0289267,0.00983977,0.0269089,0.0603684,0.0614261,0,0,0,0,0.0177701
321,0.0255242,0.0722704,0.0277847,0,0.022645,0.0564932,0.0227438,0,0.0395386,0.0521731,0.0209815,0.0392484,0.0182709,0.059815,0.0430762,0.0333028,0.0599277,0.0597879,0.0257846,0.0568044,0.0626456,0.033938,0.0325834,0.0130055,0.0430438,0.0157775,0.0110301,0.0201909,0,0.0274932,0.0332883,0.0218732,0.0231795,0,0.033685,0.0806982,0.0451973,0.0269332,0.0581879,0.0395866,0.0238342,0.0417696,0.0598874,0.0451679,0.0142385,0.0315235,0.0180504,0.0181295,0.0669754,0.0293542,0.00967051,0.0267561,0.060655,0.0610871,0,0,0,0,0.0185773
322,0.0250802,0.0734471,0.0280293,0,0.0232457,0.0569634,0.0233683,0,0.039365,0.0529092,0.0195323,0.0408925,0.0195236,0.0639605,0.0410173,0.0309002,0.058248,0.0583612,0.025057,0.0576742,0.0636917,0.0350674,0.0330076,0.0120192,0.0443741,0.0168202,0.0110789,0.0204971,0,0.0274034,0.0305357,0.0231715,0.0215873,0,0.033085,0.0825577,0.044582,0.0273901,0,0.0392377,0.0254034,0.042259,0.0606854,0.0461568,0.0142889,0.0309947,0.0178052,0.0182496,0.0672441,0.0310934,0.00980584,0.0259532,0.0604432,0.0614697,0,0,0,0,0.0207309
323,0.0249573,0.0724186,0.0293545,0,0.0225148,0.0589653,0.0226433,0,0.0398135,0.0521219,0.0204729,0.038959,0.0184126,0.0580736,0.0423951,0.0324673,0.0587681,0.0593357,0.026366,0.0568117,0.0627475,0.0341664,0.0325886,0.0119953,0.0430647,0.0159108,0.0111376,0.0204561,0,0.0277559,0.0322189,0.0225696,0.0227289,0,0.0337517,0.0811702,0.0452199,0.0287853,0.0580103,0.0393963,0.0239912,0.04279,0.0606502,0.0451396,0.015083,0.0303414,0.0175959,0.0190236,0.0684813,0.0297178,0.00965168,0.0263452,0.0609412,0.0608317,0,0,0,0,0.01879
324,0.02474,0.072326,0.0300478,0,0.0225198,0.0601332,0.022699,0,0.0400894,0.0521762,0.0200947,0.0386906,0.0185192,0.0574261,0.0420793,0.0319158,0.0580822,0.0592216,0.026584,0.0567329,0.0626774,0.0343714,0.0324793,0.0114984,0.0429612,0.016036,0.0111321,0.0203199,0,0.0278026,0.0317987,0.0226673,0.0229016,0,0.033884,0.0814353,0.0447613,0.0293973,0.0579791,0.0396571,0.0241508,0.043187,0.0608637,0.0451175,0.0153204,0.0298955,0.0172428,0.019455,0.0683068,0.0296461,0.00970607,0.0262524,0.060969,0.0603553,0,0,0,0,0.0186189
325,0.0245965,0.0722929,0.0305875,0,0.0226351,0.0611163,0.0227719,0,0.0402546,0.0523431,0.0196225,0.0381604,0.0187391,0.0569257,0.041801,0.0313562,0.0574326,0.0591379,0.0266489,0.056662,0.0626226,0.0345542,0.0323264,0.0109214,0.0428142,0.0160258,0.0111672,0.0200819,0,0.0278806,0.0314184,0.022822,0.023111,0,0.0339643,0.0815877,0.044303,0.0297771,0.0579898,0.0397521,0.0244988,0.0435219,0.0610107,0.0451224,0.0154157,0.0296368,0.0169158,0.0197095,0.0678727,0.0294977,0.0097275,0.0262609,0.0610399,0.0598769,0,0,0,0,0.0186625
326,0.0244418,0.0721797,0.0311174,0,0.0227629,0.0619559,0.0227618,0,0.0402581,0.0524894,0.019222,0.0375523,0.0189846,0.0565156,0.0415368,0.0306745,0.0566595,0.0590697,0.0267337,0.0565565,0.062565,0.0346616,0.0320299,0.0104585,0.0426587,0.0159018,0.0112029,0.0197369,0,0.0281007,0.0312322,0.0227853,0.0234781,0,0.0340757,0.0815916,0.0437117,0.0299603,0.0581068,0.0399133,0.0252122,0.0438545,0.0611136,0.0450811,0.0153524,0.0294407,0.0167336,0.019859,0.0672472,0.0292589,0.00977737,0.0263568,0.0610713,0.0595048,0,0,0,0,0.0187087
327,0.0244203,0.0719742,0.0315638,0,0.022753,0.0626788,0.0228989,0,0.0402921,0.0525309,0.0190529,0.0368849,0.0191733,0.0561869,0.0413711,0.0299992,0.0559003,0.0589828,0.0269493,0.0564214,0.06246,0.0347041,0.0317623,0.0100445,0.0425588,0.0157838,0.0111854,0.0192783,0,0.0281967,0.0312346,0.0227437,0.0239196,0,0.0342539,0.0814355,0.0429377,0.030014,0.0583031,0.0402704,0.0257952,0.0441726,0.0611516,0.0449799,0.0151688,0.029238,0.0164842,0.0199961,0.066405,0.0290263,0.00985599,0.0264374,0.061033,0.0593289,0,0,0,0,0.0188498
328,0.024518,0.0719015,0.0316802,0,0.0219771,0.0644984,0.0230032,0,0.0403369,0.0519963,0.0196403,0.0379406,0.0184201,0.0564273,0.0414034,0.0296413,0.0556055,0.0600734,0,0.0552283,0.0610728,0.0336662,0.0309363,0.00990442,0.0425612,0.0156332,0.011258,0.0189311,0,0.0281825,0.032478,0.022574,0.0240217,0,0.0341373,0.0812592,0.0422701,0.0298026,0.0582971,0.0399475,0.0257859,0.0443602,0.0612738,0.0450574,0.0152807,0.0291086,0.016255,0.0201766,0.0653945,0.0290266,0.00984962,0.0263252,0.0610768,0.0590429,0,0,0,0,0.0187555
329,0.0243979,0.0728184,0.0315609,0,0.0223277,0.0642438,0.0238071,0,0.0402323,0.0529558,0.0185517,0.0391505,0.0196967,0.0610787,0.0395749,0.0270997,0.0538072,0.0590241,0,0.055545,0.0615748,0.03436,0.0309159,0.0095589,0.0439921,0.0163364,0.0110496,0.0182368,0,0.0278755,0.0307292,0.0231901,0.0235311,0,0.0339181,0.0827149,0.040883,0.0291394,0,0.0403476,0.0268763,0.0447973,0.0616594,0.0457213,0.015285,0.0291333,0.0159931,0.0201085,0.0633502,0.0300003,0.00983417,0.0259061,0.060782,0.0589749,0,0,0,0,0.0213235
330,0.024234,0.0724034,0.0318772,0,0.0232788,0.0636681,0.0242187,0,0.0399056,0.0536698,0.0179257,0.0371284,0.0208322,0.0606227,0.03922,0.0261252,0.0528835,0.0576735,0.0268923,0.0567044,0.0628109,0.0355896,0.0318125,0.00923602,0.0437277,0.0163402,0.0111296,0.0184651,0,0.0276799,0.0298408,0.0234498,0.0239715,0,0.0340374,0.082935,0.0404251,0.0291304,0,0.0412492,0.0269658,0.0453421,0.0614808,0.0452756,0.015513,0.0282986,0.015168,0.0203274,0.0629257,0.0297522,0.0101123,0.0262088,0.0605076,0.0589111,0,0,0,0,0.0220061
331,0.0243428,0.0726229,0.0325522,0,0.0228882,0.0638552,0.0241268,0,0.0401088,0.053721,0.0179293,0.0365836,0.0211912,0.059711,0.0396111,0.0261288,0.0528848,0.057678,0.0264554,0.0564685,0.0627098,0.0356247,0.0314778,0.00942803,0.0439526,0.0160806,0.0110044,0.0181176,0,0.0275255,0.0303448,0.0229321,0.0241097,0,0.0340703,0.0823945,0.0408735,0.0288469,0,0.0409948,0.0270357,0.0464093,0.0619129,0.0450737,0.015706,0.0280701,0.0146193,0.0206386,0.0621722,0.029327,0.00989586,0.0257445,0.0609134,0.0586188,0,0,0,0,0.0219704
