Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,x73,RTHIA
191,0,0,0,0,0.0287168,0.0601651,0,0,0,0.0327432,0,0.0282283,0.0631487,0,0,0.0222025,0,0,0.0444744,0.0531393,0.0224744,0.0324836,0.025833,0.0588974,0.0443193,0.041849,0.0605279,0.0495897,0.0149778,0.0516912,0.0553346,0.0298777,0.029677,0.00770842,0.0311856,0.0144378,0.0211839,0.0254867,0,0.025837,0.0444683,0.0449218,0,0,0.0219705,0,0,0.0234884,0.0705279,0.0382676,0.0188393,0.0276487,0.0599904,0.0312835,0.0496031,0.0784921,0.0326531,0.0202276,0.0189311,0,0.0268074,0.0672317,0.0369858,0.00690671,0.0199143,0.0557309,0.0468316,0,0,0,0,0
192,0,0,0,0,0.0284369,0.0598797,0,0,0,0.03299,0,0.028215,0.0623853,0,0,0.0228733,0,0,0.0449349,0.0537208,0.0219262,0.0342052,0.0264593,0.0601837,0.046498,0.0408733,0.0596233,0.0490896,0.0144438,0.0519509,0.0556157,0.03022,0.0296619,0.00736836,0.0307229,0.0143622,0.0220356,0.0228586,0,0.0271149,0.0427937,0.0443164,0,0,0.0224438,0,0,0.023699,0.07528,0.0309248,0.0140004,0.0290914,0.0587455,0.0318108,0.0480244,0.0781449,0.030298,0.0262222,0.0165234,0,0.0322708,0.0668436,0.0363321,0.00689643,0.0203943,0.0549153,0.0492306,0,0,0,0,0.110241
193,0,0,0,0,0.028434,0.0599819,0,0,0,0.033249,0,0.0281363,0.062376,0,0,0.0228228,0,0,0.0448067,0.0539606,0.0218017,0.0341105,0.0265431,0.0595861,0.0462731,0.0405277,0.059342,0.0489848,0.0143518,0.0519511,0.0556158,0.0302331,0.029622,0.00718541,0.0306595,0.0143107,0.0217889,0.0219413,0,0.028283,0.0430275,0.044338,0,0,0.022325,0,0,0.0235752,0.0753678,0.0301611,0.0141107,0.0290805,0.0585726,0.0317397,0.048084,0.0778655,0.0308076,0.0265403,0.0166575,0,0.0326367,0.0645418,0.0364463,0.00689893,0.0202333,0.0549265,0.0491981,0,0,0,0,0.110082
194,0,0,0,0,0.0284719,0.0600888,0,0,0,0.0335592,0,0.028178,0.0620478,0,0,0.0226335,0,0,0.0447909,0.0543288,0.0216878,0.033968,0.0266384,0.0592425,0.0460142,0.0402489,0.0590107,0.048815,0.0143961,0.0520277,0.0557095,0.0303027,0.0296381,0.00697955,0.0306904,0.0141409,0.0217464,0.0177801,0,0,0.0435484,0.0443646,0,0,0.0221296,0,0,0.0234648,0.0754596,0.0298235,0.0142875,0.0279605,0.0584427,0.0315578,0.0484204,0.0781233,0.0317052,0.0281963,0.0175351,0,0.0351682,0.0607122,0.0366158,0.00690911,0.0200402,0.0549544,0.0491301,0,0,0,0,0.109567
195,0,0,0,0,0.0284381,0.060113,0,0,0,0.0332849,0,0.0283829,0.0620463,0,0,0.0224478,0,0,0.0448745,0.0548227,0.021889,0.0337681,0.0270569,0.0589241,0.0458898,0.0399505,0.0585327,0.0486612,0.0141757,0.051922,0.0556268,0.0302609,0.0295324,0.006894,0.0306676,0.0140489,0.0218149,0.0163278,0,0,0.0440064,0.0444545,0,0,0.0220494,0,0,0.0236137,0.0753303,0.0285186,0.0143473,0.0276746,0.0584195,0.0315065,0.0482636,0.0776467,0.0322384,0.0284621,0.018033,0,0.0354349,0.0573495,0.036678,0.00685301,0.0200657,0.0549861,0.0492488,0,0,0,0,0.109906
196,0,0,0,0,0.0283851,0.0601272,0,0,0,0.0337571,0,0.0282927,0.0618433,0,0,0.0223804,0,0,0.044839,0.0550651,0.0215735,0.0338195,0.0270323,0.0589934,0.0458185,0.0397156,0.0582723,0.0485034,0.0138953,0.0520713,0.0557548,0.030343,0.029709,0.00669442,0.0306724,0.0140109,0.02172,0.0150933,0,0,0.0443362,0.0445022,0,0,0.0220484,0,0,0.0236076,0.0752561,0.0270133,0.0143508,0.0273652,0.0583187,0.0313246,0.0479917,0.0768923,0.0324915,0.0284649,0.0186891,0,0.0356331,0.053326,0.036846,0.0068611,0.0198562,0.0549951,0.0493459,0,0,0,0,0.110237
197,0,0,0,0,0.0283518,0.0600588,0,0,0,0.033925,0,0.0283674,0.0617022,0,0,0.0223025,0,0,0.0447574,0.0554421,0.0215224,0.0337357,0.0272156,0.0588649,0.0455846,0.0394521,0.0578946,0.0483363,0.0136928,0.0521627,0.0558112,0.0304054,0.0297101,0.00654152,0.0306872,0.0139288,0.0216365,0.0145525,0,0,0.0447577,0.0446072,0,0,0.0219242,0,0,0.0234977,0.0749903,0.0254359,0.0146144,0.0268688,0.05815,0.031172,0.0475378,0.075664,0.03291,0.0286652,0.0188716,0.00625048,0.036064,0.0495412,0.0370284,0.006855,0.0196593,0.0550484,0.0492271,0,0,0,0,0.110913
198,0,0,0,0,0.0283825,0.0599704,0,0,0,0.0340722,0,0.0284648,0.0615655,0,0,0.0222794,0,0,0.0447166,0.0558427,0.0215535,0.0336896,0.0274876,0.0586955,0.0453833,0.0391309,0.0574496,0.0481421,0.0140564,0.0521991,0.0558633,0.0304502,0.0296658,0.00637252,0.0306824,0.0138939,0.0215537,0.0146954,0,0,0.0451221,0.0446221,0,0,0.0217744,0,0,0.0233895,0.0747754,0.0240576,0.0148235,0.0263656,0.0578805,0.0310082,0.0469994,0.0745012,0.0332262,0.0287695,0.0196768,0.00705436,0.0364997,0.0443905,0.0371738,0.00684575,0.0194668,0.0550797,0.049193,0,0,0,0,0.111229
199,0,0,0,0,0.0283422,0.059988,0,0,0,0.0342017,0,0.028594,0.0614079,0,0,0.0222493,0,0,0.0446733,0.0563271,0.0216295,0.0336143,0.0277798,0.0584157,0.0452376,0.0387751,0.0569389,0.0479447,0.0144009,0.0522494,0.0559333,0.0305181,0.0296302,0.0061907,0.0307304,0.0139356,0.0214196,0.0162876,0,0,0.0455309,0.044708,0,0,0.0216338,0,0,0.023317,0.0745526,0.0228894,0.0153007,0.0262679,0.0576157,0.0307806,0.0462733,0.0730493,0.033564,0.0293548,0.0202801,0.00745883,0.037105,0.0392007,0.0373252,0.00683985,0.0192327,0.0551379,0.0492721,0,0,0,0,0.111096
200,0,0,0,0,0.0283444,0.0601176,0,0,0,0.0344323,0,0.0286928,0.0612285,0,0,0.022188,0,0,0.04456,0.0568232,0.0217172,0.0335257,0.0280454,0.0580387,0.0451483,0.0384791,0.0564112,0.0477382,0.0145874,0.0523091,0.0559895,0.0305824,0.0296054,0.00601593,0.030789,0.0139317,0.0213093,0.0185137,0,0,0.0459417,0.0448312,0,0,0.0214864,0,0,0.023344,0.0743235,0.0219097,0.0157919,0.0262486,0.0573798,0.0304817,0.045457,0.0715239,0.0340396,0.0299097,0.0206395,0.00786291,0.037614,0.0345759,0.0375541,0.00685921,0.0190074,0.0553028,0.0493289,0,0,0,0,0.111077
201,0,0,0,0,0.028766,0.0605163,0,0,0,0.0345423,0,0.0286725,0.0620573,0,0,0.0214704,0,0,0.0439446,0.0568166,0.0222026,0.0317854,0.0278923,0.0557931,0.0428983,0.0388001,0.0564594,0.0478598,0.0148553,0.0521428,0.0557391,0.0303333,0.0295357,0.00592714,0.031241,0.0139918,0.0202436,0.0243076,0,0,0.048073,0.0455284,0,0,0.020796,0,0,0.0230548,0.0701912,0.0283516,0.0207602,0.0278094,0.0583051,0.0297339,0.0449587,0.0672779,0.0370805,0.0259686,0.0200215,0.00334076,0.0338636,0.0303159,0.0384631,0.0068673,0.0182703,0.0562525,0.0471241,0,0,0,0,0
202,0,0,0,0,0.0287918,0.060558,0,0,0,0.0349754,0,0.028639,0.0618621,0,0,0.0212754,0,0,0.0438916,0.057161,0.0222584,0.0316051,0.0280616,0.0554578,0.0426263,0.0385254,0.0560309,0.0476211,0.0150123,0.0522873,0.0558432,0.0304117,0.0296215,0.0058409,0.0314173,0.013942,0.0201776,0.0258979,0,0,0.0485292,0.0455423,0,0,0.0205464,0,0,0.0229275,0.0700004,0.0273093,0.0214446,0.0275586,0.0580838,0.0295194,0.0445396,0.0654036,0.0379872,0.0262165,0.0202627,0.00352429,0.0339523,0.0271298,0.0386407,0.00683334,0.0180836,0.0564807,0.0470108,0,0,0,0,0
203,0,0,0,0,0.0287697,0.0606427,0,0,0,0.0353207,0,0.0286374,0.0616036,0,0,0.0211787,0,0,0.0438118,0.0575628,0.0224375,0.0314559,0.0282691,0.054886,0.0425217,0.0383009,0.0555981,0.0474068,0.0151426,0.052402,0.0559461,0.0305186,0.0297089,0.00581669,0.031488,0.0140884,0.0199498,0.0263475,0,0,0.049179,0.0455944,0,0,0.0207121,0,0,0.0225538,0.069769,0.0266988,0.0223127,0.0283678,0.0579143,0.0294337,0.0443117,0.0638707,0.0389999,0.0263426,0.0207451,0.00423749,0.0341196,0.0255416,0.038759,0.00687053,0.0175803,0.0567229,0.0468081,0,0,0,0,0
204,0,0,0,0,0.0288574,0.0607155,0,0,0,0.0355277,0,0.0285988,0.0613838,0,0,0.0210257,0,0,0.0437562,0.0578715,0.0224774,0.0314307,0.0284449,0.0543489,0.0423337,0.0380426,0.0552005,0.0471652,0.0151833,0.0525192,0.0561227,0.0306457,0.0298083,0.00581818,0.0315938,0.0140373,0.0199008,0.0269637,0,0,0.0497017,0.0456314,0,0,0.0203897,0,0,0.0226162,0.0695137,0.0263756,0.0230168,0.0295698,0.0578311,0.0291109,0.044251,0.0623272,0.0402937,0.0267867,0.0214716,0.00500129,0.0344256,0.0241596,0.0389847,0.00692264,0.0174283,0.0568921,0.0466733,0,0,0,0,0
205,0,0,0,0,0.0289476,0.0607818,0,0,0,0.0358102,0,0.0285323,0.0612603,0,0,0.0209122,0,0,0.0437338,0.0582177,0.0223772,0.031372,0.0285779,0.053777,0.0421246,0.0376793,0.0548229,0.0469723,0.0152952,0.0525963,0.0562568,0.0306727,0.0298615,0.0059037,0.0316979,0.0140102,0.0198514,0.0274164,0,0,0.0502511,0.0456649,0,0,0.0202126,0,0,0.0226685,0.0693386,0.0266539,0.0235674,0.0302035,0.0578201,0.028828,0.0444817,0.061127,0.0414451,0.0271095,0.0220035,0.00565131,0.0347517,0.0236965,0.0391972,0.00699313,0.0172754,0.0570685,0.0465724,0,0,0,0,0
206,0,0,0,0,0.0289852,0.0608648,0,0,0,0.0361112,0,0.0284135,0.0612604,0,0,0.0208199,0,0,0.0437421,0.0585505,0.0222043,0.0312344,0.028563,0.0531557,0.041874,0.0375271,0.0545267,0.0468784,0.0154651,0.052655,0.0563418,0.0305874,0.0299409,0.00602575,0.0317614,0.013981,0.0198142,0.0277359,0,0,0.0507406,0.045724,0,0,0.0201784,0,0,0.0225966,0.0692679,0.0272245,0.0239484,0.0304097,0.0577122,0.0285901,0.0445652,0.0604166,0.0422208,0.0271756,0.0221881,0.00611547,0.0350049,0.0238836,0.039375,0.00704014,0.0171411,0.0572597,0.0464808,0,0,0,0,0
207,0,0,0,0,0.0290732,0.0609636,0,0,0,0.0363884,0,0.0282283,0.0613615,0,0,0.0207194,0,0,0.0437115,0.0587464,0.0219926,0.0310477,0.0283682,0.0526952,0.0416414,0.0374469,0.0543223,0.0468752,0.0156205,0.0527167,0.056402,0.0305574,0.0300118,0.00628837,0.0318096,0.0139504,0.0197481,0.0278823,0,0,0.0511109,0.0457883,0,0,0.0202354,0,0,0.022616,0.0693194,0.0278754,0.0241766,0.0304036,0.0576919,0.028441,0.044316,0.0600824,0.0425392,0.0274881,0.0220795,0.00630634,0.0351495,0.0243119,0.0395137,0.00701133,0.0170275,0.0573596,0.0463395,0,0,0,0,0
208,0,0,0,0,0.0292457,0.0611167,0,0,0,0.0369138,0,0.0279989,0.0614643,0,0,0.0205889,0,0,0.0436183,0.0588947,0.0217949,0.0305449,0.0280824,0.0521978,0.0412932,0.0372482,0.0541849,0.0469138,0.0159957,0.0527482,0.0564161,0.0305191,0.0300658,0.00695091,0.0319042,0.0139442,0.019605,0.0298631,0,0.0309217,0.0520207,0.0459269,0,0,0.0199711,0,0,0.0226545,0.0690725,0.0254705,0.0248853,0.0312842,0.0576742,0.0282887,0.0443817,0.0601581,0.0433603,0.0284336,0.0209357,0.00607907,0.0354473,0.0230638,0.0396438,0.00697668,0.016909,0.0575063,0.0460813,0,0,0,0,0
209,0,0,0,0,0.0291283,0.0612592,0,0,0,0.0374708,0,0.0274831,0.0617366,0,0,0.0206095,0,0,0.043694,0.0584667,0.0212988,0.0306186,0.0277302,0.0520892,0.0413785,0.0369075,0.0542235,0.0468152,0.016094,0.0527095,0.0564439,0.0304866,0.030078,0.00768819,0.0318207,0.0139242,0.0197369,0.0358568,0,0.026745,0.0516074,0.0459232,0,0,0.0199519,0,0,0.0226655,0.0697237,0.0243359,0.024132,0.036844,0.057361,0.0285005,0.0428306,0.0586586,0.0434485,0.0282691,0.0223281,0.00402711,0.0358293,0.0141914,0.0394181,0.00695972,0.0171097,0.0574739,0.0463459,0,0,0,0,0
210,0,0,0,0,0.0290961,0.061514,0,0,0,0.0380881,0,0.0268614,0.0621955,0,0,0.0206323,0,0,0.0437698,0.0578823,0.0207706,0.030448,0.0272241,0.0521501,0.0412056,0.036729,0.0544082,0.0468333,0.0160473,0.0527172,0.0565328,0.0304784,0.0301645,0.00832503,0.0317155,0.0138979,0.019785,0.0360296,0,0.0260749,0.0510985,0.0459923,0,0,0.0200191,0,0,0.0227393,0.0702561,0.0242887,0.0235575,0.0371344,0.0573236,0.0286338,0.0424495,0.059339,0.0427177,0.0279344,0.0224567,0.00351835,0.0355609,0.0141168,0.0393098,0.00706957,0.0171909,0.0574654,0.046416,0,0,0,0,0
211,0,0,0,0,0.0289963,0.0617856,0,0,0,0.0389596,0,0.0261673,0.0625851,0,0,0.0206608,0,0,0.0438442,0.0573317,0.0201467,0.030143,0.0265708,0.05216,0.0410637,0.0365476,0.0546628,0.0469917,0.0160586,0.0527046,0.0565824,0.0304008,0.0303227,0.00925064,0.0315622,0.0138615,0.0198477,0.034661,0,0.0261467,0.0507783,0.0459915,0,0,0.0201757,0,0,0.0230006,0.0704538,0.0238151,0.0230426,0.0365063,0.0573357,0.0288365,0.0423007,0.0603609,0.0417866,0.0273437,0.0224336,0.00283562,0.0350539,0.0157093,0.039114,0.00713389,0.0173621,0.0574822,0.0463556,0,0,0,0,0
212,0,0,0,0,0.0286816,0.0619494,0,0,0,0.0404884,0,0.0248979,0.0629152,0,0,0.0211996,0,0,0.043955,0.0561593,0.0188454,0.0306384,0.0254314,0.0528198,0.041817,0.03617,0.0552011,0.0470775,0.0157646,0.0527749,0.0568176,0.0303984,0.03066,0.0109613,0.0310752,0.0140357,0.0199503,0.0354832,0,0.0242765,0.048795,0.0457482,0,0,0.0205862,0,0,0.0234146,0.0716858,0.0257559,0.0203723,0,0.0571497,0.0293718,0.0394622,0.057023,0.0414673,0.0297163,0.0227475,0.00332462,0.0363735,0.0161309,0.0385771,0.00708503,0.0178616,0.0572152,0.0470481,0,0,0,0,0
213,0,0,0,0,0.0289539,0.0622856,0,0,0,0.0409995,0,0.0243511,0.0630736,0,0,0.0209491,0,0,0.04385,0.0560868,0.0187163,0.0295727,0.024808,0.0521349,0.0410633,0.0363317,0.0554315,0.0472663,0.0160364,0.052716,0.0568068,0.0302924,0.0306942,0.0112995,0.0311962,0.0140484,0.0197277,0.0321623,0,0.0269567,0.0499265,0.0459187,0,0,0.0202902,0,0,0.023382,0.0699493,0.0221508,0.0218479,0.0348867,0.057666,0.0292121,0.0425047,0.0626183,0.040099,0.0265836,0.0224676,0.00200573,0.0344596,0.0182399,0.0387983,0.00714404,0.0176955,0.0575016,0.0462116,0,0,0,0,0
214,0,0,0,0,0.0290367,0.0624525,0,0,0,0.0421164,0,0.0233557,0.0631935,0,0,0.0208636,0,0,0.0439378,0.0562526,0.0181636,0.0289997,0.023892,0.0518936,0.0408936,0.0363076,0.0558054,0.0474069,0.0160639,0.0526921,0.0568879,0.0302224,0.0308004,0.0123725,0.0311823,0.0140292,0.0197969,0.0299417,0,0.0273678,0.0500333,0.0459463,0,0,0.0201959,0,0,0.0232847,0.0691889,0.0205766,0.0223128,0.0338765,0.0577678,0.029369,0.0425616,0.0634439,0.0396203,0.026702,0.0219929,0.00207265,0.0342643,0.0200953,0.038721,0.00715908,0.0177571,0.0576284,0.0460935,0,0,0,0,0
215,0,0,0,0,0.0288641,0.062515,0,0,0,0.0434433,0,0.0221239,0.0631915,0,0,0.0208856,0,0,0.0440933,0.0569878,0.0174586,0.0287421,0.0230514,0.0519724,0.0409066,0.0362964,0.0562619,0.0474837,0.0158731,0.0527346,0.057069,0.0302088,0.0309596,0.0135729,0.0311582,0.014034,0.019901,0.0241384,0,0.026781,0.0495742,0.0458974,0,0,0.0202752,0,0,0.0233735,0.0697238,0.0158066,0.0219025,0.0352966,0.0575628,0.0295601,0.041549,0.0622986,0.0394695,0.0294977,0.0193152,0.00218977,0,0.0234189,0.0386239,0.00715788,0.0178421,0.0576228,0.0463747,0,0,0,0,0
216,0,0,0,0,0.0289227,0.0626758,0,0,0,0.0448621,0,0.0209454,0.0628431,0,0,0.0207287,0,0,0.0440245,0.0574502,0.0171202,0.0278111,0.0222858,0.0511684,0.0402749,0.0364816,0.0567049,0.0475961,0.0159278,0.0528358,0.0573448,0.0302411,0.0311882,0.0148031,0.031373,0.014103,0.0196051,0.0257233,0,0.0253366,0.0506263,0.0459725,0,0,0.0202527,0,0,0.0233661,0.0683891,0.0165883,0.0235992,0.0352804,0.0575897,0.0293762,0.0414262,0.0626466,0.0390129,0.026687,0.0214727,0.00198469,0.0338252,0.0203507,0.0389161,0.00718616,0.0175716,0.0578904,0.0459392,0,0,0,0,0
217,0,0,0,0,0.0290114,0.0627762,0,0,0,0.0462426,0,0.01963,0.0622383,0,0,0.0206426,0,0,0.044027,0.0575889,0.0170717,0.0270846,0.0216187,0.0506491,0.0399429,0.0365091,0.0571349,0.0477042,0.0158962,0.052977,0.0576471,0.0302546,0.0313826,0.0161091,0.0315318,0.0141504,0.019476,0.0244787,0,0.0246902,0.0512598,0.0459417,0,0,0.0201281,0,0,0.0233223,0.068104,0.0150643,0.0242214,0.0366462,0.0574031,0.0293438,0.0404762,0.0612528,0.0393065,0.0258487,0.0218605,0.00238552,0.033409,0.0202618,0.0390141,0.00719755,0.0174796,0.0580378,0.0457789,0,0,0,0,0
218,0,0,0,0,0.0290515,0.0628943,0,0,0,0.047454,0,0.0181655,0.0615321,0,0,0.0206479,0,0,0.0441313,0.0576057,0.0173641,0.0266966,0.0211274,0.0506024,0.0400596,0.0364208,0.0576294,0.0477498,0.0155289,0.0531654,0.0579671,0.0302563,0.0315663,0.0172477,0.0316012,0.0141632,0.0195558,0.0198626,0,0.0247162,0.0511989,0.0458876,0,0,0.0199935,0,0,0.0232155,0.0688636,0.0115901,0.0236457,0.0384379,0.057078,0.0293767,0.0389679,0.0587421,0.0401725,0.0271885,0.0203116,0.000913188,0,0.0234665,0.0389653,0.00717373,0.017521,0.0581107,0.0460598,0,0,0,0,0
219,0,0,0,0,0.0291456,0.0631389,0,0,0,0.0486402,0,0.0166736,0.0607481,0,0,0.0204857,0,0,0.0440581,0.0576937,0.0181489,0.0257412,0.0207202,0.050124,0.0397099,0.0366592,0.0582172,0.0477502,0.0150354,0.0533666,0.0582945,0.0302299,0.0318165,0.0182939,0.0318561,0.0142137,0.019335,0.0226407,0,0.0243186,0.0520795,0.0460715,0,0,0.0198519,0,0,0.0229935,0.0675538,0.0139215,0.0250313,0.0374765,0.0572466,0.0290749,0.0385766,0.0589108,0.0400035,0.0243663,0.0235353,0.00370683,0.0327419,0.0219137,0.0391814,0.00716363,0.0173685,0.0584754,0.0458441,0,0,0,0,0
220,0,0,0,0,0.0288587,0.0632532,0,0,0,0.0494512,0,0.015167,0.0599529,0,0,0.02047,0,0,0.0441699,0.0571452,0.019517,0.0253427,0.0205219,0.0503362,0.0399682,0.0368301,0.0588574,0.0476977,0.0143524,0.0536459,0.0586659,0.0301644,0.0320696,0.0190452,0.031903,0.0141868,0.019501,0.0192074,0,0.0246653,0.0517018,0.0459987,0,0,0.0199713,0,0,0.0228281,0.0682255,0.0129809,0.0240128,0.0373277,0.0571547,0.0291869,0.0369932,0.0577574,0.039312,0,0.021827,0.00258143,0.0342557,0.0267644,0.0390239,0.00709595,0.0175341,0.0585351,0.0463229,0,0,0,0,0
221,0,0,0,0,0.0287354,0.0633529,0,0,0,0.0501458,0,0.0138222,0.0590092,0,0,0.0204401,0,0,0.0442361,0.0561822,0.0216736,0.0245449,0.0202972,0.0506164,0.0400509,0.0372545,0.0595485,0.0478442,0.0138149,0.0539536,0.0590713,0.0300036,0.0322852,0.0195808,0.031966,0.0141603,0.0195761,0.018747,0,0.024444,0.0519345,0.0458305,0,0,0.019999,0,0,0.022752,0.0682024,0.0138465,0.0238868,0.0366863,0.057189,0.0293228,0.0364933,0.0584537,0.0380211,0,0.0212702,0.00218539,0.034308,0.0277172,0.0389551,0.00707062,0.0176426,0.0586866,0.0465361,0,0,0,0,0
222,0,0,0,0,0.0287053,0.0633516,0,0,0,0.0515448,0,0.0122626,0.0574723,0,0,0.0202204,0,0,0.0443634,0.0560908,0.024287,0.0234683,0.0201999,0.0513748,0.040026,0.0381292,0.0604656,0.0480725,0.0135087,0.0542443,0.0595089,0.0295999,0.0325487,0.0202734,0.0320685,0.01388,0.0199463,0.0185522,0,0.0242086,0.052016,0.045677,0,0,0.0201908,0,0,0.022669,0.0681237,0.0151244,0.0238822,0.0362721,0.0570662,0.0295768,0.0365351,0.059375,0.0368476,0,0.0204516,0.00186007,0.0342479,0.0280948,0.0387926,0.00711401,0.017663,0.0588333,0.0467455,0,0,0,0,0
223,0,0,0,0,0.0286398,0.0631965,0,0,0,0.0513428,0,0.011503,0.0563185,0,0,0.0202686,0,0,0.0445133,0.0559909,0.0266439,0.0229291,0.020036,0.0523056,0.040163,0.0396003,0.0610745,0.0483677,0.0131148,0.0543055,0.0597597,0.0291303,0.0323448,0.0199205,0.0319925,0.0138425,0.0201779,0.0184174,0,0.0241755,0.051996,0.0455426,0,0,0.020212,0,0,0.0227314,0.0682697,0.016265,0.0237935,0.0361524,0.0567798,0.0297772,0.0367103,0.0598557,0.0362275,0,0.0200014,0.00200831,0.0340194,0.0279647,0.0386672,0.00711483,0.0179476,0.058945,0.0469933,0,0,0,0,0
224,0,0,0,0,0.0286501,0.0629956,0,0,0,0.0508495,0,0.011029,0.0548862,0,0,0.0204001,0,0,0.0447132,0.056049,0.0292595,0.0223522,0.0199879,0.0535091,0.0404923,0.0406092,0.0617479,0.0486429,0.0126459,0.0543001,0.0597956,0.0284496,0.0321135,0.0198466,0.0318489,0.0137756,0.0205547,0.017838,0,0.0244065,0.0518396,0.0454395,0,0,0.0202935,0,0,0.0228856,0.0682153,0.0170588,0.023963,0.0359248,0.056632,0.0299771,0.0367925,0.060057,0.0357799,0,0.0199525,0.00251981,0.0334476,0.0281525,0.0385082,0.00708692,0.0183207,0.0589812,0.0472492,0,0,0,0,0
225,0,0,0,0,0.0287365,0.0627819,0,0,0,0.0499076,0,0.011092,0.0533866,0,0,0.0206372,0,0,0.0449707,0.056062,0.0316774,0.0217829,0.0200186,0.0551679,0.0410865,0.0410605,0.0624058,0.0489809,0.0120719,0.0541708,0.0595576,0.0276328,0.0320011,0.0193833,0.0316799,0.0137073,0.0210423,0.0170423,0,0.0245948,0.0515248,0.0452825,0,0,0.0204329,0,0,0.0230422,0.0680332,0.0171904,0.0243772,0.03557,0.0566416,0.0302389,0.0367398,0.0599573,0.0353607,0,0.0199588,0.00310923,0.0327954,0.0283759,0.038258,0.00700821,0.0188056,0.0589502,0.0473888,0,0,0,0,0
226,0,0,0,0,0.0287423,0.0625113,0,0,0,0.0483656,0,0.011395,0.0509831,0,0,0.0211914,0,0,0.0451243,0.0557104,0.0335344,0.0213888,0.0203493,0.0559596,0.0418563,0.0412142,0.0627503,0.0491788,0.0112831,0.0542177,0.0594636,0.0270106,0.0325257,0.0179361,0.031225,0.0135868,0.0216422,0.0172139,0,0.0235675,0.0519505,0.0451972,0,0,0.0209953,0,0,0.0233569,0.067636,0.0217065,0,0,0.0572044,0.0314282,0.0354979,0.0559881,0.0362852,0,0.0189139,0,0.0330643,0.0316277,0.037264,0.00691068,0.0199494,0.0591981,0.0472939,0,0,0,0,0
227,0,0,0,0,0.0290054,0.0625187,0,0,0,0.0467411,0,0.0116798,0.0501862,0,0,0.0218272,0,0,0.0447165,0.0558298,0.0350037,0.0205029,0.0197706,0.0585268,0.042523,0.0424192,0.0637389,0.0500155,0.0113117,0.053939,0.0588455,0.0262005,0.0334235,0.0155345,0.0312458,0.0139817,0.0211788,0.0184494,0,0.0241503,0.0512319,0.0449518,0,0,0.0210125,0,0,0.0225352,0.0659412,0.0174063,0.0268837,0.0340699,0.0574343,0.0309469,0.0371351,0.0607356,0.0347681,0.0221486,0.0221015,0,0.0301592,0.024805,0.0376166,0.00689187,0.0191461,0.0590781,0.0471119,0,0,0,0,0
228,0,0,0,0,0.0290851,0.0620964,0,0,0,0.0441074,0,0.0117198,0.0489269,0,0,0.0226586,0,0,0.0450719,0.0547001,0.0359277,0.0217076,0.0198766,0.0609449,0.0443111,0.0431898,0.0645348,0.0505669,0.0104751,0.0545893,0.0590366,0.0265719,0.0348585,0.0122744,0.0308663,0.013864,0.022204,0.0125271,0,0,0.0491263,0.0446557,0,0,0.0214628,0,0,0.0227316,0.067579,0.0183968,0.0244596,0,0.0572949,0.0316547,0.0328039,0.0534762,0.0360378,0,0.020303,0,0.0336847,0.0292575,0.0367755,0.00685408,0.0198493,0.0588053,0.0483012,0,0,0,0,0
229,0,0,0,0,0.0293318,0.0619165,0,0,0,0.0424911,0,0.0121158,0.0477017,0,0,0.0224402,0,0,0.0451441,0.0549172,0.0369227,0.020777,0.0194666,0.0615728,0.0439801,0.044539,0.0658694,0.0517841,0.0110082,0.05501,0.0588753,0.0268544,0.0361361,0.0113058,0.0311764,0.0135597,0.0225838,0.0105837,0,0,0.0505897,0.044751,0,0,0.0210553,0,0,0.0230424,0.0654878,0.0152702,0.0277851,0.0341934,0.058327,0.031591,0.0353856,0.0588767,0.034437,0,0.0213953,0,0.0314121,0.0288842,0.0367591,0.00682078,0.0201719,0.0590549,0.0477959,0,0,0,0,0
230,0,0,0,0,0.0291566,0.061829,0,0,0,0.04088,0,0.012809,0.0465734,0,0,0.0230255,0,0,0.0449537,0.0548172,0.0382313,0.0202894,0.0196377,0.0622392,0.0442206,0.0456214,0.0670587,0.0527304,0.0110062,0.0556131,0.0589376,0.0273151,0.037509,0.0143728,0.0311363,0.0139284,0.0221817,0.0117021,0,0,0.0513484,0.0446984,0,0,0.0217057,0,0,0.0226404,0.0641376,0.0164675,0.0291695,0.03482,0.0589894,0.03213,0.0352944,0.0589707,0.0345539,0.0217589,0.0233988,0.00656402,0.0300956,0.0269614,0.0363657,0.00688028,0.0200205,0.0592737,0.0476735,0,0,0,0,0
