Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,
All Timesteps RMSE,0,0,0,0,0.0299411,0.0600296,0,0,0,0.036856,0,0.0216537,0.0512998,0,0,0.0216236,0,0,0.0434166,0.0557647,0.0357565,0.0312066,0.024003,0.0610809,0.044744,0.051436,0.069257,0.0514527,0.0198895,0.0578769,0.0606797,0.0335772,0.0379418,0.0362001,0.0346378,0.0141927,0.0201789,0.022888,0,0.0805322,0.0525495,0.0450705,0,0,0.0202096,0,0,0.0232422,0.0713434,0.0225376,0.0245541,0.0256966,0.0534939,0.0300423,0.0378885,0.0660388,0.0630478,0.0329972,0.0260498,0.0359248,0.0147961,0.0319947,0.0334329,0.0392617,0.00725556,0.0176442,0.0561456,0.0467593,0,0,0,0
0,0,0,0,0,0.0284599,0.058929,0,0,0,0.0381858,0,0.014704,0.0399748,0,0,0.0221849,0,0,0.043016,0.0551026,0.0465163,0.0238303,0.0228354,0.0620331,0.0450753,0.0553555,0.0753909,0.0553015,0.0136316,0.0583899,0.0584978,0.0300248,0.0434591,0.0514585,0.0343281,0.0146979,0.0196424,0.00485112,0,0.0293254,0.0536502,0.046064,0,0,0.021761,0,0,0.025519,0.0683762,0.00258866,0.0254776,0.0257432,0.0538976,0.035193,0.0334678,0.0624818,0.0601585,0.0303775,0.0254401,0.0301802,0.0112737,0.033002,0.0409532,0.0369365,0.00787254,0.0205373,0.0549066,0.0490665,0,0,0,0
1,0,0,0,0,0.0282689,0.0591957,0,0,0,0.0372498,0,0.0156096,0.0394843,0,0,0.0223896,0,0,0.0429497,0.055275,0.0478915,0.0241751,0.0230065,0.0631656,0.0451074,0.056354,0.0757416,0.0551283,0.0145122,0.0582177,0.0581779,0.0298193,0.0438033,0.0546324,0.0341313,0.0147224,0.0196965,0.00450888,0,0.0291026,0.0539756,0.0460239,0,0,0.0219665,0,0,0.025593,0.0683269,0.00244086,0.0258055,0.0254734,0.0537278,0.0354711,0.032832,0.0626114,0.0617886,0.0303422,0.0255841,0.0303893,0.011468,0.0331945,0.0403397,0.0367473,0.00786862,0.020743,0.055234,0.0487435,0,0,0,0
2,0,0,0,0,0.0282492,0.0592632,0,0,0,0.0366013,0,0.0160076,0.0390748,0,0,0.0225797,0,0,0.0429026,0.0555282,0.0490553,0.0247852,0.0231875,0.0643471,0.0451929,0.0572957,0.0761113,0.0551134,0.0153824,0.0585967,0.0583305,0.0300093,0.0443141,0.0573315,0.033999,0.0148485,0.0196135,0.00414258,0,0.0289436,0.0544277,0.0460459,0,0,0.0220521,0,0,0.0257255,0.0683653,0.00267161,0.0260335,0.0252254,0.0535951,0.0357152,0.0327784,0.0627817,0.0621401,0.0307099,0.025619,0.0306877,0.0110567,0.0333491,0.039511,0.0366384,0.00786642,0.0209085,0.0555275,0.0486014,0,0,0,0
3,0,0,0,0,0.028238,0.0593249,0,0,0,0.0366827,0,0.0161516,0.0387647,0,0,0.0228692,0,0,0.0427728,0.0557376,0.050074,0.0254957,0.0233455,0.0652724,0.0452624,0.0583883,0.0766012,0.055175,0.0162186,0.0595272,0.0588501,0.0306298,0.0450917,0.0598236,0.0338453,0.0150695,0.0193517,0.00381671,0,0.0287786,0.0549689,0.0460685,0,0,0.0220745,0,0,0.0258964,0.0684487,0.00315202,0.0260747,0.0249961,0.0534174,0.0359656,0.0328413,0.0627684,0.062115,0.0309966,0.0255489,0.0311204,0.0102836,0.0334637,0.0387161,0.0365826,0.00793175,0.0210515,0.0557557,0.048396,0,0,0,0
4,0,0,0,0,0.0283053,0.0593229,0,0,0,0.037037,0,0.0162362,0.0384732,0,0,0.0232099,0,0,0.0424552,0.0559995,0.0511471,0.0261908,0.0234605,0.0658925,0.0452933,0.0598426,0.0773638,0.0552461,0.0169937,0.0606119,0.059714,0.0317163,0.0462079,0.0619268,0.0336344,0.0158272,0.0187302,0.00355807,0,0.0286019,0.0554881,0.0460168,0,0,0.0218533,0,0,0.0264068,0.0685578,0.00365175,0.0260798,0.0248429,0.0530549,0.0362108,0.0327182,0.0626273,0.0622078,0.0311834,0.025366,0.0314598,0.0105476,0.0335516,0.0377303,0.0366044,0.0086035,0.0210342,0.0557848,0.0482126,0,0,0,0
5,0,0,0,0,0.0282033,0.0593952,0,0,0,0.0376218,0,0.0162915,0.0382865,0,0,0.0231063,0,0,0.0424066,0.0558936,0.0521779,0.0269287,0.0235213,0.0661789,0.0448011,0.0604035,0.0782009,0.0553397,0.0176103,0.0618024,0.0608138,0.0329838,0.0474264,0.0634751,0.0337499,0.0151433,0.0189984,0.00339509,0,0.0286351,0.0561961,0.046079,0,0,0.0220674,0,0,0.0262429,0.0687108,0.00422215,0.0262239,0.0245699,0.0526923,0.03639,0.0325669,0.0624045,0.0623471,0.0313807,0.0252567,0.0315132,0.0108371,0.0335853,0.0373999,0.0366266,0.00820012,0.0210381,0.0559042,0.0479754,0,0,0,0
6,0,0,0,0,0.0282271,0.0594188,0,0,0,0.0378866,0,0.0160445,0.0378432,0,0,0.0229296,0,0,0.0425523,0.0556543,0.052584,0.0279846,0.0229344,0.0665409,0.0445164,0.0612923,0.078814,0.0554703,0,0.0630652,0.0623378,0.0343415,0.0481095,0.065941,0.0339607,0.0149869,0.0191281,0.00329088,0,0.0285808,0.0573009,0.046037,0,0,0.0220212,0,0,0.026001,0.0685354,0.0047884,0.0263195,0.0241805,0.0518936,0.0360985,0.0323816,0.0624787,0.0624437,0.0312976,0.0251134,0.0305669,0.010978,0.0334853,0.037713,0.036844,0.00802457,0.0207588,0.0560565,0.0476986,0,0,0,0
7,0,0,0,0,0.0281734,0.0594102,0,0,0,0.0380899,0,0.0160548,0.0377253,0,0,0.0227093,0,0,0.0428074,0.0555345,0.0534844,0.0288464,0.0231108,0.0667043,0.0440154,0.0618133,0.0791686,0.0555388,0,0.0640363,0.0632868,0.0353169,0.0489173,0.0678085,0.0341286,0.0150621,0.0190752,0.00340681,0,0.0285234,0.0580146,0.0461122,0,0,0.0220242,0,0,0.0259777,0.068766,0.00502413,0.0262169,0.0238552,0.0514732,0.0361221,0.0321601,0.0622757,0.0623238,0.0312581,0.0252396,0.0286256,0.011283,0.0335911,0.0374429,0.0369057,0.00804807,0.0206622,0.056039,0.0475556,0,0,0,0
8,0,0,0,0,0.0280474,0.0593504,0,0,0,0.0383537,0,0.0165507,0.0378077,0,0,0.0224796,0,0,0.0428953,0.0554215,0.055143,0.0294352,0.0240915,0.0666515,0.0430251,0.0616379,0.0794624,0.0553189,0.0196729,0.0647692,0.0638282,0.0358985,0.0500179,0.0690159,0.0342684,0.0150936,0.018865,0.00357812,0,0.028433,0.0583079,0.0463068,0,0,0.0222173,0,0,0.0260592,0.0693392,0.00520678,0.0260724,0.0237529,0.0514932,0.0365796,0.0319133,0.0618758,0.0621295,0.0314613,0.02537,0.028045,0.0113326,0.034098,0.036269,0.0367214,0.00807428,0.0207918,0.0560307,0.0475447,0,0,0,0
9,0,0,0,0,0.0280154,0.0593167,0,0,0,0.0386355,0,0.0169531,0.0374327,0,0,0.0223544,0,0,0.0430371,0.0553691,0.0561615,0.0306687,0.0244947,0.0671828,0.0432138,0.062302,0.0800644,0.0551006,0.0203747,0.0657479,0.0648419,0.0366238,0.0505877,0.0713071,0.0342816,0.0148475,0.0191833,0.00372104,0,0.0279117,0.0580794,0.0462389,0,0,0.0223966,0,0,0.0261266,0.0701984,0.00828865,0.0251814,0.024776,0.0508237,0.0368483,0.0316503,0.0608534,0.060424,0.0310089,0.0276254,0.0270985,0.0112772,0,0.0358725,0.0365582,0.00813818,0.0207414,0.0561671,0.0478646,0,0,0,0
10,0,0,0,0,0.0280159,0.059472,0,0,0,0.0373344,0,0.0194537,0.0356059,0,0,0.0221389,0,0,0.042937,0.0560328,0.0597835,0.0312728,0.0243466,0.0654564,0.0422412,0.062727,0.0800925,0.0550917,0.0211668,0.0663618,0.0653177,0.0370103,0.0511898,0.0716373,0.0342528,0.014834,0.0188835,0.00331018,0,0.0276608,0.0624341,0.046685,0,0,0.0227042,0,0,0.0263389,0.0678087,0.00852346,0,0.024446,0.0511394,0.037643,0.0331201,0.0624389,0.060971,0.0302839,0.026926,0.0270379,0.0112508,0,0.0372124,0.0362542,0.00819575,0.0210386,0.0566745,0.0465776,0,0,0,0
11,0,0,0,0,0.0280682,0.0594821,0,0,0,0.0373478,0,0.0198685,0.0369499,0,0,0.0220004,0,0,0.043044,0.055644,0.060954,0.0316791,0.0244242,0.0671001,0.0425357,0.063013,0.0805845,0.0550132,0.0213675,0.0669295,0.0659011,0.0376947,0.051479,0.0740735,0.0344097,0.0146319,0.019209,0.00402319,0,0.0280938,0.0592201,0.046304,0,0,0.0224539,0,0,0.0261007,0.0697727,0.0089905,0.0259463,0.0251652,0.0498903,0.0369474,0.0314921,0.0607091,0.0604426,0.0307148,0.027809,0.0271727,0.0135564,0,0.0347514,0.0366696,0.0080173,0.0205494,0.0556336,0.0475575,0,0,0,0
12,0,0,0,0,0.028081,0.0595144,0,0,0,0.0374342,0,0.0201664,0.0368209,0,0,0.0218946,0,0,0.0430867,0.05569,0.0618534,0.0320473,0.0241874,0.0670175,0.0424026,0.0634591,0.0809731,0.0550067,0.0218802,0.0672778,0.0664685,0.0381611,0.051526,0.0758378,0.0344145,0.014607,0.0192049,0.00446354,0,0.0280582,0.0595212,0.0463272,0,0,0.0223143,0,0,0.0260587,0.0698296,0.00938908,0.0259089,0.0250423,0.0494378,0.0367526,0.0312808,0.0604595,0.0609565,0.0305973,0.0275842,0.0269926,0.0129395,0,0.0340475,0.0367579,0.0079809,0.0204739,0.0554944,0.0475275,0,0,0,0
13,0,0,0,0,0.0281254,0.0595888,0,0,0,0.0372526,0,0.0203944,0.0369994,0,0,0.0227111,0,0,0.042437,0.0557323,0.0620792,0.0326306,0.0238149,0.0667942,0.0425887,0.0638018,0.0814376,0.0549417,0.0224006,0.0674474,0.0669694,0.0385144,0.0513067,0.0767955,0.0341439,0.0154534,0.0181669,0.00485127,0,0.0279613,0.0599606,0.0462573,0,0,0.0220841,0,0,0.0260761,0.0699695,0.00982175,0.0261582,0.0247123,0.0490785,0.036566,0.0308525,0.060092,0.0612732,0.0305175,0.0268935,0.0272756,0.0121151,0,0.033272,0.0368934,0.00816261,0.0202503,0.0554435,0.0474572,0,0,0,0
14,0,0,0,0,0.0282231,0.0596516,0,0,0,0.0363846,0,0.0204493,0.0387843,0,0,0.0211583,0,0,0.0427152,0.0560414,0.0609505,0.031973,0.0231555,0.0654961,0.0408888,0.0637664,0.0817615,0.0551037,0.0231827,0.0671105,0.0670731,0.0386096,0.050552,0.0760635,0.0349152,0.0142268,0.0189303,0.00590183,0,0.0259779,0.0623703,0.0466025,0,0,0.0218425,0,0,0.0257004,0.0676854,0.0127478,0.0276869,0.0230846,0.0491764,0.0361408,0.0315197,0.0624862,0,0.033279,0.0239714,0.0272185,0.00956146,0,0.0315246,0.0373215,0.00795724,0.0197105,0.055476,0.0464899,0,0,0,0
15,0,0,0,0,0.0282532,0.0594505,0,0,0,0.0380645,0,0.0173552,0.0377912,0,0,0.0217018,0,0,0.0427732,0.0561024,0.0535996,0.0336574,0.0231262,0.0665178,0.0417917,0.0650408,0.0834307,0.0549476,0.0242708,0.0673547,0.0678464,0.039542,0.0499034,0.0777116,0.0345974,0.0144935,0.0190078,0.00585313,0,0.0278145,0.061121,0.0462108,0,0,0.021789,0,0,0.0257888,0.070332,0.0105847,0.0265916,0.0247697,0.0485587,0.0359124,0.030412,0.0595831,0.0609446,0.0303678,0.02786,0.0273885,0.0116236,0,0.0316115,0.0372203,0.0079773,0.0197216,0.0549919,0.0473788,0,0,0,0
16,0,0,0,0,0.0283048,0.0593341,0,0,0,0.0364871,0,0.0176234,0.0383084,0,0,0.0216886,0,0,0.0427622,0.0558935,0.0514217,0.0346873,0.022521,0.0669347,0.0419153,0.0655,0.0839678,0.0548014,0.0250033,0.0672391,0.0682409,0.0400571,0.0492519,0.0753893,0.0345898,0.0142436,0.0192941,0.00602429,0,0.0275156,0.0607519,0.0460846,0,0,0.021642,0,0,0.0256696,0.0716079,0.0118989,0.0262153,0.0258866,0.048317,0.0355266,0.0302664,0.0582325,0.0583411,0.0297902,0,0.0263823,0.0130185,0,0.0320803,0.0373689,0.00788707,0.0194274,0.054752,0.0476929,0,0,0,0
17,0,0,0,0,0.0284443,0.0593316,0,0,0,0.0340762,0,0.0181251,0.0394563,0,0,0.021412,0,0,0.0425877,0.0560224,0.0494637,0.0347886,0.0216676,0.06652,0.0414007,0.0660374,0.0845454,0.0547473,0.0262594,0.0667827,0.068263,0.0407656,0.0482446,0.0708495,0.0348491,0.0141296,0.0191777,0.00715231,0,0.0279899,0.0618048,0.0461538,0,0,0.0212522,0,0,0.0254622,0.0707699,0.0107839,0.0269589,0.0248187,0.0482831,0.0349663,0.0299415,0.0590823,0.0586049,0.0306193,0.0280052,0.0267226,0.0113114,0,0.0298193,0.0378239,0.00781479,0.0189278,0.0548273,0.0472376,0,0,0,0
18,0,0,0,0,0.0285602,0.0593285,0,0,0,0.0314306,0,0.0187718,0.0403643,0,0,0.0212522,0,0,0.0424998,0.0560864,0.047177,0.0351926,0.0208848,0.0662841,0.0412406,0.0666598,0.0847773,0.0545843,0.0274911,0.0661171,0.0680659,0.0410619,0.0471425,0.0655195,0.0350308,0.0140758,0.0191676,0.00786739,0,0.0282258,0.0617568,0.0461392,0,0,0.0209978,0,0,0.0253244,0.0711538,0.0108846,0.027117,0.0251694,0.0481102,0.034544,0.0297665,0.058748,0.0597742,0.0307866,0.0282427,0.0274862,0.0112555,0,0.0287138,0.0380952,0.00778868,0.0185709,0.0547577,0.0470853,0,0,0,0
19,0,0,0,0,0.0286901,0.0593504,0,0,0,0.028761,0,0.0195766,0.0414599,0,0,0.0211023,0,0,0.0423771,0.0564168,0.0446562,0.0354155,0.0202441,0.065922,0.04099,0.0673039,0.0847977,0.0543987,0.0288084,0.0654035,0.0677787,0.0410397,0.0458519,0.0588522,0.0352303,0.014071,0.0190312,0.00855586,0,0.0286021,0.0615584,0.0461621,0,0,0.0207093,0,0,0.0252088,0.0716078,0.0109222,0.0272918,0.0256989,0.0479842,0.0340548,0.0296498,0.0584199,0.0597884,0.0310875,0.028364,0.0286831,0.0122238,0,0.0276181,0.0383973,0.00773511,0.0182037,0.0547312,0.0469097,0,0,0,0
20,0,0,0,0,0.0288246,0.0593597,0,0,0,0.0267289,0,0.0204102,0.042681,0,0,0.0209678,0,0,0.0422984,0.0564626,0.0425215,0.0356028,0.0200397,0.0654686,0.0407669,0.0677848,0.0844124,0.0541032,0.0300573,0.0647835,0.0675838,0.0409654,0.0446587,0.0514033,0.03545,0.0141064,0.0188924,0.0094834,0,0.0287534,0.0611462,0.046168,0,0,0.0204708,0,0,0.0251794,0.0723036,0.0106286,0.0272914,0.0260122,0.0479984,0.0335767,0.0294899,0.0580314,0.0585896,0.0312981,0.0283027,0.0276992,0.0130173,0,0.0264157,0.038685,0.00774476,0.0178799,0.0549097,0.0467883,0,0,0,0
21,0,0,0,0,0.0289725,0.0593925,0,0,0,0.025916,0,0.0212511,0.0439675,0,0,0.0208201,0,0,0.0422572,0.0562774,0.0409109,0.0357982,0.0204221,0.0649192,0.0407162,0.0677936,0.0834321,0.0536359,0.0312878,0.0641457,0.0672291,0.0409027,0.0435871,0.0437593,0.0356303,0.014166,0.0187776,0.0106547,0,0.0290124,0.0604288,0.0461496,0,0,0.0202641,0,0,0.0251386,0.0732107,0.0101885,0.0273038,0.0262384,0.0481286,0.0331942,0.0291537,0.0574502,0.0594963,0.0313008,0.0280115,0.0279587,0.0124175,0,0.0251042,0.0389573,0.00777414,0.0175669,0.0552553,0.0466836,0,0,0,0
22,0,0,0,0,0.0292205,0.0597243,0,0,0,0.0256168,0,0.0229453,0.0478427,0,0,0.0215433,0,0,0.0415036,0.0556979,0.039949,0.0351629,0.0221028,0.0629168,0.0400647,0.0663897,0.0813738,0.0533213,0.0328705,0.0627093,0.0659378,0.0406011,0.0419069,0.0364631,0.0358152,0.0152515,0.0169011,0.0133032,0,0.0273749,0.0614896,0.046364,0,0,0.0198077,0,0,0.0251582,0.0719273,0.0129837,0.0277985,0.0253525,0.0485964,0.0329591,0.0294926,0.0595863,0,0.0346129,0.0252213,0.028799,0.00977337,0,0.0224013,0.0395022,0.00805337,0.01716,0.0554887,0.045624,0,0,0,0
23,0,0,0,0,0.0292715,0.0596882,0,0,0,0.0272072,0,0.0238893,0.0484496,0,0,0.0211703,0,0,0.041583,0.0556404,0.0394501,0.0350076,0.0235702,0.0625506,0.0397817,0.0653543,0.0793978,0.0524058,0.0331966,0.0617389,0.0650088,0.0400521,0.0407774,0.0306657,0.0360229,0.0150561,0.0171029,0.0125523,0,0.0269524,0.0597749,0.0464033,0,0,0.0197157,0,0,0.025144,0.0734988,0.0138452,0.02763,0.0271412,0.0487434,0.0327727,0.0291621,0.058015,0,0.0345244,0,0.0282361,0.011499,0,0.0227654,0.0395934,0.00824631,0.0169658,0.0552946,0.0457303,0,0,0,0
24,0,0,0,0,0.0293287,0.0598122,0,0,0,0.0272278,0,0.025787,0.0493972,0,0,0.0207803,0,0,0.0415214,0.0555437,0.0406387,0.0346232,0.026532,0.0619798,0.0394509,0.0642755,0.0764426,0.051748,0.0332647,0.0601663,0.063681,0.0390839,0.0389976,0.0281282,0.0362873,0.0148568,0.0171212,0.0134645,0,0.0271296,0.0588051,0.0464411,0,0,0.0195187,0,0,0.0249811,0.0743616,0.0136109,0.0276033,0.0277765,0.0489233,0.032481,0.0295223,0.0573991,0,0.034736,0,0.0277521,0.012721,0,0.0215855,0.0398499,0.00815064,0.016775,0.0552384,0.0456384,0,0,0,0
25,0,0,0,0,0.0295095,0.0597957,0,0,0,0.0273556,0,0.0269401,0.0493542,0,0,0.0204057,0,0,0.0416197,0.0567608,0.0392061,0.0342401,0.0321217,0.0616284,0.0393836,0.0650516,0.074292,0.0515403,0,0.0576407,0.0613689,0.0372671,0.0358467,0.0241425,0.0365501,0.0146077,0.0173952,0.0137392,0,0.0270918,0.0592011,0.0463962,0,0,0.0191585,0,0,0.0247544,0.0741721,0.0138846,0.027775,0.0277614,0.0482174,0.0317875,0.0296617,0.0572223,0,0.0342243,0,0.0274014,0.013541,0,0.0212638,0.0402213,0.00795034,0.0164523,0.0551263,0.0456407,0,0,0,0
26,0,0,0,0,0.0294797,0.0599039,0,0,0,0.0282368,0,0.0274601,0.0509922,0,0,0.0198548,0,0,0.0422458,0.0554801,0.0452162,0.0332888,0.0261725,0.060474,0.038739,0.0600765,0.0716471,0.0511337,0.0295344,0.0577036,0.06149,0.036727,0.0363425,0.0258296,0.0365868,0.0139942,0.0171735,0.0147731,0,0.027598,0.0574532,0.0464101,0,0,0.0192867,0,0,0.0247445,0.075408,0.0128981,0.0274499,0.0286296,0.0482029,0.0322292,0.0299347,0.056434,0,0.0343597,0,0.0271701,0.0139858,0,0.0201685,0.0400262,0.00760498,0.0166905,0.0553013,0.0455303,0,0,0,0
27,0,0,0,0,0.0294804,0.0601468,0,0,0,0.0303565,0,0.0259482,0.0515822,0,0,0.0198343,0,0,0.0427142,0.0553596,0.0467221,0.0327271,0.0229959,0.0597894,0.0389367,0.0571726,0.0705366,0.0518658,0.0270616,0.0588034,0.0624954,0.0369877,0.0370615,0.0258992,0.0364854,0.0135847,0.0166595,0.0152603,0,0.0278606,0.0569694,0.0461787,0,0,0.0193073,0,0,0.024716,0.0757019,0.0124361,0.0274079,0.0294555,0.0473813,0.0320978,0.0297492,0.0559195,0,0.0338073,0,0.0264507,0.0138165,0,0.0195858,0.0400705,0.00734988,0.016439,0.055635,0.0453859,0,0,0,0
28,0,0,0,0,0.0294519,0.0603621,0,0,0,0.0325402,0,0.0249252,0.0501795,0,0,0.0199098,0,0,0.0432595,0.0552014,0.0478188,0.0333309,0.0218394,0.0601477,0.0399839,0.055642,0.0702349,0.0526897,0.0252716,0.0600275,0.0638238,0.0376911,0.0378875,0.0264808,0.0361527,0.0131955,0.0167996,0.0152021,0,0.0296421,0.0552312,0.0455543,0,0,0.0193168,0,0,0.0249218,0.0777358,0.0100234,0.0276344,0.030615,0.0464226,0.0318982,0.0292858,0.053246,0.0526519,0.0307932,0,0.0270658,0.0165658,0,0.0191827,0.0399046,0.00704664,0.0164354,0.0558025,0.0458706,0,0,0,0
29,0,0,0,0,0.0296723,0.060757,0,0,0,0.035365,0,0.023932,0.0506603,0,0,0.0186138,0,0,0.044038,0.055115,0.0485,0.0329363,0.0214609,0.0591857,0.039761,0.0545495,0.0702635,0.0538311,0.0251394,0.0607305,0.0646213,0.0378825,0.0382614,0.0264802,0.0365305,0.0122193,0.0170811,0.0174003,0,0.0298586,0.0565058,0.04518,0,0,0.0191145,0,0,0.025083,0.0765181,0.00853306,0.0282632,0.0295047,0.0458617,0.0313606,0.0289021,0.0541362,0.0540124,0.0307068,0.0300175,0.0271131,0.0154658,0,0.0168918,0.0399447,0.00675453,0.0163743,0.0563917,0.0453186,0,0,0,0
30,0,0,0,0,0.029627,0.0604136,0,0,0,0.0362595,0,0.0237251,0.0502512,0,0,0.0188777,0,0,0.043876,0.0547057,0.0483504,0.0331443,0.0214077,0.0592575,0.0401162,0.0535008,0.0699346,0.0540379,0.0247501,0.061581,0.0653763,0.0385727,0.0391053,0.0263655,0.0364285,0.0122634,0.017518,0.015491,0,0.029606,0.0554641,0.0451815,0,0,0.0189641,0,0,0.0248678,0.0779836,0.00969933,0.0280093,0.0307717,0.0459409,0.031202,0.0288524,0.0526308,0.0528555,0.0303989,0,0.0261311,0.0164294,0,0.0185181,0.0400881,0.00679686,0.0162951,0.0560699,0.0457925,0,0,0,0
31,0,0,0,0,0.0298138,0.0605151,0,0,0,0.0372507,0,0.0233219,0.050452,0,0,0.0184342,0,0,0.0441956,0.0548529,0.0479804,0.0327902,0.0215793,0.0587087,0.0397382,0.0537275,0.0698021,0.0539027,0.0253577,0.0613083,0.0650415,0.0383649,0.0387938,0.0255334,0.0368249,0.0121098,0.0171304,0.0185346,0,0.0295736,0.0568975,0.0450627,0,0,0.0187945,0,0,0.0247239,0.0764842,0.00916389,0.0286724,0.0299228,0.0457449,0.0304614,0.0285202,0.0538928,0.0545166,0.0307048,0.0307423,0.0262181,0.0149127,0,0.0156414,0.0402552,0.00658713,0.0159733,0.0562223,0.0454718,0,0,0,0
32,0,0,0,0,0.0298018,0.0597563,0,0,0,0.0364575,0,0.0240364,0.0483113,0,0,0.0193465,0,0,0.043131,0.0551679,0.0449242,0.0322487,0.022739,0.0605985,0.0408849,0.0554817,0.0701349,0.0521578,0.0249806,0.0612116,0.0648215,0.038917,0.0389802,0.0217435,0.0361338,0.017435,0.0153297,0.0211339,0,0.0274698,0.0537975,0.0454989,0,0,0.019265,0,0,0.0242964,0.0776067,0.0153673,0.0274551,0.0335243,0.0465532,0.030051,0.0278494,0.0524418,0.0528394,0.0311206,0,0.0247867,0.0159944,0,0.0133416,0.0405909,0.00856105,0.0144554,0.0547719,0.046453,0,0,0,0
33,0,0,0,0,0.0299923,0.0602671,0,0,0,0.0355582,0,0.0245722,0.0490019,0,0,0.0199997,0,0,0.0428197,0.0554455,0.043915,0.0321241,0.0237018,0.0587298,0.0401603,0.0557908,0.0699346,0.0519154,0.0258926,0.0602365,0.0637864,0.0383257,0.0383223,0.0200817,0.0368513,0.0151422,0.0155961,0.0249472,0,0.0282232,0.0579128,0.0453294,0,0,0.0187064,0,0,0.0241447,0.075385,0.0104528,0.0292329,0.0309701,0.0467368,0.0296238,0.0276617,0.0551274,0.0568162,0.0319722,0.0286288,0.0261694,0.0129835,0.0383916,0.0105907,0.0409937,0.00741575,0.0151721,0.0553046,0.0456106,0,0,0,0
34,0,0,0,0,0.0301002,0.0602931,0,0,0,0.0339925,0,0.0258028,0.0481422,0,0,0.0202471,0,0,0.0424402,0.0557551,0.0414144,0.0323243,0.0256357,0.0586983,0.0403226,0.0578516,0.070474,0.0509802,0.0271529,0.0590756,0.0627003,0.0378526,0.0374978,0.0174157,0.0370022,0.0149977,0.0161816,0.025184,0,0.0276842,0.0584268,0.0453718,0,0,0.0185192,0,0,0.0240412,0.0758606,0.0113765,0.0295951,0.0307736,0.0471803,0.0293337,0.0278043,0.0550138,0.0568453,0.0318994,0.0286303,0.0258393,0.0128841,0.0381425,0.010911,0.0413035,0.00767741,0.0150362,0.0549829,0.04563,0,0,0,0
35,0,0,0,0,0.0301771,0.0602466,0,0,0,0.0330195,0,0.0277554,0.0473639,0,0,0.020535,0,0,0.0418352,0.0559964,0.0390096,0.0327537,0.0282097,0.0589262,0.0403754,0.0601553,0.0710606,0.0502982,0.0289675,0.0580227,0.0615254,0.0373855,0.0368691,0.014674,0.0371449,0.0153557,0.0166906,0.0280705,0,0.0278541,0.058752,0.0457014,0,0,0.018203,0,0,0.0240358,0.0757076,0.0117307,0.0299225,0.0298952,0.0477708,0.0289732,0.0278245,0.0553547,0.0570098,0.0314293,0.027591,0.0268815,0.0130913,0.0365744,0.010391,0.0417205,0.00819155,0.0146979,0.0546243,0.0455373,0,0,0,0
36,0,0,0,0,0.0302755,0.0603918,0,0,0,0.0332814,0,0.027692,0.0472613,0,0,0.0202246,0,0,0.0419609,0.0558778,0.0375393,0.0333553,0.0269579,0.0587869,0.04039,0.0609091,0.072207,0.0503505,0.0297052,0.0587777,0.0618488,0.0378395,0.038119,0.013013,0.0373707,0.0150462,0.017063,0.0288623,0,0.0269698,0.0589258,0.0457319,0,0,0.0180792,0,0,0.0240311,0.07563,0.012981,0.0301285,0.0296247,0.0474089,0.0288252,0.0275423,0.0553165,0.0571871,0.0311588,0.0272091,0.0268213,0.0128309,0.0353071,0.0107871,0.0418463,0.00814915,0.0147029,0.0548469,0.0452584,0,0,0,0
37,0,0,0,0,0.0302882,0.0605313,0,0,0,0.0341982,0,0.027455,0.0470334,0,0,0.0199678,0,0,0.0420129,0.055309,0.0356291,0.0339233,0.0254802,0.0589258,0.0404138,0.0612652,0.073432,0.0505352,0.029929,0.0597893,0.0622913,0.0383539,0.0394651,0.011104,0.037535,0.0149004,0.0172389,0.0292681,0,0.0261713,0.0588995,0.0457692,0,0,0.017984,0,0,0.0239127,0.0754941,0.0139909,0.0307198,0.0292574,0.0468964,0.0286892,0.0272612,0.0553498,0.0572568,0.0308459,0.0268921,0.0269302,0.0128733,0.0348427,0.0112476,0.0419246,0.00789853,0.0147856,0.0552153,0.0449648,0,0,0,0
38,0,0,0,0,0.0302264,0.060682,0,0,0,0.0340834,0,0.0268272,0.0471456,0,0,0.0198006,0,0,0.042132,0.0548605,0.0335148,0.03448,0.0240473,0.0594327,0.0405128,0.0613407,0.0743442,0.0507516,0.0296396,0.0603751,0.0627333,0.0384651,0.0401187,0.0103877,0.0376202,0.0147947,0.0173748,0.0292408,0,0.0251117,0.0586081,0.0457518,0,0,0.017884,0,0,0.0239089,0.0753595,0.015269,0.0318279,0.0292087,0.0462608,0.0285889,0.0270323,0.0554136,0.0572737,0.0306541,0.0262959,0.0265999,0.0129377,0.0329446,0.0120878,0.0419608,0.00787564,0.0148284,0.0557226,0.0447019,0,0,0,0
