Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,
155,0,0,0,0,0.028914,0.060738,0,0,0,0.0564401,0,0.0132944,0.0504555,0,0,0.0208232,0,0,0.0444236,0.0560652,0.0332754,0.0249268,0.0203956,0.0600006,0.0445283,0.0386636,0.0605754,0.04898,0.0109985,0.0543943,0.0598137,0.0263074,0.0319735,0.0322381,0.035375,0.014338,0.0209344,0.000301884,0,0,0.0465296,0.0464911,0,0,0.0210834,0,0,0.0228861,0.0754552,0.0157362,0.0141243,0.0321555,0.0523405,0.0321499,0.0358669,0.0575487,0.0514518,0.0291027,0.0345994,0.0284073,0.125996,0.0424643,0.0405185,0.037436,0.00709567,0.0189798,0.0571177,0.0502985,0,0,0,0
156,0,0,0,0,0.0289571,0.0606672,0,0,0,0.0541113,0,0.0122805,0.0490063,0,0,0.0214742,0,0,0.0446931,0.0554712,0.0334366,0.0246853,0.020186,0.0620847,0.0453022,0.0394818,0.0618876,0.0498977,0.0110424,0.0547096,0.0595301,0.0261658,0.0331998,0.0281128,0.0350242,0.0145372,0.0212682,0.00122018,0,0,0.0462159,0.0463848,0,0,0.0214639,0,0,0.0232684,0.0752321,0.0153786,0.0144684,0.0317425,0.052494,0.0328105,0.0356013,0.0575816,0.0517158,0.0286911,0.0344617,0.0286707,0.126087,0.0421943,0.0408513,0.0368186,0.00727522,0.0196882,0.0573232,0.0504167,0,0,0,0
157,0,0,0,0,0.0282956,0.0607129,0,0,0,0.0466818,0,0.00798527,0.0480323,0,0,0.0221085,0,0,0.0449554,0.0552161,0.0338513,0.0237796,0.0204587,0.0632816,0.0454226,0.0396313,0.0617456,0.0499163,0.01198,0.0567623,0.0614472,0.0279017,0.0347667,0.0162866,0.034365,0.0143803,0.0218604,0.00380445,0,0,0.0452668,0.0470339,0,0,0.0216354,0,0,0.0241835,0.0743961,0.0170248,0.0163333,0.0302262,0.0537815,0.0337618,0.0361195,0.0589694,0.052698,0.0284208,0.0331452,0.0312963,0.126774,0.0406106,0.0356328,0.0362121,0.00687763,0.0200037,0.0576416,0.0501057,0,0,0,0
158,0,0,0,0,0.0288925,0.0604647,0,0,0,0.0504685,0,0.0108512,0.0461987,0,0,0.0221491,0,0,0.0452739,0.0549026,0.0345776,0.0244021,0.0200956,0.0653772,0.0465003,0.0418395,0.0646355,0.0515878,0.0110955,0.0558858,0.0595384,0.0270774,0.0363437,0.0171022,0.0347716,0.0142756,0.0224691,0.00406599,0,0,0.0459229,0.0460994,0,0,0.0226075,0,0,0.0235953,0.0743678,0.0148333,0.0157686,0.03102,0.0532106,0.0339178,0.0344805,0.0574871,0.0523508,0.028121,0.0345584,0.0299453,0.125493,0.0419946,0.0417794,0.0356493,0.00748471,0.0202823,0.0575281,0.0508488,0,0,0,0
159,0,0,0,0,0.0288219,0.0604114,0,0,0,0.0499608,0,0.010756,0.0451432,0,0,0.0224738,0,0,0.0454246,0.0546227,0.0346163,0.0244342,0.0203168,0.066306,0.0468798,0.0431743,0.0658652,0.0522269,0.0111941,0.0561327,0.0594404,0.0274115,0.0374312,0.00999463,0.0347868,0.0142902,0.0226865,0.00539438,0,0,0.046096,0.0459724,0,0,0.0228724,0,0,0.0237687,0.0741068,0.0145123,0.0164207,0.030734,0.053486,0.0342867,0.0340515,0.0573416,0.0523093,0.0279209,0.0346355,0.0304293,0.12519,0.0419398,0.0424201,0.0353144,0.00753041,0.020479,0.0575075,0.051066,0,0,0,0
160,0,0,0,0,0.028731,0.0604276,0,0,0,0.0494483,0,0.0111134,0.0441733,0,0,0.0226482,0,0,0.0455164,0.0545247,0.0341935,0.0244387,0.020837,0.06691,0.0473005,0.0442964,0.067151,0.0526288,0.0110305,0.0559189,0.0589336,0.0272401,0.0380077,0.00235664,0.0348807,0.0143472,0.0227605,0.00663702,0,0,0.0464273,0.0459158,0,0,0.0230665,0,0,0.0238999,0.0740234,0.014073,0.0169536,0.0305255,0.0536504,0.0345897,0.0336461,0.0571393,0.0519802,0.0274914,0.0344808,0.0302939,0.12507,0.0417611,0.0432073,0.0350952,0.00766902,0.0205553,0.0574196,0.0512445,0,0,0,0
161,0,0,0,0,0.0286533,0.0605147,0,0,0,0.0475755,0,0.0123447,0.0431105,0,0,0.0226606,0,0,0.0454816,0.0546124,0.0342826,0.0244405,0.0212914,0.0673682,0.0476998,0.0457527,0.0683579,0.0528962,0.0107859,0.0555266,0.0582659,0.0269412,0.0382688,0.0125354,0.0349822,0.0143609,0.0227318,0.00778923,0,0,0.0467969,0.0458982,0,0,0.0232463,0,0,0.0240508,0.074054,0.0135338,0.0172519,0.0303849,0.0537418,0.0349349,0.0331261,0.0569938,0.0515952,0.0269238,0.0342544,0.0302997,0.125107,0.0415002,0.0441154,0.034952,0.00785991,0.0205362,0.0573076,0.0514079,0,0,0,0
162,0,0,0,0,0.0285944,0.0607162,0,0,0,0.0443561,0,0.0140995,0.0420881,0,0,0.0225647,0,0,0.0453304,0.0548141,0.0358503,0.0246844,0.0213607,0.0675833,0.0479452,0.0476788,0.0693528,0.0531083,0.0106745,0.0553577,0.0578389,0.026915,0.0384647,0.0238985,0.0350477,0.0143179,0.0226126,0.00866021,0,0,0.0471575,0.0459447,0,0,0.0233903,0,0,0.0243065,0.0741823,0.013018,0.0174329,0.0302873,0.0536778,0.0353486,0.0324601,0.0570104,0.0515443,0.0264484,0.0340961,0.0304654,0.125261,0.0412824,0.0448496,0.0348708,0.00804567,0.0205181,0.0572343,0.0515026,0,0,0,0
163,0,0,0,0,0.0285898,0.0609299,0,0,0,0.0429428,0,0.0150009,0.0412897,0,0,0.0224251,0,0,0.0451909,0.0548629,0.0385015,0.0250593,0.0212713,0.0674401,0.0478894,0.0495172,0.0701783,0.0533302,0.0107818,0.055538,0.057684,0.0270984,0.03897,0.0305947,0.0350734,0.0142603,0.0224411,0.0092337,0,0,0.0474162,0.0460494,0,0,0.0235314,0,0,0.0245549,0.0743324,0.0127459,0.0175297,0.0302778,0.0533745,0.0357497,0.0318996,0.0572467,0.0525074,0.02615,0.0339393,0.0307168,0.125312,0.0411806,0.0453883,0.0348026,0.00816895,0.0205008,0.0571862,0.0515567,0,0,0,0
164,0,0,0,0,0.0285362,0.0610469,0,0,0,0.0396014,0,0.0108432,0.0405582,0,0,0.0222648,0,0,0.0450959,0.0545924,0.0369348,0.0256246,0.0217853,0.0669801,0.0478396,0.0514966,0.0718192,0.0537604,0.0113146,0.055754,0.0577298,0.0272761,0.0391329,0.0390393,0.0350563,0.0142095,0.0222863,0.00960637,0,0,0.0477859,0.0461238,0,0,0.0236391,0,0,0.024774,0.0744777,0.0124483,0.0175454,0.0301598,0.0530346,0.0361386,0.0323428,0.0574192,0.0532358,0.0259838,0.033554,0.0309158,0.125271,0.0410808,0.045726,0.0347307,0.00825415,0.0205284,0.0570334,0.0516867,0,0,0,0
165,0,0,0,0,0.0285143,0.0610701,0,0,0,0.038793,0,0.0114765,0.0399254,0,0,0.0223997,0,0,0.0448779,0.0543588,0.039191,0.026203,0.0222874,0.0665045,0.0478559,0.0520108,0.0724914,0.0540156,0.0116252,0.0560587,0.0576858,0.0275464,0.0399904,0.0410822,0.0349531,0.0146474,0.0216025,0.00982787,0,0,0.0480055,0.046063,0,0,0.0235305,0,0,0.0249727,0.0745846,0.0120976,0.0176556,0.0300404,0.0526357,0.0363256,0.032579,0.0575202,0.0531977,0.0258536,0.0330788,0.0309988,0.125216,0.0408822,0.0459824,0.034828,0.00823769,0.0205747,0.0568785,0.051697,0,0,0,0
166,0,0,0,0,0.0285682,0.0610138,0,0,0,0.038181,0,0.0125792,0.0395108,0,0,0.0221534,0,0,0.0448938,0.0539719,0.0411496,0.0269874,0.0226827,0.0661117,0.0477451,0.0526012,0.07312,0.0543305,0.0121832,0.0565129,0.0577885,0.0282167,0.0410727,0.0425126,0.0350208,0.0144908,0.0215864,0.00973445,0,0,0.0483133,0.0459918,0,0,0.0233541,0,0,0.0251087,0.0746624,0.0114539,0.0178495,0.0298832,0.0521874,0.0364336,0.0324405,0.0575822,0.0531045,0.0258761,0.0329688,0.0311088,0.125376,0.0406605,0.0458134,0.0349593,0.0083723,0.0205449,0.056782,0.0515733,0,0,0,0
167,0,0,0,0,0.0285263,0.06086,0,0,0,0.03859,0,0.013103,0.0389482,0,0,0.0219437,0,0,0.044944,0.053844,0.0429998,0.027724,0.0228438,0.0660521,0.0476694,0.0534781,0.0736624,0.054473,0.0129549,0.0570755,0.0579966,0.0290628,0.0422529,0.0437467,0.0351069,0.0144295,0.0215345,0.00956956,0,0,0.0485636,0.0459391,0,0,0.023185,0,0,0.0251901,0.074708,0.0108767,0.0181618,0.0297441,0.0518761,0.0365334,0.032086,0.0575924,0.0531053,0.025948,0.0330792,0.0313393,0.125548,0.0405262,0.0455017,0.0350654,0.00840863,0.0205336,0.0567232,0.0514259,0,0,0,0
168,0,0,0,0,0.0284586,0.0606081,0,0,0,0.039176,0,0.0132378,0.0382697,0,0,0.0218077,0,0,0.0450301,0.0540078,0.0444493,0.0282002,0.0226373,0.0662988,0.0476466,0.0543737,0.074163,0.0545573,0.0138182,0.0575448,0.0581866,0.0297759,0.0431699,0.0452448,0.0352186,0.0144175,0.0214931,0.00949599,0,0,0.0488297,0.0458792,0,0,0.0230645,0,0,0.0252904,0.0748138,0.0104594,0.0185613,0.0296195,0.051744,0.0366594,0.0317137,0.0575247,0.0532021,0.0260719,0.0330058,0.0315861,0.125659,0.0405668,0.045165,0.0351124,0.00849254,0.0205198,0.056737,0.0512858,0,0,0,0
169,0,0,0,0,0.0284292,0.060321,0,0,0,0.0392867,0,0.0136464,0.0374765,0,0,0.021734,0,0,0.0451094,0.0543886,0.0454311,0.0282234,0.0222351,0.0666878,0.0476191,0.0549233,0.0746771,0.0545687,0.0146635,0.0576598,0.0581868,0.0300233,0.0435966,0.0467364,0.0353088,0.0143953,0.0214852,0.00933142,0,0,0.0492182,0.0457994,0,0,0.0229651,0,0,0.0253991,0.0749451,0.0100121,0.0191474,0.029492,0.0517803,0.0368303,0.0315422,0.0574527,0.053386,0.0262031,0.033148,0.0316686,0.125766,0.0406756,0.044854,0.0351312,0.00860678,0.0205432,0.0567964,0.051188,0,0,0,0
170,0,0,0,0,0.0283591,0.0599659,0,0,0,0.0387656,0,0.0145103,0.0367987,0,0,0.0217347,0,0,0.0451805,0.0545112,0.0461341,0.0285124,0.0219011,0.0670099,0.0474624,0.0556861,0.0751535,0.0545225,0.0153474,0.0573834,0.0579275,0.0297595,0.043589,0.0477407,0.0353333,0.0143514,0.0215016,0.00902036,0,0,0.0495427,0.045749,0,0,0.0229691,0,0,0.0254158,0.0750901,0.0095648,0.0198525,0.0293428,0.0518169,0.0370492,0.0312808,0.0573738,0.0535711,0.0263252,0.0330692,0.0317098,0.125918,0.0407498,0.0445281,0.0351001,0.00860052,0.0206339,0.0568783,0.0510938,0,0,0,0
171,0,0,0,0,0.0283319,0.059726,0,0,0,0.0375776,0,0.0154896,0.0364159,0,0,0.0217501,0,0,0.045214,0.0544614,0.0465626,0.0289869,0.0217748,0.067254,0.0474625,0.0567992,0.0754856,0.0544389,0.0158,0.0569539,0.0574606,0.0292285,0.0434012,0.048114,0.0352957,0.014312,0.0215455,0.00869403,0,0,0.049741,0.0457271,0,0,0.0230642,0,0,0.0254114,0.0752611,0.0093927,0.0204029,0.0291889,0.0518764,0.0372484,0.0308827,0.0572782,0.0536508,0.026355,0.0325916,0.0321843,0.126118,0.0406096,0.0441313,0.0350403,0.00860186,0.0207347,0.0570151,0.0509245,0,0,0,0
172,0,0,0,0,0.0283517,0.0596723,0,0,0,0.0362169,0,0.0162647,0.0363107,0,0,0.0217923,0,0,0.0451658,0.0543217,0.0470906,0.0295055,0.0218108,0.0673687,0.0474053,0.0578682,0.0759283,0.0543721,0.0164981,0.0566382,0.0569629,0.0287694,0.0432948,0.0485815,0.0351953,0.0142502,0.0215638,0.00845876,0,0,0.0499821,0.0457827,0,0,0.0232465,0,0,0.0254854,0.0753539,0.00938516,0.0203671,0.0290621,0.0519558,0.037485,0.0306178,0.0572448,0.0536012,0.0263346,0.0322265,0.0325249,0.126446,0.0403891,0.0438455,0.0349195,0.00864216,0.0208653,0.057171,0.050719,0,0,0,0
173,0,0,0,0,0.028295,0.0596631,0,0,0,0.0351447,0,0.0168248,0.0361311,0,0,0.0218652,0,0,0.0450403,0.0541305,0.0479692,0.0303468,0.0218571,0.0674441,0.0472512,0.0587065,0.0764253,0.0543326,0.017267,0.0565694,0.056665,0.0286459,0.0433637,0.0500201,0.0351315,0.0141737,0.0215604,0.00819186,0,0,0.0504692,0.0458991,0,0,0.0235215,0,0,0.0255956,0.0753362,0.00901507,0.0191133,0.0289864,0.0520049,0.0378185,0.0304944,0.0572408,0.0535992,0.0263239,0.0321216,0.0326216,0.126584,0.0402904,0.04361,0.0347472,0.00877319,0.0209741,0.0573756,0.0504909,0,0,0,0
174,0,0,0,0,0.028205,0.0596625,0,0,0,0.0344708,0,0.0173236,0.03587,0,0,0.0223851,0,0,0.0446565,0.0541417,0.0492504,0.0314621,0.021869,0.0676903,0.0472531,0.0595132,0.0768349,0.0543231,0.0179829,0.0568401,0.0567367,0.028884,0.04365,0.0526712,0.0349858,0.01479,0.0208099,0.0079481,0,0,0.0509234,0.0459689,0,0,0.0240352,0,0,0.025388,0.0753294,0.00868745,0.0187581,0.0289434,0.0518962,0.0382248,0.030287,0.0571163,0.0539933,0.0264689,0.0325306,0.0327029,0.126579,0.0403055,0.043447,0.0345739,0.00879525,0.0207938,0.0575607,0.0502873,0,0,0,0
175,0,0,0,0,0.0281566,0.0596039,0,0,0,0.0343394,0,0.0177848,0.0355781,0,0,0.0224163,0,0,0.044483,0.0543967,0.0509698,0.0322529,0.0218878,0.0683152,0.0470736,0.0602841,0.0773448,0.0543069,0.018573,0.0574116,0.0572493,0.0293156,0.0441042,0.0561139,0.0349592,0.0145722,0.0208718,0.00768494,0,0,0.0513316,0.046049,0,0,0.024212,0,0,0.0253982,0.0753288,0.00826736,0.0193006,0.0288516,0.0517217,0.0384507,0.0300563,0.0569937,0.054329,0.0266314,0.032745,0.0329046,0.126628,0.0403794,0.0431134,0.0345093,0.00869912,0.0208628,0.057617,0.050134,0,0,0,0
176,0,0,0,0,0.0281124,0.0595737,0,0,0,0.0344683,0,0.0181017,0.0352392,0,0,0.0224266,0,0,0.044369,0.054606,0.0528802,0.032885,0.0219521,0.0692229,0.0468583,0.061023,0.0779683,0.054288,0.0191201,0.0582372,0.0579743,0.0299299,0.0448004,0.0601912,0.0349185,0.0144907,0.0208574,0.00746967,0,0,0.0518755,0.0461028,0,0,0.0243479,0,0,0.0254488,0.0754198,0.00774108,0.0200089,0.0287974,0.0515076,0.0386624,0.0298992,0.0570566,0.0544619,0.0266252,0.032934,0.0330879,0.12671,0.0404924,0.0428129,0.034447,0.00874251,0.0208623,0.0576582,0.0499245,0,0,0,0
177,0,0,0,0,0.0280751,0.059576,0,0,0,0.0348042,0,0.0183178,0.0349339,0,0,0.0224227,0,0,0.0442517,0.0547252,0.0546107,0.0334469,0.0221412,0.0701977,0.0466185,0.0617699,0.0786437,0.0542783,0.0195215,0.0591384,0.0588212,0.0308354,0.0456005,0.0643356,0.0348506,0.0144548,0.0207807,0.00730197,0,0,0.0525084,0.0461435,0,0,0.0245019,0,0,0.0255794,0.0754834,0.00707188,0.0206643,0.0287878,0.0512187,0.0388736,0.0297021,0.0571363,0.0544416,0.0265651,0.0336416,0.0331183,0.126988,0.040504,0.0426861,0.0344008,0.00886516,0.0208749,0.0577369,0.0496995,0,0,0,0
178,0,0,0,0,0.0280253,0.0596141,0,0,0,0.0354184,0,0.0183279,0.0347478,0,0,0.0223736,0,0,0.0441231,0.0548522,0.0560972,0.0340049,0.0224485,0.0710209,0.0463578,0.0624274,0.0793463,0.0542561,0.019818,0.0600946,0.0597886,0.0317725,0.0463712,0.0684738,0.0347958,0.0144287,0.0206684,0.00704859,0,0,0.053116,0.0461933,0,0,0.0246256,0,0,0.0256641,0.0754282,0.00644235,0.0212565,0.0287765,0.0508409,0.0390051,0.0290715,0.0571226,0.0541368,0.0265314,0.0353032,0.0330032,0.127388,0.0405391,0.042494,0.0344006,0.00883728,0.0208545,0.0578247,0.0495331,0,0,0,0
179,0,0,0,0,0.0279444,0.0595789,0,0,0,0.0363421,0,0.0181671,0.0343339,0,0,0.0225685,0,0,0.0441416,0.0548057,0.0572124,0.0352157,0.0230028,0.0718854,0.0467134,0.0629897,0.0801259,0.0541013,0.0199024,0.0612563,0.0608933,0.0328327,0.0472864,0.0722182,0.0346601,0.0143934,0.0208129,0.00813969,0,0,0.0531629,0.0460904,0,0,0.0248997,0,0,0.0257742,0.0767813,0.00726924,0.0210154,0.0297575,0.0501694,0.0393123,0.0283793,0.0557637,0.0516146,0.0257092,0,0.0337232,0.125386,0.0427725,0.0433567,0.0341988,0.00888909,0.0209351,0.0577254,0.0499971,0,0,0,0
180,0,0,0,0,0.0278637,0.0596075,0,0,0,0.0366458,0,0.0176552,0.0340117,0,0,0.0224909,0,0,0.0440628,0.0548066,0.0561969,0.0361145,0.0247878,0.0718665,0.0464777,0.0643001,0.0824416,0.0545897,0.019813,0.0619633,0.0611785,0.0335014,0.0481735,0.0724069,0.0346075,0.0144803,0.0206389,0.00783031,0,0,0.0540081,0.0461045,0,0,0.0249877,0,0,0.0257796,0.0767911,0.00702177,0.0215942,0.0296407,0.0498643,0.0394558,0.0284391,0.0556618,0.0514457,0.0256786,0,0.033759,0.125523,0.0426626,0.0429766,0.0342093,0.00897424,0.0208339,0.0575816,0.0499385,0,0,0,0
181,0,0,0,0,0.0278543,0.0596596,0,0,0,0.0370796,0,0.0173975,0.0339435,0,0,0.0223972,0,0,0.0440363,0.054996,0.055737,0.0368631,0.0252361,0.0716463,0.0461862,0.0651378,0.0834509,0.054556,0.0202919,0.0629122,0.0621032,0.0345039,0.0490109,0.0735212,0.0345843,0.0145096,0.0204413,0.00750863,0,0,0.054536,0.0460537,0,0,0.0249127,0,0,0.0256653,0.0767874,0.0068667,0.022169,0.0296241,0.0494757,0.0393588,0.0287247,0.0556751,0.052539,0.0256851,0,0.0337637,0.125664,0.0425946,0.0425341,0.034364,0.00889699,0.0206275,0.0574243,0.0496131,0,0,0,0
182,0,0,0,0,0.0279149,0.0598341,0,0,0,0.0367728,0,0.0172056,0.0353124,0,0,0.0217444,0,0,0.0437942,0.0552275,0.0546303,0.0367168,0.0251931,0.0703689,0.0447258,0.0656406,0.0843093,0.0546879,0.021139,0.0634785,0.0627737,0.0352748,0.049392,0.0731963,0.0349827,0.0146097,0.0197717,0.00527718,0,0,0.0558883,0.046298,0,0,0.0244079,0,0,0.0253424,0.0745464,0.00365302,0.0228626,0.0273037,0.0495847,0.0389066,0.029196,0.0580731,0,0.0274827,0,0.0331949,0.128727,0.0398317,0.0409225,0.0349897,0.00879996,0.0201358,0.0575064,0.0483987,0,0,0,0
183,0,0,0,0,0.027935,0.059846,0,0,0,0.0361799,0,0.0170874,0.0354679,0,0,0.0215983,0,0,0.043779,0.0554608,0.0534239,0.0372485,0.0252311,0.0700702,0.0444274,0.0663133,0.0850968,0.0544988,0.0219328,0.0639663,0.0633228,0.0358868,0.0494445,0.07204,0.0350857,0.0146091,0.0196424,0.00492585,0,0,0.0562433,0.0463104,0,0,0.0243048,0,0,0.0251578,0.0745149,0.00367914,0.0230867,0.0274402,0.049237,0.0386644,0.0291054,0.0580029,0,0.0274904,0,0.033524,0.128788,0.0399256,0.0405104,0.0351924,0.00869295,0.0199249,0.0573517,0.0482744,0,0,0,0
184,0,0,0,0,0.0279786,0.059814,0,0,0,0.0349811,0,0.0171095,0.0358459,0,0,0.0216106,0,0,0.0436734,0.055617,0.051529,0.0379453,0.0250428,0.0699291,0.0441801,0.0669922,0.0858927,0.0544,0.0226529,0.0641598,0.0637165,0.0363923,0.0490338,0.0695305,0.0351356,0.0148541,0.0192669,0.00457906,0,0,0.0565538,0.0462725,0,0,0.0238283,0,0,0.0252423,0.0745934,0.00382973,0.0234482,0.0275732,0.0488851,0.0382494,0.0289004,0.0577232,0,0.0275075,0,0.0337289,0.128744,0.0401308,0.0400324,0.0354915,0.00861568,0.0199413,0.0572039,0.0481653,0,0,0,0
185,0,0,0,0,0.0280196,0.0597894,0,0,0,0.0336046,0,0.0170896,0.0360343,0,0,0.0213904,0,0,0.0436537,0.055994,0.0495155,0.0381621,0.0248036,0.0698824,0.0438615,0.0675605,0.0866087,0.054227,0.0229452,0.0642022,0.0640464,0.036778,0.0484796,0.0658847,0.0352111,0.0147744,0.0192091,0.00436811,0,0,0.0566108,0.0462628,0,0,0.023675,0,0,0.0250409,0.0746612,0.00397877,0.0237993,0.027668,0.0486329,0.0380233,0.0286672,0.0573714,0,0.0274195,0,0.0338582,0.128698,0.0403649,0.0395722,0.0356807,0.00851257,0.0196697,0.0570606,0.0480522,0,0,0,0
186,0,0,0,0,0.0280932,0.0597691,0,0,0,0.0319949,0,0.0170977,0.0365255,0,0,0.0212069,0,0,0.0436605,0.0561271,0.0473093,0.0384968,0.0242708,0.0698098,0.0435396,0.0678297,0.0870643,0.0540361,0.0231086,0.0641488,0.0644089,0.0371571,0.0477341,0.0610202,0.0352856,0.0147069,0.0191732,0.00418363,0,0,0.0566178,0.0462512,0,0,0.0234559,0,0,0.024856,0.0748479,0.00409395,0.0241609,0.0277445,0.0484425,0.0376937,0.0286079,0.05696,0,0.0274274,0,0.033855,0.128811,0.040415,0.0390979,0.0358913,0.00845203,0.0194075,0.0569027,0.0479753,0,0,0,0
187,0,0,0,0,0.0281659,0.0597744,0,0,0,0.0304905,0,0.0171461,0.0372159,0,0,0.0210371,0,0,0.0436409,0.0561819,0.0450352,0.0387717,0.0234423,0.0695315,0.043179,0.0679388,0.0871403,0.0537136,0.0235831,0.063951,0.0646993,0.0374824,0.0468201,0.0548608,0.0353308,0.0146211,0.0191528,0.00405944,0,0,0.0564855,0.0462792,0,0,0.0232365,0,0,0.0246655,0.0751322,0.00415697,0.0243611,0.0278652,0.0483947,0.0373469,0.0285649,0.0566822,0,0.0274527,0,0.033779,0.128877,0.0403771,0.0387285,0.0360769,0.00839135,0.0191904,0.0567959,0.0479375,0,0,0,0
188,0,0,0,0,0.0283621,0.0598589,0,0,0,0.0286013,0,0.0186734,0.0390418,0,0,0.0207364,0,0,0.0434787,0.0553927,0.0435016,0.0397982,0.0208106,0.0693317,0.0426958,0.0680304,0.0850231,0.0531974,0.025441,0.063535,0.0655731,0.0382987,0.0447672,0.0520448,0.0355426,0.0145381,0.0190139,0.00396146,0,0,0.0559619,0.0463256,0,0,0.0227747,0,0,0.0243163,0.0755967,0.00417857,0.0244491,0.0281322,0.0481819,0.0365336,0.0287427,0.0563392,0,0.0277224,0,0.033864,0.128839,0.040731,0.0382995,0.0365698,0.00823391,0.0187053,0.0568414,0.0475753,0,0,0,0
189,0,0,0,0,0.0283609,0.0598693,0,0,0,0.0280473,0,0.0194609,0.040026,0,0,0.0205695,0,0,0.0433823,0.055298,0.0411767,0.0398414,0.0202185,0.0686981,0.0421887,0.0679752,0.084426,0.0527679,0.0263835,0.062803,0.0651343,0.0381641,0.0434279,0.0434792,0.0355713,0.0144627,0.0189217,0.00392904,0,0,0.0553761,0.0465106,0,0,0.0226223,0,0,0.02433,0.0760316,0.00454197,0.0240844,0.0286167,0.048442,0.0363243,0.0285812,0.0559195,0,0.0280151,0,0.0349471,0.128795,0.0422583,0.0381265,0.0367187,0.00820647,0.0186561,0.0567938,0.0474106,0,0,0,0
190,0,0,0,0,0.0283927,0.0598497,0,0,0,0.0296399,0,0.0200709,0.040751,0,0,0.0204795,0,0,0.0432703,0.0554046,0.0387029,0.0393882,0.0195248,0.0680492,0.0416358,0.0662967,0.0834936,0.0521725,0.0267713,0.0620646,0.0644676,0.0378338,0.0424646,0.0336957,0.0356441,0.0143681,0.0188108,0.00381602,0,0,0.0545229,0.0467503,0,0,0.0225238,0,0,0.0243529,0.0765349,0.00504432,0.0239591,0.0293182,0.0488292,0.036245,0.028319,0.0553862,0,0.0283661,0,0.036826,0.128822,0.0445625,0.0383568,0.0368081,0.00822056,0.0186336,0.0567285,0.0472347,0,0,0,0
191,0,0,0,0,0.0285007,0.0598492,0,0,0,0.0320851,0,0.0210624,0.0417632,0,0,0.0205083,0,0,0.0430511,0.0551895,0.0374036,0.0389902,0.0192256,0.0676315,0.0412138,0.0648077,0.081487,0.051583,0.026996,0.0612333,0.0638103,0.0376988,0.0413667,0.0255153,0.0357089,0.0144403,0.0184962,0.00383263,0,0,0.053193,0.0469276,0,0,0.0224412,0,0,0.0241896,0.0773466,0.00526576,0.0241005,0.0299687,0.0491008,0.0361516,0.0283479,0.054737,0,0.028587,0,0.0384005,0.128601,0.0440269,0.0382257,0.0369157,0.00820158,0.0184176,0.0566877,0.0470313,0,0,0,0
192,0,0,0,0,0.0286534,0.0598382,0,0,0,0.0339953,0,0.0227134,0.0430709,0,0,0.0204251,0,0,0.0428628,0.0545797,0.0375674,0.0387676,0.020569,0.0673737,0.0407253,0.0637262,0.0784315,0.0511363,0.0271514,0.0601294,0.0629967,0.0378424,0.0399058,0.0201521,0.0358105,0.0144624,0.0182387,0.00379664,0,0,0.0517312,0.0470592,0,0,0.0221731,0,0,0.0240758,0.0781986,0.00540631,0.0244331,0.0306011,0.0493051,0.0359717,0.0284741,0.0541147,0,0.0289639,0,0.0377499,0.128373,0.0453894,0.0379465,0.0370904,0.00816651,0.0182738,0.0566353,0.0467689,0,0,0,0
193,0,0,0,0,0.02872,0.0598253,0,0,0,0.0342723,0,0.0247117,0.0443107,0,0,0.0203782,0,0,0.0426809,0.0540324,0.0388428,0.0385473,0.0240608,0.0671826,0.0402987,0.0632156,0.0747157,0.0508184,0.026846,0.0586018,0.0618139,0.0375045,0.0378545,0.0185167,0.0359077,0.0145276,0.0179537,0.00377725,0,0,0.0504445,0.0471546,0,0,0.0219129,0,0,0.0239873,0.0789575,0.00535,0.0245658,0.0309648,0.0495745,0.0358165,0.0286615,0.0537348,0,0.0291798,0,0.037653,0.128079,0.0460981,0.0375231,0.0372204,0.00818165,0.0182009,0.0565904,0.0465471,0,0,0,0
194,0,0,0,0,0.0287058,0.0598089,0,0,0,0.0341613,0,0.0229603,0.0450046,0,0,0.0202626,0,0,0.0426085,0.054173,0.0434639,0.0380954,0.0289559,0.0670002,0.0400091,0.0622877,0.071142,0.0505142,0.0258859,0.0559303,0.0605053,0.035177,0.0327972,0.0239313,0.0359984,0.014438,0.0179505,0.00383744,0,0,0.0496845,0.0472528,0,0,0.0218658,0,0,0.023853,0.0794703,0.00491837,0.0245344,0.0309091,0.049787,0.0357313,0.0288975,0.0536469,0,0.0289667,0,0.0379935,0.12787,0.0461574,0.0369996,0.0372351,0.00814363,0.0181514,0.0565429,0.0464616,0,0,0,0
